Cycle: 10  CDAN-c206_X	Cycle: 10  CDAN-c206_Y	Fitted Cycle: 10  CDAN-c206_X	Fitted Cycle: 10  CDAN-c206_Y
3.28001	1.83154	3.28001	-3.6852
3.38	1.85889	3.38	-3.67124
3.48	1.88184	3.48	-3.65728
3.58	1.89209	3.58	-3.64332
3.68	1.90186	3.68	-3.62936
3.78001	1.92139	3.78001	-3.6154
3.88	1.93115	3.88	-3.60144
3.98	1.94238	3.98	-3.58748
4.08	1.9624	4.08	-3.57352
4.18	1.97217	4.18	-3.55956
4.28001	1.98193	4.28001	-3.54561
4.38	1.99316	4.38	-3.53165
4.48	2.00342	4.48	-3.51769
4.58	2.02295	4.58	-3.50373
4.68	2.03076	4.68	-3.48977
4.78001	2.05176	4.78001	-3.47581
4.88	2.0542	4.88	-3.46186
4.98	2.06201	4.98	-3.4479
5.08	2.07178	5.08	-3.43394
5.18	2.08154	5.18	-3.41998
5.28001	2.09473	5.28001	-3.40603
5.38	2.10303	5.38	-3.39207
5.48	2.12256	5.48	-3.37811
5.58	2.12451	5.58	-3.36416
5.68	2.13232	5.68	-3.3502
5.78001	2.1416	5.78001	-3.33624
5.88	2.16162	5.88	-3.32229
5.98	2.16357	5.98	-3.30833
6.08	2.18115	6.08	-3.29437
6.18	2.18311	6.18	-3.28042
6.28001	2.19238	6.28001	-3.26646
6.38	2.2124	6.38	-3.25251
6.48	2.22217	6.48	-3.23855
6.58	2.22412	6.58	-3.2246
6.68	2.2417	6.68	-3.21064
6.78001	2.25293	6.78001	-3.19668
6.88	2.26318	6.88	-3.18273
6.98	2.2749	6.98	-3.16878
7.08	2.28076	7.08	-3.15482
7.18	2.30176	7.18	-3.14087
7.28001	2.3042	7.28001	-3.12691
7.38	2.31201	7.38	-3.11296
7.48	2.33154	7.48	-3.099
7.58	2.3335	7.58	-3.08505
7.68	2.34277	7.68	-3.0711
7.78001	2.35498	7.78001	-3.05714
7.88	2.36279	7.88	-3.04319
7.98	2.37256	7.98	-3.02924
8.08	2.38428	8.08	-3.01528
8.18	2.39209	8.18	-3.00133
8.28001	2.40527	8.28001	-2.98738
8.38	2.40576	8.38	-2.97342
8.48	2.41162	8.48	-2.95947
8.58	2.43115	8.58	-2.94552
8.68	2.43311	8.68	-2.93157
8.78001	2.43311	8.78001	-2.91761
8.88	2.45215	8.88	-2.90366
8.98	2.45459	8.98	-2.88971
9.08	2.4624	9.08	-2.87576
9.18	2.47412	9.18	-2.86181
9.28001	2.48193	9.28001	-2.84786
9.38	2.48535	9.38	-2.83391
9.48	2.50342	9.48	-2.81995
9.58	2.50537	9.58	-2.806
9.68	2.52295	9.68	-2.79205
9.78001	2.52295	9.78001	-2.7781
9.88	2.53271	9.88	-2.76415
9.98	2.53271	9.98	-2.7502
10.08	2.55176	10.08	-2.73625
10.18	2.5542	10.18	-2.7223
10.28	2.56201	10.28	-2.70835
10.38	2.57373	10.38	-2.6944
10.48	2.58154	10.48	-2.68045
10.58	2.59473	10.58	-2.6665
10.68	2.59521	10.68	-2.65255
10.78	2.61279	10.78	-2.6386
10.88	2.61475	10.88	-2.62466
10.98	2.62451	10.98	-2.61071
11.08	2.63232	11.08	-2.59676
11.18	2.63379	11.18	-2.58281
11.28	2.64404	11.28	-2.56886
11.38	2.65186	11.38	-2.55491
11.48	2.66357	11.48	-2.54096
11.58	2.66357	11.58	-2.52702
11.68	2.68115	11.68	-2.51307
11.78	2.68311	11.78	-2.49912
11.88	2.69434	11.88	-2.48517
11.98	2.69482	11.98	-2.47123
12.08	2.70459	12.08	-2.45728
12.18	2.70459	12.18	-2.44333
12.28	2.72217	12.28	-2.42938
12.38	2.72412	12.38	-2.41544
12.48	2.73389	12.48	-2.40149
12.58	2.73535	12.58	-2.38755
12.68	2.74561	12.68	-2.3736
12.78	2.75342	12.78	-2.35965
12.88	2.76514	12.88	-2.34571
12.98	2.76318	12.98	-2.33176
13.08	2.77295	13.08	-2.31781
13.18	2.77295	13.18	-2.30387
13.28	2.78418	13.28	-2.28992
13.38	2.79248	13.38	-2.27598
13.48	2.8042	13.48	-2.26203
13.58	2.8042	13.58	-2.24809
13.68	2.81396	13.68	-2.23414
13.78	2.81396	13.78	-2.2202
13.88	2.83154	13.88	-2.20625
13.98	2.84473	13.98	-2.19231
14.08	2.84521	14.08	-2.17837
14.18	2.85498	14.18	-2.16442
14.28	2.85498	14.28	-2.15048
14.38	2.86475	14.38	-2.13653
14.48	2.87256	14.48	-2.12259
14.58	2.88428	14.58	-2.10865
14.68	2.89551	14.68	-2.0947
14.78	2.89404	14.78	-2.08076
14.88	2.90381	14.88	-2.06682
14.98	2.91357	14.98	-2.05287
15.08	2.91357	15.08	-2.03893
15.18	2.92334	15.18	-2.02499
15.28	2.92334	15.28	-2.01104
15.38	2.93311	15.38	-1.9971
15.48	2.94434	15.48	-1.98316
15.58	2.94482	15.58	-1.96922
15.68	2.95459	15.68	-1.95528
15.78	2.95459	15.78	-1.94133
15.88	2.96436	15.88	-1.92739
15.98	2.96436	15.98	-1.91345
16.08	2.97412	16.08	-1.89951
16.18	2.97412	16.18	-1.88557
16.28	2.98389	16.28	-1.87163
16.38	2.99512	16.38	-1.85769
16.48	2.99561	16.48	-1.84375
16.58	3.00537	16.58	-1.82981
16.68	3.00342	16.68	-1.81587
16.78	3.01318	16.78	-1.80193
16.88	3.02295	16.88	-1.78799
16.98	3.02295	16.98	-1.77405
17.08	3.03271	17.08	-1.76011
17.18	3.04395	17.18	-1.74617
17.28	3.04443	17.28	-1.73223
17.38	3.0542	17.38	-1.71829
17.48	3.0542	17.48	-1.70435
17.58	3.06396	17.58	-1.69041
17.68	3.07373	17.68	-1.67647
17.78	3.07373	17.78	-1.66253
17.88	3.0835	17.88	-1.64859
17.98	3.09473	17.98	-1.63465
18.08	3.09521	18.08	-1.62072
18.18	3.10498	18.18	-1.60678
18.28	3.11475	18.28	-1.59284
18.38	3.11475	18.38	-1.5789
18.48	3.12451	18.48	-1.56496
18.58	3.13428	18.58	-1.55103
18.68	3.13428	18.68	-1.53709
18.78	3.14404	18.78	-1.52315
18.88	3.15527	18.88	-1.50921
18.98	3.16553	18.98	-1.49528
19.08	3.16553	19.08	-1.48134
19.18	3.17529	19.18	-1.4674
19.28	3.17725	19.28	-1.45347
19.38	3.18506	19.38	-1.43953
19.48	3.18311	19.48	-1.42559
19.58	3.19287	19.58	-1.41166
19.68	3.20264	19.68	-1.39772
19.78	3.2041	19.78	-1.38378
19.88	3.21436	19.88	-1.36985
19.98	3.21631	19.98	-1.35591
20.08	3.22412	20.08	-1.34198
20.18	3.22412	20.18	-1.32804
20.28	3.23389	20.28	-1.31411
20.38	3.24365	20.38	-1.30017
20.48	3.25342	20.48	-1.28624
20.58	3.24561	20.58	-1.2723
20.68	3.25342	20.68	-1.25837
20.78	3.26465	20.78	-1.24443
20.88	3.2749	20.88	-1.2305
20.98	3.28467	20.98	-1.21657
21.08	3.27686	21.08	-1.20263
21.18	3.28467	21.18	-1.1887
21.28	3.29443	21.28	-1.17476
21.38	3.3042	21.38	-1.16083
21.48	3.3042	21.48	-1.1469
21.58	3.30615	21.58	-1.13297
21.68	3.31396	21.68	-1.11903
21.78	3.32373	21.78	-1.1051
21.88	3.31592	21.88	-1.09117
21.98	3.3252	21.98	-1.07723
22.08	3.33545	22.08	-1.0633
22.18	3.33545	22.18	-1.04937
22.28	3.34521	22.28	-1.03544
22.38	3.34717	22.38	-1.0215
22.48	3.35498	22.48	-1.00757
22.58	3.36475	22.58	-0.993641
22.68	3.37451	22.68	-0.97971
22.78	3.38428	22.78	-0.965778
22.88	3.37451	22.88	-0.951846
22.98	3.38379	22.98	-0.937916
23.08	3.39404	23.08	-0.923985
23.18	3.396	23.18	-0.910054
23.28	3.40381	23.28	-0.896123
23.38	3.41357	23.38	-0.882192
23.48	3.41357	23.48	-0.868262
23.58	3.42334	23.58	-0.854332
23.68	3.43311	23.68	-0.840402
23.78	3.43506	23.78	-0.826471
23.88	3.44287	23.88	-0.812542
23.98	3.44434	23.98	-0.798612
24.08	3.44678	24.08	-0.784683
24.18	3.45459	24.18	-0.770754
24.28	3.46436	24.28	-0.756824
24.38	3.47412	24.38	-0.742895
24.48	3.46631	24.48	-0.728966
24.58	3.47412	24.58	-0.715038
24.68	3.48389	24.68	-0.701109
24.78	3.48584	24.78	-0.68718
24.88	3.49365	24.88	-0.673252
24.98	3.50342	24.98	-0.659324
25.08	3.50342	25.08	-0.645396
25.18	3.50537	25.18	-0.631468
25.28	3.51465	25.28	-0.61754
25.38	3.51709	25.38	-0.603612
25.48	3.51514	25.48	-0.589685
25.58	3.5249	25.58	-0.575758
25.68	3.53467	25.68	-0.561831
25.78	3.53662	25.78	-0.547903
25.88	3.54443	25.88	-0.533976
25.98	3.5542	25.98	-0.52005
26.08	3.55615	26.08	-0.506124
26.18	3.56396	26.18	-0.492197
26.28	3.56396	26.28	-0.47827
26.38	3.56592	26.38	-0.464344
26.48	3.5752	26.48	-0.450419
26.58	3.58545	26.58	-0.436493
26.68	3.5874	26.68	-0.422568
26.78	3.59521	26.78	-0.408641
26.88	3.60498	26.88	-0.394716
26.98	3.60693	26.98	-0.380791
27.08	3.60498	27.08	-0.366866
27.18	3.60693	27.18	-0.352941
27.28	3.61475	27.28	-0.339016
27.38	3.62451	27.38	-0.325091
27.48	3.62646	27.48	-0.311167
27.58	3.63428	27.58	-0.297243
27.68	3.63623	27.68	-0.283319
27.78	3.64551	27.78	-0.269394
27.88	3.65576	27.88	-0.25547
27.98	3.646	27.98	-0.241547
28.08	3.65381	28.08	-0.227623
28.18	3.66357	28.18	-0.2137
28.28	3.66553	28.28	-0.199776
28.38	3.67334	28.38	-0.185853
28.48	3.67529	28.48	-0.17193
28.58	3.68311	28.58	-0.158007
28.68	3.68506	28.68	-0.144085
28.78	3.69287	28.78	-0.130162
28.88	3.69482	28.88	-0.116239
28.98	3.70264	28.98	-0.102317
29.08	3.70459	29.08	-0.0883953
29.18	3.7124	29.18	-0.0744735
29.28	3.71436	29.28	-0.0605509
29.38	3.72363	29.38	-0.0466294
29.48	3.72607	29.48	-0.032708
29.58	3.73389	29.58	-0.0187869
29.68	3.73584	29.68	-4.86582e-3
29.78	3.73389	29.78	9.05613e-3
29.88	3.74365	29.88	0.0229769
29.98	3.74561	29.98	0.0368975
30.08	3.74561	30.08	0.0508179
30.18	3.75342	30.18	0.0647382
30.28	3.76318	30.28	0.0786594
30.38	3.76514	30.38	0.0925794
30.48	3.77295	30.48	0.106499
30.58	3.7749	30.58	0.120419
30.68	3.78271	30.68	0.134339
30.78	3.78467	30.78	0.148259
30.88	3.79395	30.88	0.162178
30.98	3.79639	30.98	0.176097
31.08	3.8042	31.08	0.190016
31.18	3.80615	31.18	0.203935
31.28	3.81396	31.28	0.217855
31.38	3.81592	31.38	0.231773
31.48	3.81396	31.48	0.245692
31.58	3.81592	31.58	0.25961
31.68	3.82373	31.68	0.273528
31.78	3.82568	31.78	0.287447
31.88	3.8335	31.88	0.301365
31.98	3.83545	31.98	0.315283
32.08	3.84326	32.08	0.3292
32.18	3.85303	32.18	0.343117
32.28	3.85498	32.28	0.357036
32.38	3.86426	32.38	0.370953
32.48	3.8667	32.48	0.38487
32.58	3.87451	32.58	0.398786
32.68	3.87646	32.68	0.412703
32.78	3.87646	32.78	0.426621
32.88	3.88428	32.88	0.440537
32.98	3.88623	32.98	0.454453
33.08	3.89404	33.08	0.468369
33.18	3.896	33.18	0.482285
33.28	3.90381	33.28	0.496202
33.38	3.90576	33.38	0.510117
33.48	3.90576	33.48	0.524033
33.58	3.91357	33.58	0.537948
33.68	3.91553	33.68	0.551863
33.78	3.92334	33.78	0.565779
33.88	3.92529	33.88	0.579694
33.98	3.93311	33.98	0.593609
34.08	3.93506	34.08	0.607523
34.18	3.94287	34.18	0.621438
34.28	3.93506	34.28	0.635353
34.38	3.94434	34.38	0.649267
34.48	3.94678	34.48	0.663181
34.58	3.94678	34.58	0.677095
34.68	3.95459	34.68	0.691008
34.78	3.95654	34.78	0.704923
34.88	3.96436	34.88	0.718836
34.98	3.96631	34.98	0.73275
35.08	3.96631	35.08	0.746663
35.18	3.97412	35.18	0.760576
35.28	3.97607	35.28	0.774489
35.38	3.98389	35.38	0.788402
35.48	3.98584	35.48	0.802314
35.58	3.99365	35.58	0.816227
35.68	3.99561	35.68	0.830139
35.78	3.99561	35.78	0.844052
35.88	4.00342	35.88	0.857964
35.98	4.00537	35.98	0.871876
36.08	4.00537	36.08	0.885787
36.18	4.01318	36.18	0.899699
36.28	4.0249	36.28	0.913611
36.38	4.03418	36.38	0.927522
36.48	4.03662	36.48	0.941433
36.58	4.03662	36.58	0.955344
36.68	4.04443	36.68	0.969255
36.78	4.04639	36.78	0.983166
36.88	4.0542	36.88	0.997077
36.98	4.05615	36.98	1.01099
37.08	4.05615	37.08	1.0249
37.18	4.06396	37.18	1.03881
37.28	4.06592	37.28	1.05272
37.38	4.07373	37.38	1.06663
37.48	4.07568	37.48	1.08054
37.58	4.0835	37.58	1.09445
37.68	4.08545	37.68	1.10836
37.78	4.08545	37.78	1.12227
37.88	4.09326	37.88	1.13617
37.98	4.09521	37.98	1.15008
38.08	4.10303	38.08	1.16399
38.18	4.10498	38.18	1.1779
38.28	4.11426	38.28	1.19181
38.38	4.1167	38.38	1.20572
38.48	4.1167	38.48	1.21963
38.58	4.12451	38.58	1.23353
38.68	4.12646	38.68	1.24744
38.78	4.13428	38.78	1.26135
38.88	4.13623	38.88	1.27526
38.98	4.13623	38.98	1.28917
39.08	4.14404	39.08	1.30307
39.18	4.146	39.18	1.31698
39.28	4.15381	39.28	1.33089
39.38	4.15576	39.38	1.34479
39.48	4.16357	39.48	1.3587
39.58	4.16553	39.58	1.37261
39.68	4.16553	39.68	1.38651
39.78	4.17334	39.78	1.40042
39.88	4.17529	39.88	1.41433
39.98	4.18311	39.98	1.42823
40.08	4.18506	40.08	1.44214
40.18	4.19287	40.18	1.45604
40.28	4.19482	40.28	1.46995
40.38	4.20459	40.38	1.48386
40.48	4.21387	40.48	1.49776
40.58	4.21631	40.58	1.51167
40.68	4.21631	40.68	1.52557
40.78	4.22412	40.78	1.53948
40.88	4.22607	40.88	1.55338
40.98	4.23389	40.98	1.56728
41.08	4.22607	41.08	1.58119
41.18	4.24365	41.18	1.59509
41.28	4.24561	41.28	1.609
41.38	4.24561	41.38	1.6229
41.48	4.25342	41.48	1.63681
41.58	4.25537	41.58	1.65071
41.68	4.26318	41.68	1.66461
41.78	4.26514	41.78	1.67852
41.88	4.26514	41.88	1.69242
41.98	4.27295	41.98	1.70632
42.08	4.2749	42.08	1.72022
42.18	4.28271	42.18	1.73413
42.28	4.28467	42.28	1.74803
42.38	4.28467	42.38	1.76193
42.48	4.29395	42.48	1.77584
42.58	4.29639	42.58	1.78974
42.68	4.29639	42.68	1.80364
42.78	4.3042	42.78	1.81754
42.88	4.30615	42.88	1.83144
42.98	4.31396	42.98	1.84534
43.08	4.31592	43.08	1.85925
43.18	4.31592	43.18	1.87315
43.28	4.32373	43.28	1.88705
43.38	4.32568	43.38	1.90095
43.48	4.32568	43.48	1.91485
43.58	4.3335	43.58	1.92875
43.68	4.33545	43.68	1.94265
43.78	4.33545	43.78	1.95655
43.88	4.34326	43.88	1.97045
43.98	4.34521	43.98	1.98435
44.08	4.34521	44.08	1.99825
44.18	4.35303	44.18	2.01215
44.28	4.35498	44.28	2.02605
44.38	4.35498	44.38	2.03995
44.48	4.36279	44.48	2.05385
44.58	4.36475	44.58	2.06775
44.68	4.37402	44.68	2.08165
44.78	4.37646	44.78	2.09555
44.88	4.37646	44.88	2.10945
44.98	4.38428	44.98	2.12335
45.08	4.38623	45.08	2.13724
45.18	4.396	45.18	2.15114
45.28	4.40381	45.28	2.16504
45.38	4.40576	45.38	2.17894
45.48	4.41357	45.48	2.19284
45.58	4.41553	45.58	2.20673
45.68	4.41553	45.68	2.22063
45.78	4.42334	45.78	2.23453
45.88	4.42529	45.88	2.24843
45.98	4.42529	45.98	2.26232
46.08	4.42529	46.08	2.27622
46.18	4.43311	46.18	2.29012
46.28	4.43506	46.28	2.30402
46.38	4.43506	46.38	2.31791
46.48	4.44287	46.48	2.33181
46.58	4.44482	46.58	2.3457
46.68	4.45264	46.68	2.3596
46.78	4.45459	46.78	2.3735
46.88	4.46631	46.88	2.38739
46.98	4.46631	46.98	2.40129
47.08	4.47412	47.08	2.41518
47.18	4.47607	47.18	2.42908
47.28	4.47607	47.28	2.44297
47.38	4.48535	47.38	2.45687
47.48	4.48779	47.48	2.47076
47.58	4.48779	47.58	2.48466
47.68	4.49561	47.68	2.49855
47.78	4.49756	47.78	2.51245
47.88	4.49756	47.88	2.52634
47.98	4.50537	47.98	2.54024
48.08	4.50732	48.08	2.55413
48.18	4.50732	48.18	2.56802
48.28	4.51514	48.28	2.58192
48.38	4.51709	48.38	2.59581
48.48	4.52686	48.48	2.60971
48.58	4.52686	48.58	2.6236
48.68	4.53467	48.68	2.63749
48.78	4.53662	48.78	2.65139
48.88	4.53662	48.88	2.66528
48.98	4.54443	48.98	2.67917
49.08	4.54639	49.08	2.69306
49.18	4.54639	49.18	2.70696
49.28	4.54639	49.28	2.72085
49.38	4.5542	49.38	2.73474
49.48	4.55615	49.48	2.74863
49.58	4.56592	49.58	2.76252
49.68	4.56592	49.68	2.77642
49.78	4.57373	49.78	2.79031
49.88	4.57568	49.88	2.8042
49.98	4.57568	49.98	2.81809
50.08	4.57568	50.08	2.83198
50.18	4.58496	50.18	2.84587
50.28	4.5874	50.28	2.85976
50.38	4.59717	50.38	2.87365
50.48	4.59717	50.48	2.88754
50.58	4.60498	50.58	2.90143
50.68	4.60693	50.68	2.91532
50.78	4.60693	50.78	2.92922
50.88	4.61475	50.88	2.94311
50.98	4.6167	50.98	2.95699
51.08	4.62646	51.08	2.97088
51.18	4.62646	51.18	2.98477
51.28	4.63428	51.28	2.99866
51.38	4.63623	51.38	3.01255
51.48	4.63623	51.48	3.02644
51.58	4.63623	51.58	3.04033
51.68	4.63623	51.68	3.05422
51.78	4.65381	51.78	3.06811
51.88	4.65576	51.88	3.082
51.98	4.65576	51.98	3.09588
52.08	4.65576	52.08	3.10977
52.18	4.66357	52.18	3.12366
52.28	4.66553	52.28	3.13755
52.38	4.67529	52.38	3.15144
52.48	4.67529	52.48	3.16532
52.58	4.68311	52.58	3.17921
52.68	4.68506	52.68	3.1931
52.78	4.68506	52.78	3.20699
52.88	4.68506	52.88	3.22087
52.98	4.69482	52.98	3.23476
53.08	4.69482	53.08	3.24865
53.18	4.70264	53.18	3.26253
53.28	4.70459	53.28	3.27642
53.38	4.70459	53.38	3.29031
53.48	4.71631	53.48	3.30419
53.58	4.71631	53.58	3.31808
53.68	4.71631	53.68	3.33196
53.78	4.72559	53.78	3.34585
53.88	4.72803	53.88	3.35973
53.98	4.73779	53.98	3.37362
54.08	4.73779	54.08	3.3875
54.18	4.73779	54.18	3.40139
54.28	4.74756	54.28	3.41528
54.38	4.74756	54.38	3.42916
54.48	4.75537	54.48	3.44304
54.58	4.75732	54.58	3.45693
54.68	4.75732	54.68	3.47081
54.78	4.76709	54.78	3.4847
54.88	4.76709	54.88	3.49858
54.98	4.7749	54.98	3.51247
55.08	4.77686	55.08	3.52635
55.18	4.77686	55.18	3.54023
55.28	4.78662	55.28	3.55412
55.38	4.78662	55.38	3.568
55.48	4.78662	55.48	3.58188
55.58	4.78662	55.58	3.59577
55.68	4.8042	55.68	3.60965
55.78	4.80615	55.78	3.62353
55.88	4.80615	55.88	3.63741
55.98	4.80615	55.98	3.6513
56.08	4.80615	56.08	3.66518
56.18	4.81592	56.18	3.67906
56.28	4.82373	56.28	3.69294
56.38	4.82568	56.38	3.70682
56.48	4.82568	56.48	3.72071
56.58	4.82568	56.58	3.73459
56.68	4.82568	56.68	3.74847
56.78	4.82568	56.78	3.76235
56.88	4.84326	56.88	3.77623
56.98	4.84521	56.98	3.79011
57.08	4.84521	57.08	3.80399
57.18	4.84521	57.18	3.81787
57.28	4.84521	57.28	3.83175
57.38	4.85303	57.38	3.84563
57.48	4.8667	57.48	3.85951
57.58	4.8667	57.58	3.87339
57.68	4.8667	57.68	3.88727
57.78	4.8667	57.78	3.90115
57.88	4.8667	57.88	3.91503
57.98	4.88428	57.98	3.92891
58.08	4.88623	58.08	3.94279
58.18	4.88623	58.18	3.95667
58.28	4.88623	58.28	3.97055
58.38	4.88623	58.38	3.98443
58.48	4.89404	58.48	3.99831
58.58	4.896	58.58	4.01219
58.68	4.90576	58.68	4.02606
58.78	4.90576	58.78	4.03994
58.88	4.90576	58.88	4.05382
58.98	4.90576	58.98	4.0677
59.08	4.91504	59.08	4.08158
59.18	4.91748	59.18	4.09545
59.28	4.92725	59.28	4.10933
59.38	4.92725	59.38	4.12321
59.48	4.92725	59.48	4.13709
59.58	4.93506	59.58	4.15096
59.68	4.93701	59.68	4.16484
59.78	4.93701	59.78	4.17872
59.88	4.93701	59.88	4.19259
59.98	4.94482	59.98	4.20647
60.08	4.94678	60.08	4.22035
60.18	4.94678	60.18	4.23422
60.28	4.95654	60.28	4.2481
60.38	4.95654	60.38	4.26198
60.48	4.96436	60.48	4.27585
60.58	4.96631	60.58	4.28973
60.68	4.96631	60.68	4.3036
60.78	4.96631	60.78	4.31748
60.88	4.97412	60.88	4.33135
60.98	4.97607	60.98	4.34523
61.08	4.98584	61.08	4.3591
61.18	4.98584	61.18	4.37298
61.28	4.99365	61.28	4.38685
61.38	4.99561	61.38	4.40073
61.48	4.99561	61.48	4.4146
61.58	4.99561	61.58	4.42847
61.68	4.99561	61.68	4.44235
61.78	5.00342	61.78	4.45622
61.88	5.00537	61.88	4.4701
61.98	5.00537	61.98	4.48397
62.08	5.00537	62.08	4.49784
62.18	5.00537	62.18	4.51172
62.28	5.01318	62.28	4.52559
62.38	5.01514	62.38	4.53946
62.48	5.01514	62.48	4.55334
62.58	5.0249	62.58	4.56721
62.68	5.0249	62.68	4.58108
62.78	5.0249	62.78	4.59495
62.88	5.0249	62.88	4.60883
62.98	5.03418	62.98	4.6227
63.08	5.03662	63.08	4.63657
63.18	5.03662	63.18	4.65044
63.28	5.03662	63.28	4.66431
63.38	5.03662	63.38	4.67818
63.48	5.03662	63.48	4.69205
63.58	5.04443	63.58	4.70593
63.68	5.04639	63.68	4.7198
63.78	5.04639	63.78	4.73367
63.88	5.04639	63.88	4.74754
63.98	5.0542	63.98	4.76141
64.08	5.05615	64.08	4.77528
64.18	5.05615	64.18	4.78915
64.28	5.05615	64.28	4.80302
64.38	5.06396	64.38	4.81689
64.48	5.06592	64.48	4.83076
64.58	5.06592	64.58	4.84463
64.68	5.06592	64.68	4.8585
64.78	5.07373	64.78	4.87237
64.88	5.07568	64.88	4.88624
64.98	5.07568	64.98	4.90011
65.08	5.07568	65.08	4.91398
65.18	5.0835	65.18	4.92784
65.28	5.08545	65.28	4.94171
65.38	5.08545	65.38	4.95558
65.48	5.08545	65.48	4.96945
65.58	5.09326	65.58	4.98332
65.68	5.09521	65.68	4.99719
65.78	5.09521	65.78	5.01105
65.88	5.09521	65.88	5.02492
65.98	5.10303	65.98	5.03879
66.08	5.10498	66.08	5.05266
66.18	5.09521	66.18	5.06652
66.28	5.10449	66.28	5.08039
66.38	5.10693	66.38	5.09426
66.48	5.10693	66.48	5.10813
66.58	5.10693	66.58	5.12199
66.68	5.11475	66.68	5.13586
66.78	5.1167	66.78	5.14973
66.88	5.1167	66.88	5.16359
66.98	5.12451	66.98	5.17746
67.08	5.12646	67.08	5.19132
67.18	5.12646	67.18	5.20519
67.28	5.1167	67.28	5.21906
67.38	5.12451	67.38	5.23292
67.48	5.12646	67.48	5.24679
67.58	5.12646	67.58	5.26065
67.68	5.13428	67.68	5.27452
67.78	5.13623	67.78	5.28838
67.88	5.13623	67.88	5.30225
67.98	5.13428	67.98	5.31611
68.08	5.13623	68.08	5.32998
68.18	5.13623	68.18	5.34384
68.28	5.13623	68.28	5.3577
68.38	5.14404	68.38	5.37157
68.48	5.146	68.48	5.38543
68.58	5.146	68.58	5.3993
68.68	5.15381	68.68	5.41316
68.78	5.15576	68.78	5.42702
68.88	5.15576	68.88	5.44089
68.98	5.16357	68.98	5.45475
69.08	5.16553	69.08	5.46861
69.18	5.16553	69.18	5.48248
69.28	5.16553	69.28	5.49634
69.38	5.16553	69.38	5.5102
69.48	5.16504	69.48	5.52406
69.58	5.16748	69.58	5.53793
69.68	5.16748	69.68	5.55179
69.78	5.17529	69.78	5.56565
69.88	5.17725	69.88	5.57951
69.98	5.17725	69.98	5.59337
70.08	5.17725	70.08	5.60724
70.18	5.17529	70.18	5.6211
70.28	5.17725	70.28	5.63496
70.38	5.17725	70.38	5.64882
70.48	5.18506	70.48	5.66268
70.58	5.18701	70.58	5.67654
70.68	5.18701	70.68	5.6904
70.78	5.18701	70.78	5.70426
70.88	5.19482	70.88	5.71812
70.98	5.18701	70.98	5.73198
71.08	5.18701	71.08	5.74584
71.18	5.19482	71.18	5.7597
71.28	5.19678	71.28	5.77356
71.38	5.19678	71.38	5.78742
71.48	5.19678	71.48	5.80128
71.58	5.19678	71.58	5.81514
71.68	5.18506	71.68	5.829
71.78	5.19287	71.78	5.84286
71.88	5.19482	71.88	5.85672
71.98	5.19482	71.98	5.87058
72.08	5.19482	72.08	5.88444
72.18	5.20264	72.18	5.89829
72.28	5.20459	72.28	5.91215
72.38	5.20459	72.38	5.92601
72.48	5.19482	72.48	5.93987
72.58	5.2041	72.58	5.95373
72.68	5.20654	72.68	5.96758
72.78	5.20654	72.78	5.98144
72.88	5.20654	72.88	5.9953
72.98	5.21436	72.98	6.00916
73.08	5.21631	73.08	6.02301
73.18	5.20654	73.18	6.03687
73.28	5.20654	73.28	6.05073
73.38	5.21436	73.38	6.06458
73.48	5.21631	73.48	6.07844
73.58	5.21631	73.58	6.0923
73.68	5.21631	73.68	6.10615
73.78	5.21436	73.78	6.12001
73.88	5.21631	73.88	6.13386
73.98	5.21631	73.98	6.14772
74.08	5.21631	74.08	6.16158
74.18	5.22412	74.18	6.17543
74.28	5.21631	74.28	6.18929
74.38	5.21631	74.38	6.20314
74.48	5.21631	74.48	6.217
74.58	5.22412	74.58	6.23085
74.68	5.22607	74.68	6.24471
74.78	5.21631	74.78	6.25856
74.88	5.21631	74.88	6.27242
74.98	5.22412	74.98	6.28627
75.08	5.22607	75.08	6.30013
75.18	5.21631	75.18	6.31398
75.28	5.22412	75.28	6.32783
75.38	5.22607	75.38	6.34169
75.48	5.22607	75.48	6.35554
75.58	5.22607	75.58	6.36939
75.68	5.22559	75.68	6.38325
75.78	5.22803	75.78	6.3971
75.88	5.22803	75.88	6.41095
75.98	5.22803	75.98	6.42481
76.08	5.22803	76.08	6.43866
76.18	5.22412	76.18	6.45251
76.28	5.22607	76.28	6.46636
76.38	5.22607	76.38	6.48021
76.48	5.22607	76.48	6.49407
76.58	5.22412	76.58	6.50792
76.68	5.22607	76.68	6.52177
76.78	5.22607	76.78	6.53562
76.88	5.22607	76.88	6.54947
76.98	5.22412	76.98	6.56333
77.08	5.22607	77.08	6.57718
77.18	5.22607	77.18	6.59103
77.28	5.21631	77.28	6.60488
77.38	5.22412	77.38	6.61873
77.48	5.22607	77.48	6.63258
77.58	5.22607	77.58	6.64643
77.68	5.22607	77.68	6.66028
77.78	5.23389	77.78	6.67413
77.88	5.22607	77.88	6.68798
77.98	5.22607	77.98	6.70183
78.08	5.23389	78.08	6.71568
78.18	5.23584	78.18	6.72953
78.28	5.22607	78.28	6.74338
78.38	5.22607	78.38	6.75723
78.48	5.22607	78.48	6.77108
78.58	5.22607	78.58	6.78493
78.68	5.23389	78.68	6.79878
78.78	5.22607	78.78	6.81263
