Cycle: 5  C15R26E_X	Cycle: 5  C15R26E_Y	Fitted Cycle: 5  C15R26E_X	Fitted Cycle: 5  C15R26E_Y
5.43999	1.90259	5.43999	-1.35425
5.53999	1.91235	5.53999	-1.35048
5.63999	1.91821	5.63999	-1.34672
5.74	1.91309	5.74	-1.34297
5.84	1.91821	5.84	-1.33921
5.93999	1.91235	5.93999	-1.33546
6.03999	1.91821	6.03999	-1.33171
6.13999	1.91235	6.13999	-1.32796
6.24	1.91821	6.24	-1.32421
6.34	1.91309	6.34	-1.32047
6.43999	1.91821	6.43999	-1.31672
6.53999	1.91821	6.53999	-1.31299
6.63999	1.91235	6.63999	-1.30925
6.74	1.92212	6.74	-1.30551
6.84	1.92798	6.84	-1.30178
6.93999	1.92285	6.93999	-1.29805
7.03999	1.92798	7.03999	-1.29432
7.13999	1.92212	7.13999	-1.29059
7.24	1.92798	7.24	-1.28687
7.34	1.93188	7.34	-1.28315
7.43999	1.92871	7.43999	-1.27942
7.53999	1.93384	7.53999	-1.27571
7.63999	1.94165	7.63999	-1.27199
7.74	1.93774	7.74	-1.26828
7.84	1.94165	7.84	-1.26457
7.93999	1.93774	7.93999	-1.26086
8.03999	1.94238	8.03999	-1.25715
8.13999	1.9397	8.13999	-1.25345
8.24	1.94165	8.24	-1.24974
8.34	1.94751	8.34	-1.24604
8.43999	1.94165	8.43999	-1.24234
8.53999	1.94824	8.53999	-1.23865
8.63999	1.9436	8.63999	-1.23495
8.74	1.94946	8.74	-1.23126
8.84	1.93774	8.84	-1.22757
8.93999	1.94165	8.93999	-1.22389
9.03999	1.94751	9.03999	-1.2202
9.13999	1.93848	9.13999	-1.21652
9.24	1.9436	9.24	-1.21284
9.34	1.93774	9.34	-1.20916
9.43999	1.93774	9.43999	-1.20548
9.53999	1.94165	9.53999	-1.20181
9.63999	1.93774	9.63999	-1.19813
9.74	1.93774	9.74	-1.19446
9.84	1.94238	9.84	-1.1908
9.93999	1.9397	9.93999	-1.18713
10.04	1.93774	10.04	-1.18347
10.14	1.94165	10.14	-1.17981
10.24	1.93774	10.24	-1.17615
10.34	1.93774	10.34	-1.17249
10.44	1.94238	10.44	-1.16884
10.54	1.9397	10.54	-1.16518
10.64	1.93774	10.64	-1.16153
10.74	1.93774	10.74	-1.15788
10.84	1.93188	10.84	-1.15424
10.94	1.93774	10.94	-1.15059
11.04	1.92871	11.04	-1.14695
11.14	1.92993	11.14	-1.14331
11.24	1.93188	11.24	-1.13968
11.34	1.92798	11.34	-1.13604
11.44	1.92798	11.44	-1.13241
11.54	1.92798	11.54	-1.12878
11.64	1.92212	11.64	-1.12515
11.74	1.92871	11.74	-1.12152
11.84	1.92993	11.84	-1.1179
11.94	1.91821	11.94	-1.11427
12.04	1.91821	12.04	-1.11065
12.14	1.90845	12.14	-1.10704
12.24	1.91235	12.24	-1.10342
12.34	1.91821	12.34	-1.09981
12.44	1.90723	12.44	-1.09619
12.54	1.90845	12.54	-1.09258
12.64	1.90845	12.64	-1.08898
12.74	1.89868	12.74	-1.08537
12.84	1.90259	12.84	-1.08177
12.94	1.90845	12.94	-1.07817
13.04	1.89673	13.04	-1.07457
13.14	1.89746	13.14	-1.07097
13.24	1.89868	13.24	-1.06738
13.34	1.88892	13.34	-1.06379
13.44	1.88892	13.44	-1.0602
13.54	1.88892	13.54	-1.05661
13.64	1.88306	13.64	-1.05302
13.74	1.88696	13.74	-1.04944
13.84	1.88696	13.84	-1.04586
13.94	1.8877	13.94	-1.04228
14.04	1.87915	14.04	-1.0387
14.14	1.87915	14.14	-1.03512
14.24	1.87915	14.24	-1.03155
14.34	1.87915	14.34	-1.02798
14.44	1.86743	14.44	-1.02441
14.54	1.86743	14.54	-1.02084
14.64	1.86743	14.64	-1.01728
14.74	1.8584	14.74	-1.01372
14.84	1.85962	14.84	-1.01016
14.94	1.85962	14.94	-1.0066
15.04	1.85181	15.04	-1.00304
15.14	1.85767	15.14	-0.999488
15.24	1.85767	15.24	-0.995936
15.34	1.8479	15.34	-0.992387
15.44	1.84863	15.44	-0.988839
15.54	1.84595	15.54	-0.985294
15.64	1.84399	15.64	-0.98175
15.74	1.83813	15.74	-0.978209
15.84	1.83813	15.84	-0.97467
15.94	1.83813	15.94	-0.971133
16.04	1.82837	16.04	-0.967598
16.14	1.82837	16.14	-0.964065
16.24	1.82837	16.24	-0.960535
16.34	1.81738	16.34	-0.957006
16.44	1.8186	16.44	-0.95348
16.54	1.8186	16.54	-0.949955
16.64	1.80884	16.64	-0.946433
16.74	1.80493	16.74	-0.942913
16.84	1.79907	16.84	-0.939395
16.94	1.80103	16.94	-0.935879
17.04	1.79712	17.04	-0.932366
17.14	1.79321	17.14	-0.928854
17.24	1.78809	17.24	-0.925344
17.34	1.78931	17.34	-0.921837
17.44	1.77954	17.44	-0.918332
17.54	1.77954	17.54	-0.914828
17.64	1.77759	17.64	-0.911327
17.74	1.76782	17.74	-0.907828
17.84	1.76782	17.84	-0.904331
17.94	1.76782	17.94	-0.900837
18.04	1.75879	18.04	-0.897344
18.14	1.76001	18.14	-0.893853
18.24	1.75806	18.24	-0.890365
18.34	1.75806	18.34	-0.886878
18.44	1.74438	18.44	-0.883394
18.54	1.73853	18.54	-0.879912
18.64	1.73853	18.64	-0.876432
18.74	1.72876	18.74	-0.872954
18.84	1.72681	18.84	-0.869478
18.94	1.72681	18.94	-0.866004
19.04	1.72754	19.04	-0.862532
19.14	1.72485	19.14	-0.859063
19.24	1.70923	19.24	-0.855595
19.34	1.70923	19.34	-0.852129
19.44	1.70923	19.44	-0.848666
19.54	1.70923	19.54	-0.845205
19.64	1.70728	19.64	-0.841746
19.74	1.70728	19.74	-0.838288
19.84	1.69751	19.84	-0.834833
19.94	1.6936	19.94	-0.831381
20.04	1.68848	20.04	-0.82793
20.14	1.6897	20.14	-0.824481
20.24	1.6897	20.24	-0.821034
20.34	1.67407	20.34	-0.81759
20.44	1.66821	20.44	-0.814147
20.54	1.66821	20.54	-0.810707
20.64	1.66821	20.64	-0.807268
20.74	1.66821	20.74	-0.803832
20.84	1.65454	20.84	-0.800398
20.94	1.64673	20.94	-0.796966
21.04	1.64746	21.04	-0.793536
21.14	1.64868	21.14	-0.790108
21.24	1.64478	21.24	-0.786681
21.34	1.63892	21.34	-0.783258
21.44	1.63892	21.44	-0.779836
21.54	1.63892	21.54	-0.776416
21.64	1.62915	21.64	-0.772999
21.74	1.6272	21.74	-0.769583
21.84	1.62329	21.84	-0.766169
21.94	1.61743	21.94	-0.762758
22.04	1.61743	22.04	-0.759349
22.14	1.61816	22.14	-0.755941
22.24	1.61548	22.24	-0.752536
22.34	1.59985	22.34	-0.749133
22.44	1.5979	22.44	-0.745732
22.54	1.5979	22.54	-0.742333
22.64	1.59399	22.64	-0.738936
22.74	1.58813	22.74	-0.735541
22.84	1.58813	22.84	-0.732148
22.94	1.58813	22.94	-0.728757
23.04	1.58423	23.04	-0.725369
23.14	1.57837	23.14	-0.721982
23.24	1.57251	23.24	-0.718597
23.34	1.56738	23.34	-0.715215
23.44	1.5686	23.44	-0.711834
23.54	1.5647	23.54	-0.708456
23.64	1.54907	23.64	-0.705079
23.74	1.54907	23.74	-0.701705
23.84	1.54907	23.84	-0.698333
23.94	1.54517	23.94	-0.694962
24.04	1.53735	24.04	-0.691594
24.14	1.53735	24.14	-0.688228
24.24	1.53345	24.24	-0.684864
24.34	1.52759	24.34	-0.681502
24.44	1.52832	24.44	-0.678142
24.54	1.52563	24.54	-0.674784
24.64	1.51978	24.64	-0.671428
24.74	1.51978	24.74	-0.668074
24.84	1.51392	24.84	-0.664722
24.94	1.50806	24.94	-0.661373
25.04	1.50415	25.04	-0.658025
25.14	1.49829	25.14	-0.654679
25.24	1.49829	25.24	-0.651335
25.34	1.49438	25.34	-0.647994
25.44	1.48853	25.44	-0.644654
25.54	1.48853	25.54	-0.641317
25.64	1.48267	25.64	-0.637981
25.74	1.47681	25.74	-0.634648
25.84	1.47754	25.84	-0.631316
25.94	1.47485	25.94	-0.627987
26.04	1.46899	26.04	-0.62466
26.14	1.45532	26.14	-0.621334
26.24	1.45923	26.24	-0.618011
26.34	1.45923	26.34	-0.61469
26.44	1.45532	26.44	-0.611371
26.54	1.44751	26.54	-0.608053
26.64	1.44751	26.64	-0.604738
26.74	1.4436	26.74	-0.601425
26.84	1.43774	26.84	-0.598114
26.94	1.43384	26.94	-0.594805
27.04	1.42798	27.04	-0.591498
27.14	1.42407	27.14	-0.588193
27.24	1.41895	27.24	-0.58489
27.34	1.41431	27.34	-0.581589
27.44	1.40845	27.44	-0.57829
27.54	1.40845	27.54	-0.574993
27.64	1.40454	27.64	-0.571698
27.74	1.39868	27.74	-0.568405
27.84	1.39478	27.84	-0.565114
27.94	1.38892	27.94	-0.561825
28.04	1.38501	28.04	-0.558539
28.14	1.3772	28.14	-0.555254
28.24	1.38306	28.24	-0.551971
28.34	1.3772	28.34	-0.54869
28.44	1.37329	28.44	-0.545411
28.54	1.36743	28.54	-0.542135
28.64	1.36353	28.64	-0.53886
28.74	1.3584	28.74	-0.535587
28.84	1.35571	28.84	-0.532316
28.94	1.34985	28.94	-0.529048
29.04	1.34595	29.04	-0.525781
29.14	1.34985	29.14	-0.522516
29.24	1.34399	29.24	-0.519253
29.34	1.33813	29.34	-0.515993
29.44	1.33423	29.44	-0.512734
29.54	1.32837	29.54	-0.509478
29.64	1.32446	29.64	-0.506223
29.74	1.32837	29.74	-0.50297
29.84	1.32446	29.84	-0.49972
29.94	1.3147	29.94	-0.496471
30.04	1.30884	30.04	-0.493224
30.14	1.30298	30.14	-0.48998
30.24	1.29712	30.24	-0.486737
30.34	1.29321	30.34	-0.483496
30.44	1.29712	30.44	-0.480258
30.54	1.29321	30.54	-0.477021
30.64	1.28345	30.64	-0.473787
30.74	1.27832	30.74	-0.470554
30.84	1.27563	30.84	-0.467323
30.94	1.26978	30.94	-0.464094
31.04	1.27563	31.04	-0.460868
31.14	1.26392	31.14	-0.457643
31.24	1.25806	31.24	-0.45442
31.34	1.25415	31.34	-0.4512
31.44	1.25806	31.44	-0.447981
31.54	1.25415	31.54	-0.444764
31.64	1.24438	31.64	-0.44155
31.74	1.23853	31.74	-0.438337
31.84	1.23462	31.84	-0.435126
31.94	1.22876	31.94	-0.431917
32.04	1.23462	32.04	-0.428711
32.14	1.22876	32.14	-0.425506
32.24	1.2229	32.24	-0.422303
32.34	1.21313	32.34	-0.419102
32.44	1.21704	32.44	-0.415903
32.54	1.21313	32.54	-0.412706
32.64	1.20337	32.64	-0.409512
32.74	1.1936	32.74	-0.406318
32.84	1.19824	32.84	-0.403128
32.94	1.19556	32.94	-0.399939
33.04	1.18579	33.04	-0.396752
33.14	1.17993	33.14	-0.393567
33.24	1.18579	33.24	-0.390384
33.34	1.17407	33.34	-0.387203
33.44	1.16821	33.44	-0.384024
33.54	1.16431	33.54	-0.380847
33.64	1.16821	33.64	-0.377672
33.74	1.16431	33.74	-0.374498
33.84	1.15454	33.84	-0.371327
33.94	1.14868	33.94	-0.368158
34.04	1.14478	34.04	-0.364991
34.14	1.14868	34.14	-0.361825
34.24	1.14478	34.24	-0.358662
34.34	1.13696	34.34	-0.355501
34.44	1.13306	34.44	-0.352341
34.54	1.13306	34.54	-0.349184
34.64	1.1272	34.64	-0.346029
34.74	1.12329	34.74	-0.342875
34.84	1.11353	34.84	-0.339724
34.94	1.11816	34.94	-0.336574
35.04	1.11548	35.04	-0.333427
35.14	1.10571	35.14	-0.330281
35.24	1.09595	35.24	-0.327137
35.34	1.09985	35.34	-0.323996
35.44	1.09595	35.44	-0.320856
35.54	1.08423	35.54	-0.317718
35.64	1.08813	35.64	-0.314582
35.74	1.08423	35.74	-0.311448
35.84	1.07446	35.84	-0.308316
35.94	1.07837	35.94	-0.305187
36.04	1.07446	36.04	-0.302059
36.14	1.0647	36.14	-0.298933
36.24	1.05884	36.24	-0.295808
36.34	1.0647	36.34	-0.292686
36.44	1.05493	36.44	-0.289566
36.54	1.04907	36.54	-0.286448
36.64	1.05493	36.64	-0.283332
36.74	1.04321	36.74	-0.280217
36.84	1.03735	36.84	-0.277105
36.94	1.03345	36.94	-0.273994
37.04	1.02759	37.04	-0.270886
37.14	1.03345	37.14	-0.267779
37.24	1.02368	37.24	-0.264675
37.34	1.01392	37.34	-0.261572
37.44	1.01782	37.44	-0.258471
37.54	1.01392	37.54	-0.255373
37.64	1.00415	37.64	-0.252276
37.74	1.00415	37.74	-0.249181
37.84	0.992432	37.84	-0.246088
37.94	0.99707	37.94	-0.242997
38.04	0.994385	38.04	-0.239908
38.14	0.984619	38.14	-0.236821
38.24	0.988525	38.24	-0.233735
38.34	0.984619	38.34	-0.230652
38.44	0.974854	38.44	-0.227571
38.54	0.974854	38.54	-0.224491
38.64	0.968994	38.64	-0.221414
38.74	0.965088	38.74	-0.218338
38.84	0.965088	38.84	-0.215265
38.94	0.955322	38.94	-0.212193
39.04	0.949463	39.04	-0.209123
39.14	0.955322	39.14	-0.206056
39.24	0.943604	39.24	-0.20299
39.34	0.94751	39.34	-0.199926
39.44	0.943604	39.44	-0.196864
39.54	0.933838	39.54	-0.193804
39.64	0.937744	39.64	-0.190746
39.74	0.933838	39.74	-0.187689
39.84	0.924072	39.84	-0.184635
39.94	0.927979	39.94	-0.181583
40.04	0.924072	40.04	-0.178532
40.14	0.914307	40.14	-0.175484
40.24	0.914307	40.24	-0.172437
40.34	0.908447	40.34	-0.169392
40.44	0.902588	40.44	-0.166349
40.54	0.902588	40.54	-0.163309
40.64	0.892822	40.64	-0.16027
40.74	0.883057	40.74	-0.157233
40.84	0.887695	40.84	-0.154197
40.94	0.88501	40.94	-0.151164
41.04	0.87915	41.04	-0.148133
41.14	0.88501	41.14	-0.145104
41.24	0.875244	41.24	-0.142076
41.34	0.875244	41.34	-0.139051
41.44	0.869385	41.44	-0.136027
41.54	0.865479	41.54	-0.133005
41.64	0.865479	41.64	-0.129986
41.74	0.857666	41.74	-0.126968
41.84	0.85376	41.84	-0.123952
41.94	0.85376	41.94	-0.120938
42.04	0.8479	42.04	-0.117925
42.14	0.843994	42.14	-0.114915
42.24	0.843994	42.24	-0.111907
42.34	0.834229	42.34	-0.1089
42.44	0.834229	42.44	-0.105896
42.54	0.828369	42.54	-0.102893
42.64	0.824463	42.64	-0.0998925
42.74	0.824463	42.74	-0.0968935
42.84	0.818604	42.84	-0.0938966
42.94	0.814697	42.94	-0.0909016
43.04	0.814697	43.04	-0.0879085
43.14	0.806885	43.14	-0.0849173
43.24	0.812744	43.24	-0.0819278
43.34	0.802979	43.34	-0.0789404
43.44	0.793213	43.44	-0.0759549
43.54	0.793213	43.54	-0.0729713
43.64	0.788086	43.64	-0.0699896
43.74	0.795166	43.74	-0.0670096
43.84	0.7854	43.84	-0.0640317
43.94	0.775635	43.94	-0.0610556
44.04	0.779541	44.04	-0.0580815
44.14	0.775635	44.14	-0.0551093
44.24	0.765869	44.24	-0.0521387
44.34	0.769775	44.34	-0.0491702
44.44	0.763916	44.44	-0.0462037
44.54	0.763916	44.54	-0.043239
44.64	0.75415	44.64	-0.0402762
44.74	0.748291	44.74	-0.0373151
44.84	0.75415	44.84	-0.034356
44.94	0.744385	44.94	-0.0313989
45.04	0.748291	45.04	-0.0284437
45.14	0.744385	45.14	-0.0254903
45.24	0.734619	45.24	-0.0225386
45.34	0.734619	45.34	-0.019589
45.44	0.724854	45.44	-0.0166413
45.54	0.72876	45.54	-0.0136954
45.64	0.724854	45.64	-0.0107515
45.74	0.724854	45.74	-7.80919e-3
45.84	0.713135	45.84	-4.869e-3
45.94	0.713135	45.94	-1.93068e-3
46.04	0.707275	46.04	1.00576e-3
46.14	0.713135	46.14	3.94033e-3
46.24	0.703369	46.24	6.87324e-3
46.34	0.693604	46.34	9.80405e-3
46.44	0.69751	46.44	0.012733
46.54	0.693604	46.54	0.0156601
46.64	0.693604	46.64	0.0185853
46.74	0.683838	46.74	0.0215088
46.84	0.687744	46.84	0.0244302
46.94	0.683838	46.94	0.0273498
47.04	0.683838	47.04	0.0302675
47.14	0.674072	47.14	0.0331834
47.24	0.678711	47.24	0.0360976
47.34	0.676025	47.34	0.0390097
47.44	0.676025	47.44	0.0419199
47.54	0.664307	47.54	0.0448283
47.64	0.654541	47.64	0.0477348
47.74	0.658447	47.74	0.0506397
47.84	0.654541	47.84	0.0535424
47.94	0.654541	47.94	0.0564434
48.04	0.644775	48.04	0.0593424
48.14	0.644775	48.14	0.0622396
48.24	0.638916	48.24	0.0651352
48.34	0.644775	48.34	0.0680286
48.44	0.63501	48.44	0.0709202
48.54	0.63501	48.54	0.07381
48.64	0.625244	48.64	0.0766979
48.74	0.62915	48.74	0.0795841
48.84	0.625244	48.84	0.0824683
48.94	0.625244	48.94	0.0853507
49.04	0.613525	49.04	0.0882311
49.14	0.613525	49.14	0.0911097
49.24	0.607666	49.24	0.0939867
49.34	0.613525	49.34	0.0968616
49.44	0.60376	49.44	0.0997347
49.54	0.60376	49.54	0.102606
49.64	0.593994	49.64	0.105475
49.74	0.5979	49.74	0.108343
49.84	0.593994	49.84	0.111209
49.94	0.593994	49.94	0.114072
50.04	0.584229	50.04	0.116934
50.14	0.584229	50.14	0.119795
50.24	0.578369	50.24	0.122653
50.34	0.584229	50.34	0.125509
50.44	0.574463	50.44	0.128364
50.54	0.574463	50.54	0.131217
50.64	0.574463	50.64	0.134068
50.74	0.56665	50.74	0.136917
50.84	0.57251	50.84	0.139764
50.94	0.562744	50.94	0.14261
51.04	0.562744	51.04	0.145453
51.14	0.552979	51.14	0.148295
51.24	0.552979	51.24	0.151135
51.34	0.543213	51.34	0.153973
51.44	0.543213	51.44	0.156809
51.54	0.538086	51.54	0.159643
51.64	0.545166	51.64	0.162476
51.74	0.5354	51.74	0.165307
51.84	0.5354	51.84	0.168136
51.94	0.5354	51.94	0.170963
52.04	0.525635	52.04	0.173788
52.14	0.519775	52.14	0.176611
52.24	0.525635	52.24	0.179433
52.34	0.515869	52.34	0.182253
52.44	0.515869	52.44	0.18507
52.54	0.515869	52.54	0.187886
52.64	0.50415	52.64	0.190701
52.74	0.498291	52.74	0.193513
52.84	0.50415	52.84	0.196324
52.94	0.494385	52.94	0.199132
53.04	0.494385	53.04	0.201939
53.14	0.484619	53.14	0.204744
53.24	0.484619	53.24	0.207548
53.34	0.484619	53.34	0.210349
53.44	0.47876	53.44	0.213149
53.54	0.484619	53.54	0.215947
53.64	0.474854	53.64	0.218743
53.74	0.474854	53.74	0.221537
53.84	0.465088	53.84	0.224329
53.94	0.465088	53.94	0.22712
54.04	0.455322	54.04	0.229908
54.14	0.455322	54.14	0.232695
54.24	0.459229	54.24	0.235481
54.34	0.453369	54.34	0.238264
54.44	0.453369	54.44	0.241045
54.54	0.443604	54.54	0.243825
54.64	0.443604	54.64	0.246603
54.74	0.437744	54.74	0.249379
54.84	0.443604	54.84	0.252153
54.94	0.433838	54.94	0.254925
55.04	0.433838	55.04	0.257696
55.14	0.424072	55.14	0.260464
55.24	0.424072	55.24	0.263232
55.34	0.418213	55.34	0.265997
55.44	0.424072	55.44	0.26876
55.54	0.414307	55.54	0.271522
55.64	0.414307	55.64	0.274281
55.74	0.404541	55.74	0.277039
55.84	0.404541	55.84	0.279795
55.94	0.404541	55.94	0.28255
56.04	0.396729	56.04	0.285302
56.14	0.402588	56.14	0.288053
56.24	0.392822	56.24	0.290802
56.34	0.392822	56.34	0.293549
56.44	0.392822	56.44	0.296294
56.54	0.383057	56.54	0.299038
56.64	0.383057	56.64	0.301779
56.74	0.37793	56.74	0.304519
56.84	0.38501	56.84	0.307257
56.94	0.375244	56.94	0.309994
57.04	0.375244	57.04	0.312728
57.14	0.365479	57.14	0.315461
57.24	0.365479	57.24	0.318192
57.34	0.365479	57.34	0.320921
57.44	0.355713	57.44	0.323648
57.54	0.355713	57.54	0.326374
57.64	0.349854	57.64	0.329098
57.74	0.355713	57.74	0.33182
57.84	0.345947	57.84	0.33454
57.94	0.345947	57.94	0.337258
58.04	0.334229	58.04	0.339975
58.14	0.334229	58.14	0.34269
58.24	0.328369	58.24	0.345403
58.34	0.334229	58.34	0.348114
58.44	0.324463	58.44	0.350823
58.54	0.324463	58.54	0.353531
58.64	0.324463	58.64	0.356237
58.74	0.314697	58.74	0.358941
58.84	0.304932	58.84	0.361643
58.94	0.308838	58.94	0.364344
59.04	0.314697	59.04	0.367042
59.14	0.304932	59.14	0.369739
59.24	0.304932	59.24	0.372435
59.34	0.295166	59.34	0.375128
59.44	0.295166	59.44	0.37782
59.54	0.2854	59.54	0.38051
59.64	0.289307	59.64	0.383198
59.74	0.283447	59.74	0.385884
59.84	0.283447	59.84	0.388568
59.94	0.283447	59.94	0.391251
60.04	0.273682	60.04	0.393932
60.14	0.277588	60.14	0.396611
60.24	0.273682	60.24	0.399289
60.34	0.273682	60.34	0.401964
60.44	0.263916	60.44	0.404638
60.54	0.263916	60.54	0.40731
60.64	0.25415	60.64	0.409981
60.74	0.25415	60.74	0.412649
60.84	0.244385	60.84	0.415316
60.94	0.248291	60.94	0.417981
61.04	0.244385	61.04	0.420644
61.14	0.244385	61.14	0.423306
61.24	0.234619	61.24	0.425966
61.34	0.234619	61.34	0.428624
61.44	0.2229	61.44	0.43128
61.54	0.226807	61.54	0.433934
61.64	0.232666	61.64	0.436587
61.74	0.2229	61.74	0.439238
61.84	0.2229	61.84	0.441887
61.94	0.213135	61.94	0.444534
62.04	0.213135	62.04	0.44718
62.14	0.203369	62.14	0.449824
62.24	0.207275	62.24	0.452466
62.34	0.203369	62.34	0.455106
62.44	0.203369	62.44	0.457745
62.54	0.193604	62.54	0.460382
62.64	0.193604	62.64	0.463017
62.74	0.183838	62.74	0.46565
62.84	0.188477	62.84	0.468282
62.94	0.185791	62.94	0.470911
63.04	0.185791	63.04	0.473539
63.14	0.176025	63.14	0.476166
63.24	0.176025	63.24	0.47879
63.34	0.179932	63.34	0.481413
63.44	0.174072	63.44	0.484034
63.54	0.174072	63.54	0.486653
63.64	0.164307	63.64	0.489271
63.74	0.164307	63.74	0.491887
63.84	0.158447	63.84	0.494501
63.94	0.164307	63.94	0.497113
64.04	0.154541	64.04	0.499724
64.14	0.154541	64.14	0.502332
64.24	0.144775	64.24	0.50494
64.34	0.144775	64.34	0.507545
64.44	0.144775	64.44	0.510148
64.54	0.138916	64.54	0.51275
64.64	0.144775	64.64	0.51535
64.74	0.13501	64.74	0.517949
64.84	0.13501	64.84	0.520545
64.94	0.12915	64.94	0.52314
65.04	0.13501	65.04	0.525734
65.14	0.13501	65.14	0.528325
65.24	0.123291	65.24	0.530915
65.34	0.123291	65.34	0.533502
65.44	0.117432	65.44	0.536089
65.54	0.123291	65.54	0.538673
65.64	0.113525	65.64	0.541256
65.74	0.113525	65.74	0.543837
65.84	0.10376	65.84	0.546416
65.94	0.107666	65.94	0.548993
66.04	0.10376	66.04	0.551569
66.14	0.10376	66.14	0.554143
66.24	0.0939941	66.24	0.556716
66.34	0.0939941	66.34	0.559286
66.44	0.0881348	66.44	0.561855
66.54	0.0939941	66.54	0.564422
66.64	0.0939941	66.64	0.566988
66.74	0.0842285	66.74	0.569551
66.84	0.0842285	66.84	0.572113
66.94	0.0725098	66.94	0.574673
67.04	0.0725098	67.04	0.577232
67.14	0.0673828	67.14	0.579789
67.24	0.0744629	67.24	0.582344
67.34	0.0646973	67.34	0.584897
67.44	0.0646973	67.44	0.587449
67.54	0.0549316	67.54	0.589999
67.64	0.0588379	67.64	0.592547
67.74	0.0646973	67.74	0.595093
67.84	0.0549316	67.84	0.597638
67.94	0.045166	67.94	0.600181
68.04	0.045166	68.04	0.602722
68.14	0.0354004	68.14	0.605262
68.24	0.0393066	68.24	0.6078
68.34	0.045166	68.34	0.610335
68.44	0.0354004	68.44	0.61287
68.54	0.0354004	68.54	0.615403
68.64	0.0256348	68.64	0.617934
68.74	0.0256348	68.74	0.620463
68.84	0.029541	68.84	0.62299
68.94	0.0236816	68.94	0.625516
69.04	0.0236816	69.04	0.628041
69.14	0.013916	69.14	0.630563
69.24	0.013916	69.24	0.633084
69.34	8.05664e-3	69.34	0.635602
69.44	0.013916	69.44	0.63812
69.54	4.15039e-3	69.54	0.640636
69.64	4.15039e-3	69.64	0.643149
69.74	-5.61523e-3	69.74	0.645662
69.84	-5.61523e-3	69.84	0.648172
69.94	-0.0114746	69.94	0.650681
70.04	-5.61523e-3	70.04	0.653188
70.14	-0.0153809	70.14	0.655693
70.24	-0.0153809	70.24	0.658197
70.34	-0.0251465	70.34	0.660699
70.44	-0.0212402	70.44	0.663199
70.54	-0.0270996	70.54	0.665698
70.64	-0.0270996	70.64	0.668194
70.74	-0.0368652	70.74	0.67069
70.84	-0.0368652	70.84	0.673183
70.94	-0.0427246	70.94	0.675675
71.04	-0.0368652	71.04	0.678165
71.14	-0.0466309	71.14	0.680653
71.24	-0.0466309	71.24	0.68314
71.34	-0.0466309	71.34	0.685624
71.44	-0.0563965	71.44	0.688108
71.54	-0.0517578	71.54	0.69059
71.64	-0.0544434	71.64	0.693069
71.74	-0.0544434	71.74	0.695548
71.84	-0.064209	71.84	0.698024
71.94	-0.064209	71.94	0.700499
72.04	-0.0739746	72.04	0.702972
72.14	-0.0739746	72.14	0.705443
72.24	-0.0739746	72.24	0.707913
72.34	-0.0817871	72.34	0.710381
72.44	-0.0759277	72.44	0.712847
72.54	-0.0856934	72.54	0.715312
72.64	-0.0856934	72.64	0.717775
72.74	-0.095459	72.74	0.720236
72.84	-0.095459	72.84	0.722696
72.94	-0.095459	72.94	0.725154
73.04	-0.101318	73.04	0.72761
73.14	-0.095459	73.14	0.730064
73.24	-0.105225	73.24	0.732517
73.34	-0.105225	73.34	0.734968
73.44	-0.11499	73.44	0.737418
73.54	-0.11499	73.54	0.739866
73.64	-0.124756	73.64	0.742312
73.74	-0.124756	73.74	0.744756
73.84	-0.130615	73.84	0.747199
73.94	-0.124756	73.94	0.74964
74.04	-0.124756	74.04	0.75208
74.14	-0.134521	74.14	0.754517
74.24	-0.134521	74.24	0.756954
74.34	-0.134521	74.34	0.759388
74.44	-0.14624	74.44	0.761821
74.54	-0.14624	74.54	0.764252
74.64	-0.1521	74.64	0.766681
74.74	-0.14624	74.74	0.769109
74.84	-0.14624	74.84	0.771535
74.94	-0.156006	74.94	0.773959
75.04	-0.156006	75.04	0.776382
75.14	-0.165771	75.14	0.778803
75.24	-0.165771	75.24	0.781222
75.34	-0.165771	75.34	0.78364
75.44	-0.175537	75.44	0.786056
75.54	-0.175537	75.54	0.78847
75.64	-0.181396	75.64	0.790883
75.74	-0.175537	75.74	0.793294
75.84	-0.185303	75.84	0.795703
75.94	-0.185303	75.94	0.798111
76.04	-0.195068	76.04	0.800517
76.14	-0.195068	76.14	0.802921
76.24	-0.195068	76.24	0.805324
76.34	-0.206787	76.34	0.807725
76.44	-0.202881	76.44	0.810124
76.54	-0.206787	76.54	0.812522
76.64	-0.206787	76.64	0.814918
76.74	-0.216553	76.74	0.817312
76.84	-0.216553	76.84	0.819705
76.94	-0.226318	76.94	0.822096
77.04	-0.226318	77.04	0.824486
77.14	-0.236084	77.14	0.826873
77.24	-0.232178	77.24	0.829259
77.34	-0.226318	77.34	0.831644
77.44	-0.236084	77.44	0.834026
77.54	-0.236084	77.54	0.836408
77.64	-0.24585	77.64	0.838787
77.74	-0.24585	77.74	0.841165
77.84	-0.24585	77.84	0.843541
77.94	-0.255615	77.94	0.845916
78.04	-0.255615	78.04	0.848289
78.14	-0.255615	78.14	0.85066
78.24	-0.267334	78.24	0.853029
78.34	-0.263428	78.34	0.855397
78.44	-0.257568	78.44	0.857763
78.54	-0.267334	78.54	0.860128
78.64	-0.267334	78.64	0.862491
78.74	-0.267334	78.74	0.864852
