Cycle: 12  CDAN-1073A_X	Cycle: 12  CDAN-1073A_Y	Fitted Cycle: 12  CDAN-1073A_X	Fitted Cycle: 12  CDAN-1073A_Y
8.48	1.66089	8.48	-3.1918
8.58	1.66089	8.58	-3.18369
8.68	1.66089	8.68	-3.17557
8.78	1.67212	8.78	-3.16745
8.88	1.67065	8.88	-3.15934
8.98	1.68042	8.98	-3.15122
9.08	1.68042	9.08	-3.1431
9.18	1.69165	9.18	-3.13498
9.28	1.69214	9.28	-3.12687
9.38	1.69019	9.38	-3.11875
9.48	1.69995	9.48	-3.11063
9.58	1.70142	9.58	-3.10252
9.68	1.7019	9.68	-3.0944
9.78	1.71167	9.78	-3.08628
9.88	1.70386	9.88	-3.07817
9.98	1.70972	9.98	-3.07005
10.08	1.71118	10.08	-3.06193
10.18	1.72144	10.18	-3.05382
10.28	1.72144	10.28	-3.0457
10.38	1.72339	10.38	-3.03759
10.48	1.72095	10.48	-3.02947
10.58	1.7312	10.58	-3.02136
10.68	1.7312	10.68	-3.01324
10.78	1.7312	10.78	-3.00512
10.88	1.73315	10.88	-2.99701
10.98	1.73071	10.98	-2.98889
11.08	1.74097	11.08	-2.98078
11.18	1.75073	11.18	-2.97266
11.28	1.74292	11.28	-2.96455
11.38	1.75073	11.38	-2.95643
11.48	1.7522	11.48	-2.94832
11.58	1.76245	11.58	-2.9402
11.68	1.75269	11.68	-2.93209
11.78	1.7605	11.78	-2.92397
11.88	1.76196	11.88	-2.91586
11.98	1.7644	11.98	-2.90774
12.08	1.76245	12.08	-2.89963
12.18	1.77026	12.18	-2.89152
12.28	1.76245	12.28	-2.8834
12.38	1.77173	12.38	-2.87529
12.48	1.77222	12.48	-2.86717
12.58	1.77417	12.58	-2.85906
12.68	1.77026	12.68	-2.85095
12.78	1.77222	12.78	-2.84283
12.88	1.77026	12.88	-2.83472
12.98	1.77368	12.98	-2.82661
13.08	1.77222	13.08	-2.81849
13.18	1.78198	13.18	-2.81038
13.28	1.79175	13.28	-2.80227
13.38	1.78198	13.38	-2.79415
13.48	1.79126	13.48	-2.78604
13.58	1.7937	13.58	-2.77793
13.68	1.79175	13.68	-2.76981
13.78	1.7937	13.78	-2.7617
13.88	1.78979	13.88	-2.75359
13.98	1.79321	13.98	-2.74547
14.08	1.80151	14.08	-2.73736
14.18	1.7937	14.18	-2.72925
14.28	1.80151	14.28	-2.72114
14.38	1.7937	14.38	-2.71303
14.48	1.79956	14.48	-2.70491
14.58	1.81079	14.58	-2.6968
14.68	1.80347	14.68	-2.68869
14.78	1.81128	14.78	-2.68058
14.88	1.81128	14.88	-2.67247
14.98	1.81323	14.98	-2.66435
15.08	1.8147	15.08	-2.65624
15.18	1.81128	15.18	-2.64813
15.28	1.82104	15.28	-2.64002
15.38	1.823	15.38	-2.63191
15.48	1.82104	15.48	-2.6238
15.58	1.82446	15.58	-2.61569
15.68	1.83276	15.68	-2.60757
15.78	1.823	15.78	-2.59946
15.88	1.83081	15.88	-2.59135
15.98	1.83276	15.98	-2.58324
16.08	1.83081	16.08	-2.57513
16.18	1.83423	16.18	-2.56702
16.28	1.84253	16.28	-2.55891
16.38	1.84253	16.38	-2.5508
16.48	1.84058	16.48	-2.54269
16.58	1.84253	16.58	-2.53458
16.68	1.85181	16.68	-2.52647
16.78	1.84448	16.78	-2.51836
16.88	1.85229	16.88	-2.51025
16.98	1.85425	16.98	-2.50214
17.08	1.86011	17.08	-2.49403
17.18	1.86206	17.18	-2.48592
17.28	1.85376	17.28	-2.47781
17.38	1.86206	17.38	-2.4697
17.48	1.85425	17.48	-2.46159
17.58	1.86206	17.58	-2.45348
17.68	1.86206	17.68	-2.44537
17.78	1.86206	17.78	-2.43726
17.88	1.86157	17.88	-2.42915
17.98	1.86401	17.98	-2.42104
18.08	1.86401	18.08	-2.41293
18.18	1.86206	18.18	-2.40483
18.28	1.86206	18.28	-2.39672
18.38	1.86206	18.38	-2.38861
18.48	1.86206	18.48	-2.3805
18.58	1.87134	18.58	-2.37239
18.68	1.87378	18.68	-2.36428
18.78	1.86401	18.78	-2.35617
18.88	1.87183	18.88	-2.34807
18.98	1.87378	18.98	-2.33996
19.08	1.87183	19.08	-2.33185
19.18	1.86353	19.18	-2.32374
19.28	1.87183	19.28	-2.31563
19.38	1.87378	19.38	-2.30753
19.48	1.87378	19.48	-2.29942
19.58	1.88159	19.58	-2.29131
19.68	1.88354	19.68	-2.2832
19.78	1.87183	19.78	-2.2751
19.88	1.8811	19.88	-2.26699
19.98	1.88354	19.98	-2.25888
20.08	1.88354	20.08	-2.25077
20.18	1.87378	20.18	-2.24267
20.28	1.88159	20.28	-2.23456
20.38	1.88159	20.38	-2.22645
20.48	1.88306	20.48	-2.21835
20.58	1.88354	20.58	-2.21024
20.68	1.87378	20.68	-2.20213
20.78	1.88159	20.78	-2.19403
20.88	1.88354	20.88	-2.18592
20.98	1.88354	20.98	-2.17781
21.08	1.89282	21.08	-2.16971
21.18	1.89331	21.18	-2.1616
21.28	1.88354	21.28	-2.1535
21.38	1.88354	21.38	-2.14539
21.48	1.88354	21.48	-2.13728
21.58	1.89136	21.58	-2.12918
21.68	1.88354	21.68	-2.12107
21.78	1.89331	21.78	-2.11297
21.88	1.88306	21.88	-2.10486
21.98	1.88354	21.98	-2.09676
22.08	1.89136	22.08	-2.08865
22.18	1.89331	22.18	-2.08055
22.28	1.89331	22.28	-2.07244
22.38	1.89331	22.38	-2.06434
22.48	1.88159	22.48	-2.05623
22.58	1.89282	22.58	-2.04813
22.68	1.89136	22.68	-2.04002
22.78	1.89331	22.78	-2.03192
22.88	1.89331	22.88	-2.02381
22.98	1.89331	22.98	-2.01571
23.08	1.89331	23.08	-2.0076
23.18	1.89331	23.18	-1.9995
23.28	1.89478	23.28	-1.99139
23.38	1.89331	23.38	-1.98329
23.48	1.89331	23.48	-1.97519
23.58	1.90112	23.58	-1.96708
23.68	1.90308	23.68	-1.95898
23.78	1.90308	23.78	-1.95088
23.88	1.90308	23.88	-1.94277
23.98	1.90308	23.98	-1.93467
24.08	1.90454	24.08	-1.92656
24.18	1.89331	24.18	-1.91846
24.28	1.89331	24.28	-1.91036
24.38	1.89331	24.38	-1.90225
24.48	1.89331	24.48	-1.89415
24.58	1.89331	24.58	-1.88605
24.68	1.89331	24.68	-1.87795
24.78	1.89331	24.78	-1.86984
24.88	1.89282	24.88	-1.86174
24.98	1.89331	24.98	-1.85364
25.08	1.88354	25.08	-1.84553
25.18	1.88354	25.18	-1.83743
25.28	1.89331	25.28	-1.82933
25.38	1.89331	25.38	-1.82123
25.48	1.89331	25.48	-1.81312
25.58	1.89331	25.58	-1.80502
25.68	1.89478	25.68	-1.79692
25.78	1.89331	25.78	-1.78882
25.88	1.88354	25.88	-1.78072
25.98	1.88354	25.98	-1.77261
26.08	1.88354	26.08	-1.76451
26.18	1.88354	26.18	-1.75641
26.28	1.88354	26.28	-1.74831
26.38	1.88354	26.38	-1.74021
26.48	1.88159	26.48	-1.73211
26.58	1.88306	26.58	-1.72401
26.68	1.88354	26.68	-1.7159
26.78	1.88354	26.78	-1.7078
26.88	1.88354	26.88	-1.6997
26.98	1.87378	26.98	-1.6916
27.08	1.87378	27.08	-1.6835
27.18	1.87183	27.18	-1.6754
27.28	1.87183	27.28	-1.6673
27.38	1.87329	27.38	-1.6592
27.48	1.87378	27.48	-1.6511
27.58	1.87378	27.58	-1.643
27.68	1.87378	27.68	-1.6349
27.78	1.88354	27.78	-1.6268
27.88	1.87378	27.88	-1.6187
27.98	1.86597	27.98	-1.6106
28.08	1.87378	28.08	-1.6025
28.18	1.87183	28.18	-1.5944
28.28	1.87329	28.28	-1.5863
28.38	1.87378	28.38	-1.5782
28.48	1.87378	28.48	-1.5701
28.58	1.87378	28.58	-1.562
28.68	1.86401	28.68	-1.5539
28.78	1.87378	28.78	-1.5458
28.88	1.87378	28.88	-1.5377
28.98	1.87183	28.98	-1.5296
29.08	1.87183	29.08	-1.5215
29.18	1.86401	29.18	-1.5134
29.28	1.86353	29.28	-1.50531
29.38	1.86401	29.38	-1.49721
29.48	1.86401	29.48	-1.48911
29.58	1.86401	29.58	-1.48101
29.68	1.86401	29.68	-1.47291
29.78	1.86206	29.78	-1.46481
29.88	1.87183	29.88	-1.45672
29.98	1.86401	29.98	-1.44862
30.08	1.86206	30.08	-1.44052
30.18	1.86353	30.18	-1.43242
30.28	1.86401	30.28	-1.42432
30.38	1.86401	30.38	-1.41623
30.48	1.8562	30.48	-1.40813
30.58	1.85425	30.58	-1.40003
30.68	1.86401	30.68	-1.39193
30.78	1.86401	30.78	-1.38383
30.88	1.86206	30.88	-1.37574
30.98	1.86206	30.98	-1.36764
31.08	1.86353	31.08	-1.35954
31.18	1.8562	31.18	-1.35145
31.28	1.86401	31.28	-1.34335
31.38	1.86401	31.38	-1.33525
31.48	1.86401	31.48	-1.32715
31.58	1.86401	31.58	-1.31906
31.68	1.8562	31.68	-1.31096
31.78	1.85229	31.78	-1.30286
31.88	1.85229	31.88	-1.29477
31.98	1.85229	31.98	-1.28667
32.08	1.85229	32.08	-1.27858
32.18	1.85425	32.18	-1.27048
32.28	1.85376	32.28	-1.26238
32.38	1.85425	32.38	-1.25429
32.48	1.85425	32.48	-1.24619
32.58	1.84644	32.58	-1.2381
32.68	1.84253	32.68	-1.23
32.78	1.85229	32.78	-1.2219
32.88	1.85229	32.88	-1.21381
32.98	1.85229	32.98	-1.20571
33.08	1.85229	33.08	-1.19762
33.18	1.84448	33.18	-1.18952
33.28	1.84399	33.28	-1.18143
33.38	1.84448	33.38	-1.17333
33.48	1.84448	33.48	-1.16524
33.58	1.84644	33.58	-1.15714
33.68	1.84448	33.68	-1.14905
33.78	1.84253	33.78	-1.14095
33.88	1.84253	33.88	-1.13286
33.98	1.84253	33.98	-1.12476
34.08	1.84253	34.08	-1.11667
34.18	1.83472	34.18	-1.10857
34.28	1.83423	34.28	-1.10048
34.38	1.83472	34.38	-1.09239
34.48	1.84448	34.48	-1.08429
34.58	1.83667	34.58	-1.0762
34.68	1.83276	34.68	-1.0681
34.78	1.83276	34.78	-1.06001
34.88	1.83276	34.88	-1.05192
34.98	1.84253	34.98	-1.04382
35.08	1.83472	35.08	-1.03573
35.18	1.83276	35.18	-1.02764
35.28	1.83276	35.28	-1.01954
35.38	1.83423	35.38	-1.01145
35.48	1.8269	35.48	-1.00335
35.58	1.823	35.58	-0.995262
35.68	1.83276	35.68	-0.987169
35.78	1.83276	35.78	-0.979076
35.88	1.83276	35.88	-0.970983
35.98	1.82495	35.98	-0.96289
36.08	1.823	36.08	-0.954797
36.18	1.823	36.18	-0.946705
36.28	1.823	36.28	-0.938613
36.38	1.81519	36.38	-0.93052
36.48	1.82446	36.48	-0.922427
36.58	1.82495	36.58	-0.914335
36.68	1.823	36.68	-0.906243
36.78	1.82495	36.78	-0.898151
36.88	1.823	36.88	-0.890059
36.98	1.823	36.98	-0.881967
37.08	1.823	37.08	-0.873875
37.18	1.823	37.18	-0.865784
37.28	1.81519	37.28	-0.857692
37.38	1.81323	37.38	-0.849601
37.48	1.8147	37.48	-0.841509
37.58	1.81714	37.58	-0.833418
37.68	1.81323	37.68	-0.825327
37.78	1.81323	37.78	-0.817236
37.88	1.81323	37.88	-0.809145
37.98	1.80542	37.98	-0.801053
38.08	1.81323	38.08	-0.792962
38.18	1.81323	38.18	-0.784872
38.28	1.81323	38.28	-0.776781
38.38	1.80542	38.38	-0.768691
38.48	1.80347	38.48	-0.7606
38.58	1.80151	38.58	-0.752509
38.68	1.7937	38.68	-0.744419
38.78	1.80298	38.78	-0.736329
38.88	1.80347	38.88	-0.728239
38.98	1.80347	38.98	-0.720148
39.08	1.80347	39.08	-0.712058
39.18	1.79565	39.18	-0.703969
39.28	1.7937	39.28	-0.695879
39.38	1.7937	39.38	-0.687789
39.48	1.7937	39.48	-0.679699
39.58	1.80347	39.58	-0.67161
39.68	1.7937	39.68	-0.663521
39.78	1.79321	39.78	-0.655431
39.88	1.78589	39.88	-0.647342
39.98	1.78394	39.98	-0.639252
40.08	1.78394	40.08	-0.631163
40.18	1.78394	40.18	-0.623075
40.28	1.77612	40.28	-0.614986
40.38	1.77417	40.38	-0.606897
40.48	1.77222	40.48	-0.598808
40.58	1.77222	40.58	-0.590719
40.68	1.7644	40.68	-0.582631
40.78	1.77222	40.78	-0.574543
40.88	1.77368	40.88	-0.566454
40.98	1.76636	40.98	-0.558366
41.08	1.7644	41.08	-0.550277
41.18	1.7644	41.18	-0.54219
41.28	1.75659	41.28	-0.534102
41.38	1.75269	41.38	-0.526014
41.48	1.75269	41.48	-0.517925
41.58	1.76245	41.58	-0.509838
41.68	1.75464	41.68	-0.50175
41.78	1.75269	41.78	-0.493663
41.88	1.75269	41.88	-0.485576
41.98	1.75269	41.98	-0.477488
42.08	1.74487	42.08	-0.4694
42.18	1.74438	42.18	-0.461313
42.28	1.74487	42.28	-0.453226
42.38	1.75464	42.38	-0.44514
42.48	1.74487	42.48	-0.437052
42.58	1.74292	42.58	-0.428965
42.68	1.74292	42.68	-0.420879
42.78	1.74292	42.78	-0.412792
42.88	1.73511	42.88	-0.404706
42.98	1.74292	42.98	-0.396619
43.08	1.74292	43.08	-0.388532
43.18	1.73511	43.18	-0.380446
43.28	1.73462	43.28	-0.37236
43.38	1.73315	43.38	-0.364274
43.48	1.72534	43.48	-0.356188
43.58	1.73315	43.58	-0.348102
43.68	1.73315	43.68	-0.340016
43.78	1.72534	43.78	-0.33193
43.88	1.72339	43.88	-0.323845
43.98	1.72339	43.98	-0.315759
44.08	1.71558	44.08	-0.307673
44.18	1.71362	44.18	-0.299588
44.28	1.71167	44.28	-0.291503
44.38	1.71362	44.38	-0.283418
44.48	1.71313	44.48	-0.275332
44.58	1.70581	44.58	-0.267247
44.68	1.70386	44.68	-0.259163
44.78	1.70386	44.78	-0.251078
44.88	1.69604	44.88	-0.242993
44.98	1.69409	44.98	-0.234908
45.08	1.69409	45.08	-0.226823
45.18	1.69604	45.18	-0.218739
45.28	1.69409	45.28	-0.210655
45.38	1.69214	45.38	-0.202571
45.48	1.68433	45.48	-0.194486
45.58	1.68237	45.58	-0.186402
45.68	1.68237	45.68	-0.178318
45.78	1.6936	45.78	-0.170234
45.88	1.68628	45.88	-0.16215
45.98	1.68433	45.98	-0.154066
46.08	1.68433	46.08	-0.145982
46.18	1.67651	46.18	-0.137899
46.28	1.67261	46.28	-0.129816
46.38	1.67261	46.38	-0.121732
46.48	1.67456	46.48	-0.113648
46.58	1.67261	46.58	-0.105565
46.68	1.67261	46.68	-0.0974822
46.78	1.66479	46.78	-0.0893993
46.88	1.66284	46.88	-0.0813164
46.98	1.65503	46.98	-0.073233
47.08	1.65454	47.08	-0.0651504
47.18	1.65308	47.18	-0.0570678
47.28	1.65503	47.28	-0.0489853
47.38	1.65308	47.38	-0.0409029
47.48	1.64526	47.48	-0.0328199
47.58	1.64331	47.58	-0.0247377
47.68	1.64331	47.68	-0.0166556
47.78	1.64331	47.78	-8.57353e-3
47.88	1.6355	47.88	-4.91572e-4
47.98	1.64331	47.98	7.59091e-3
48.08	1.6355	48.08	0.0156727
48.18	1.63354	48.18	0.0237544
48.28	1.63306	48.28	0.031836
48.38	1.6355	48.38	0.0399175
48.48	1.63354	48.48	0.0479995
48.58	1.62573	48.58	0.0560809
48.68	1.62378	48.68	0.0641621
48.78	1.63354	48.78	0.0722432
48.88	1.62573	48.88	0.0803243
48.98	1.62378	48.98	0.0884059
49.08	1.61597	49.08	0.0964868
49.18	1.61401	49.18	0.104568
49.28	1.61597	49.28	0.112648
49.38	1.61206	49.38	0.120729
49.48	1.61206	49.48	0.12881
49.58	1.61401	49.58	0.13689
49.68	1.61206	49.68	0.144971
49.78	1.60425	49.78	0.153051
49.88	1.60376	49.88	0.161131
49.98	1.59644	49.98	0.169212
50.08	1.60425	50.08	0.177292
50.18	1.60425	50.18	0.185372
50.28	1.59644	50.28	0.193452
50.38	1.60425	50.38	0.201531
50.48	1.59448	50.48	0.209612
50.58	1.59253	50.58	0.217691
50.68	1.58472	50.68	0.225771
50.78	1.59253	50.78	0.23385
50.88	1.58472	50.88	0.241929
50.98	1.58276	50.98	0.250009
51.08	1.58276	51.08	0.258088
51.18	1.58472	51.18	0.266167
51.28	1.58423	51.28	0.274246
51.38	1.5769	51.38	0.282325
51.48	1.58472	51.48	0.290404
51.58	1.5769	51.58	0.298483
51.68	1.573	51.68	0.306561
51.78	1.57495	51.78	0.31464
51.88	1.573	51.88	0.322718
51.98	1.573	51.98	0.330797
52.08	1.56519	52.08	0.338875
52.18	1.573	52.18	0.346953
52.28	1.56519	52.28	0.355031
52.38	1.56323	52.38	0.363109
52.48	1.573	52.48	0.371188
52.58	1.56519	52.58	0.379265
52.68	1.5647	52.68	0.387343
52.78	1.56714	52.78	0.395421
52.88	1.56323	52.88	0.403498
52.98	1.56519	52.98	0.411576
53.08	1.55542	53.08	0.419653
53.18	1.55347	53.18	0.427731
53.28	1.55347	53.28	0.435808
53.38	1.54565	53.38	0.443885
53.48	1.55347	53.48	0.451962
53.58	1.54565	53.58	0.460039
53.68	1.5437	53.68	0.468116
53.78	1.53589	53.78	0.476192
53.88	1.5437	53.88	0.484269
53.98	1.54175	53.98	0.492346
54.08	1.53394	54.08	0.500423
54.18	1.54175	54.18	0.508499
54.28	1.53394	54.28	0.516575
54.38	1.53345	54.38	0.524651
54.48	1.52612	54.48	0.532728
54.58	1.52417	54.58	0.540804
54.68	1.52612	54.68	0.54888
54.78	1.52417	54.78	0.556955
54.88	1.52417	54.88	0.565031
54.98	1.51636	54.98	0.573107
55.08	1.52417	55.08	0.581183
55.18	1.5144	55.18	0.589258
55.28	1.51245	55.28	0.597333
55.38	1.51245	55.38	0.605409
55.48	1.5144	55.48	0.613484
55.58	1.51245	55.58	0.62156
55.68	1.50464	55.68	0.629634
55.78	1.51392	55.78	0.637709
55.88	1.50659	55.88	0.645784
55.98	1.50464	55.98	0.653859
56.08	1.49683	56.08	0.661934
56.18	1.50464	56.18	0.670009
56.28	1.50269	56.28	0.678083
56.38	1.49487	56.38	0.686157
56.48	1.50269	56.48	0.694232
56.58	1.49487	56.58	0.702306
56.68	1.49292	56.68	0.71038
56.78	1.48511	56.78	0.718454
56.88	1.49292	56.88	0.726528
56.98	1.48511	56.98	0.734603
57.08	1.48315	57.08	0.742676
57.18	1.48511	57.18	0.75075
57.28	1.48462	57.28	0.758823
57.38	1.47534	57.38	0.766897
57.48	1.48315	57.48	0.774971
57.58	1.47534	57.58	0.783044
57.68	1.47339	57.68	0.791117
57.78	1.47339	57.78	0.79919
57.88	1.47534	57.88	0.807263
57.98	1.47339	57.98	0.815337
58.08	1.46558	58.08	0.82341
58.18	1.47339	58.18	0.831482
58.28	1.46558	58.28	0.839555
58.38	1.46362	58.38	0.847628
58.48	1.47339	58.48	0.855701
58.58	1.46558	58.58	0.863773
58.68	1.47339	58.68	0.871845
58.78	1.46362	58.78	0.879917
58.88	1.46313	58.88	0.887989
58.98	1.45581	58.98	0.896062
59.08	1.46362	59.08	0.904134
59.18	1.45581	59.18	0.912206
59.28	1.45386	59.28	0.920278
59.38	1.45386	59.38	0.928349
59.48	1.44604	59.48	0.936421
59.58	1.44409	59.58	0.944493
59.68	1.45386	59.68	0.952564
59.78	1.44409	59.78	0.960635
59.88	1.44214	59.88	0.968707
59.98	1.44409	59.98	0.976778
60.08	1.44214	60.08	0.984849
60.18	1.43433	60.18	0.99292
60.28	1.43384	60.28	1.00099
60.38	1.43628	60.38	1.00906
60.48	1.43433	60.48	1.01713
60.58	1.43433	60.58	1.0252
60.68	1.42651	60.68	1.03327
60.78	1.42261	60.78	1.04134
60.88	1.42456	60.88	1.04941
60.98	1.42261	60.98	1.05749
61.08	1.42261	61.08	1.06556
61.18	1.42456	61.18	1.07363
61.28	1.42261	61.28	1.0817
61.38	1.41479	61.38	1.08977
61.48	1.42261	61.48	1.09784
61.58	1.41479	61.58	1.10591
61.68	1.41431	61.68	1.11398
61.78	1.40698	61.78	1.12204
61.88	1.41479	61.88	1.13011
61.98	1.40698	61.98	1.13818
62.08	1.40308	62.08	1.14625
62.18	1.40308	62.18	1.15432
62.28	1.40503	62.28	1.16239
62.38	1.40308	62.38	1.17046
62.48	1.39526	62.48	1.17853
62.58	1.39331	62.58	1.1866
62.68	1.39526	62.68	1.19467
62.78	1.39331	62.78	1.20274
62.88	1.3855	62.88	1.2108
62.98	1.38354	62.98	1.21887
63.08	1.3855	63.08	1.22694
63.18	1.38159	63.18	1.23501
63.28	1.37378	63.28	1.24308
63.38	1.38306	63.38	1.25115
63.48	1.37573	63.48	1.25921
63.58	1.37378	63.58	1.26728
63.68	1.37573	63.68	1.27535
63.78	1.37378	63.78	1.28342
63.88	1.36597	63.88	1.29149
63.98	1.36401	63.98	1.29955
64.08	1.37378	64.08	1.30762
64.18	1.36597	64.18	1.31569
64.28	1.36206	64.28	1.32376
64.38	1.36401	64.38	1.33182
64.48	1.36206	64.48	1.33989
64.58	1.36401	64.58	1.34796
64.68	1.36206	64.68	1.35602
64.78	1.35425	64.78	1.36409
64.88	1.36353	64.88	1.37216
64.98	1.3562	64.98	1.38023
65.08	1.35425	65.08	1.38829
65.18	1.3562	65.18	1.39636
65.28	1.35425	65.28	1.40443
65.38	1.34644	65.38	1.41249
65.48	1.34448	65.48	1.42056
65.58	1.34644	65.58	1.42862
65.68	1.34253	65.68	1.43669
65.78	1.33472	65.78	1.44476
65.88	1.34253	65.88	1.45282
65.98	1.33472	65.98	1.46089
66.08	1.33276	66.08	1.46895
66.18	1.32495	66.18	1.47702
66.28	1.33276	66.28	1.48509
66.38	1.32495	66.38	1.49315
66.48	1.33423	66.48	1.50122
66.58	1.3269	66.58	1.50928
66.68	1.32495	66.68	1.51735
66.78	1.33472	66.78	1.52541
66.88	1.32495	66.88	1.53348
66.98	1.323	66.98	1.54154
67.08	1.32495	67.08	1.54961
67.18	1.31519	67.18	1.55767
67.28	1.31323	67.28	1.56574
67.38	1.31519	67.38	1.5738
67.48	1.31323	67.48	1.58187
67.58	1.30542	67.58	1.58993
67.68	1.30347	67.68	1.59799
67.78	1.30542	67.78	1.60606
67.88	1.30347	67.88	1.61412
67.98	1.2937	67.98	1.62219
68.08	1.30151	68.08	1.63025
68.18	1.2937	68.18	1.63831
68.28	1.29321	68.28	1.64638
68.38	1.28589	68.38	1.65444
68.48	1.2937	68.48	1.66251
68.58	1.28589	68.58	1.67057
68.68	1.28394	68.68	1.67863
68.78	1.27612	68.78	1.6867
68.88	1.28394	68.88	1.69476
68.98	1.27612	68.98	1.70282
69.08	1.26636	69.08	1.71088
69.18	1.27417	69.18	1.71895
69.28	1.2644	69.28	1.72701
69.38	1.26245	69.38	1.73507
69.48	1.2644	69.48	1.74314
69.58	1.26245	69.58	1.7512
69.68	1.25464	69.68	1.75926
69.78	1.25269	69.78	1.76732
69.88	1.25464	69.88	1.77539
69.98	1.24487	69.98	1.78345
70.08	1.24438	70.08	1.79151
70.18	1.24683	70.18	1.79957
70.28	1.23706	70.28	1.80764
70.38	1.23315	70.38	1.8157
70.48	1.23511	70.48	1.82376
70.58	1.23315	70.58	1.83182
70.68	1.23511	70.68	1.83988
70.78	1.23315	70.78	1.84794
70.88	1.22534	70.88	1.856
70.98	1.22534	70.98	1.86407
71.08	1.22339	71.08	1.87213
71.18	1.21558	71.18	1.88019
71.28	1.20581	71.28	1.88825
71.38	1.21362	71.38	1.89631
71.48	1.20581	71.48	1.90437
71.58	1.2019	71.58	1.91243
71.68	1.20386	71.68	1.92049
71.78	1.2019	71.78	1.92855
71.88	1.19409	71.88	1.93661
71.98	1.18433	71.98	1.94468
72.08	1.1936	72.08	1.95274
72.18	1.18628	72.18	1.9608
72.28	1.17651	72.28	1.96886
72.38	1.17456	72.38	1.97692
72.48	1.17651	72.48	1.98498
72.58	1.17456	72.58	1.99304
72.68	1.16675	72.68	2.0011
72.78	1.16284	72.78	2.00916
72.88	1.16479	72.88	2.01722
72.98	1.16284	72.98	2.02528
73.08	1.15503	73.08	2.03333
73.18	1.15308	73.18	2.04139
73.28	1.15503	73.28	2.04945
73.38	1.15308	73.38	2.05751
73.48	1.14526	73.48	2.06557
73.58	1.1355	73.58	2.07363
73.68	1.14331	73.68	2.08169
73.78	1.1355	73.78	2.08975
73.88	1.13159	73.88	2.09781
73.98	1.12378	73.98	2.10587
74.08	1.12378	74.08	2.11392
74.18	1.12329	74.18	2.12198
74.28	1.11597	74.28	2.13004
74.38	1.11401	74.38	2.1381
74.48	1.1062	74.48	2.14616
74.58	1.10425	74.58	2.15422
74.68	1.1062	74.68	2.16227
74.78	1.10425	74.78	2.17033
74.88	1.09448	74.88	2.17839
74.98	1.08472	74.98	2.18645
75.08	1.09253	75.08	2.19451
75.18	1.08472	75.18	2.20256
75.28	1.08276	75.28	2.21062
75.38	1.07495	75.38	2.21868
75.48	1.073	75.48	2.22674
75.58	1.07495	75.58	2.23479
75.68	1.073	75.68	2.24285
75.78	1.06519	75.78	2.25091
75.88	1.05542	75.88	2.25896
75.98	1.0647	75.98	2.26702
76.08	1.05542	76.08	2.27508
76.18	1.05347	76.18	2.28314
76.28	1.04565	76.28	2.29119
76.38	1.04565	76.38	2.29925
76.48	1.0437	76.48	2.30731
76.58	1.03589	76.58	2.31536
76.68	1.03394	76.68	2.32342
76.78	1.03589	76.78	2.33147
76.88	1.03394	76.88	2.33953
76.98	1.02612	76.98	2.34759
77.08	1.0144	77.08	2.35564
77.18	1.01245	77.18	2.3637
77.28	1.00464	77.28	2.37175
77.38	1.01245	77.38	2.37981
77.48	1.00464	77.48	2.38786
77.58	0.994873	77.58	2.39592
77.68	0.99292	77.68	2.40398
77.78	0.985107	77.78	2.41203
77.88	0.984619	77.88	2.42009
77.98	0.975342	77.98	2.42814
78.08	0.975342	78.08	2.4362
78.18	0.973389	78.18	2.44425
78.28	0.965576	78.28	2.45231
78.38	0.963623	78.38	2.46036
78.48	0.965576	78.48	2.46842
78.58	0.955811	78.58	2.47647
78.68	0.953857	78.68	2.48452
78.78	0.946045	78.78	2.49258
78.88	0.944092	78.88	2.50063
78.98	0.946045	78.98	2.50869
79.08	0.944092	79.08	2.51674
79.18	0.934326	79.18	2.5248
79.28	0.932373	79.28	2.53285
79.38	0.924561	79.38	2.5409
79.48	0.932373	79.48	2.54896
79.58	0.924561	79.58	2.55701
79.68	0.922607	79.68	2.56506
79.78	0.914795	79.78	2.57312
79.88	0.914307	79.88	2.58117
79.98	0.916748	79.98	2.58923
80.08	0.914795	80.08	2.59728
80.18	0.905029	80.18	2.60533
80.28	0.903076	80.28	2.61339
80.38	0.895264	80.38	2.62144
80.48	0.903076	80.48	2.62949
80.58	0.895264	80.58	2.63754
80.68	0.893311	80.68	2.6456
80.78	0.885498	80.78	2.65365
80.88	0.875732	80.88	2.6617
80.98	0.883545	80.98	2.66975
81.08	0.875732	81.08	2.67781
81.18	0.871826	81.18	2.68586
81.28	0.864014	81.28	2.69391
81.38	0.862061	81.38	2.70196
81.48	0.854248	81.48	2.71001
81.58	0.844482	81.58	2.71807
81.68	0.85376	81.68	2.72612
81.78	0.846436	81.78	2.73417
81.88	0.844482	81.88	2.74222
81.98	0.83667	81.98	2.75027
82.08	0.826904	82.08	2.75832
82.18	0.834717	82.18	2.76638
82.28	0.824951	82.28	2.77443
82.38	0.822998	82.38	2.78248
82.48	0.815186	82.48	2.79053
82.58	0.813232	82.58	2.79858
82.68	0.815186	82.68	2.80663
82.78	0.813232	82.78	2.81468
82.88	0.80542	82.88	2.82273
82.98	0.803467	82.98	2.83078
83.08	0.795654	83.08	2.83883
83.18	0.803467	83.18	2.84689
83.28	0.793701	83.28	2.85494
83.38	0.783936	83.38	2.86299
