Cycle: 15  CDAN-D1080A_X	Cycle: 15  CDAN-D1080A_Y	Fitted Cycle: 15  CDAN-D1080A_X	Fitted Cycle: 15  CDAN-D1080A_Y
6.38	1.63867	6.38	-4.24736
6.48	1.64111	6.48	-4.23934
6.58	1.64111	6.58	-4.23132
6.68	1.64844	6.68	-4.22329
6.78	1.65088	6.78	-4.21527
6.88	1.65088	6.88	-4.20725
6.98	1.65869	6.98	-4.19922
7.08	1.66016	7.08	-4.1912
7.18	1.67041	7.18	-4.18318
7.28	1.67041	7.28	-4.17516
7.38	1.67822	7.38	-4.16713
7.48	1.68164	7.48	-4.15911
7.58	1.68018	7.58	-4.15109
7.68	1.68018	7.68	-4.14307
7.78	1.68945	7.78	-4.13505
7.88	1.69189	7.88	-4.12702
7.98	1.68994	7.98	-4.119
8.08	1.68994	8.08	-4.11098
8.18	1.68994	8.18	-4.10296
8.28	1.69141	8.28	-4.09494
8.38	1.68994	8.38	-4.08691
8.48	1.68994	8.48	-4.07889
8.58	1.68994	8.58	-4.07087
8.68	1.69922	8.68	-4.06285
8.78	1.70166	8.78	-4.05483
8.88	1.69971	8.88	-4.04681
8.98	1.71094	8.98	-4.03879
9.08	1.71143	9.08	-4.03077
9.18	1.71143	9.18	-4.02275
9.28	1.70947	9.28	-4.01473
9.38	1.70947	9.38	-4.0067
9.48	1.70313	9.48	-3.99868
9.58	1.70947	9.58	-3.99066
9.68	1.70947	9.68	-3.98264
9.78	1.71924	9.78	-3.97462
9.88	1.7207	9.88	-3.9666
9.98	1.72119	9.98	-3.95858
10.08	1.72119	10.08	-3.95056
10.18	1.73096	10.18	-3.94254
10.28	1.72266	10.28	-3.93452
10.38	1.72119	10.38	-3.9265
10.48	1.72119	10.48	-3.91848
10.58	1.72119	10.58	-3.91046
10.68	1.71924	10.68	-3.90245
10.78	1.71289	10.78	-3.89443
10.88	1.72119	10.88	-3.88641
10.98	1.72119	10.98	-3.87839
11.08	1.71924	11.08	-3.87037
11.18	1.7207	11.18	-3.86235
11.28	1.73096	11.28	-3.85433
11.38	1.72314	11.38	-3.84631
11.48	1.72119	11.48	-3.83829
11.58	1.73096	11.58	-3.83027
11.68	1.73047	11.68	-3.82226
11.78	1.73096	11.78	-3.81424
11.88	1.72314	11.88	-3.80622
11.98	1.72119	11.98	-3.7982
12.08	1.729	12.08	-3.79018
12.18	1.73047	12.18	-3.78216
12.28	1.73096	12.28	-3.77415
12.38	1.72314	12.38	-3.76613
12.48	1.71924	12.48	-3.75811
12.58	1.73047	12.58	-3.75009
12.68	1.72314	12.68	-3.74207
12.78	1.72119	12.78	-3.73406
12.88	1.72119	12.88	-3.72604
12.98	1.71143	12.98	-3.71802
13.08	1.71094	13.08	-3.71
13.18	1.71143	13.18	-3.70199
13.28	1.71338	13.28	-3.69397
13.38	1.71143	13.38	-3.68595
13.48	1.70947	13.48	-3.67794
13.58	1.71143	13.58	-3.66992
13.68	1.71094	13.68	-3.6619
13.78	1.71143	13.78	-3.65389
13.88	1.70166	13.88	-3.64587
13.98	1.70947	13.98	-3.63785
14.08	1.70166	14.08	-3.62984
14.18	1.70117	14.18	-3.62182
14.28	1.71143	14.28	-3.6138
14.38	1.71143	14.38	-3.60579
14.48	1.70947	14.48	-3.59777
14.58	1.71289	14.58	-3.58975
14.68	1.71143	14.68	-3.58174
14.78	1.70361	14.78	-3.57372
14.88	1.71143	14.88	-3.56571
14.98	1.70947	14.98	-3.55769
15.08	1.71143	15.08	-3.54968
15.18	1.71094	15.18	-3.54166
15.28	1.71338	15.28	-3.53365
15.38	1.71143	15.38	-3.52563
15.48	1.70947	15.48	-3.51761
15.58	1.71143	15.58	-3.5096
15.68	1.71094	15.68	-3.50158
15.78	1.70361	15.78	-3.49357
15.88	1.71143	15.88	-3.48555
15.98	1.70166	15.98	-3.47754
16.08	1.70947	16.08	-3.46953
16.18	1.70313	16.18	-3.46151
16.28	1.70166	16.28	-3.4535
16.38	1.71143	16.38	-3.44548
16.48	1.70166	16.48	-3.43747
16.58	1.69971	16.58	-3.42945
16.68	1.69189	16.68	-3.42144
16.78	1.70117	16.78	-3.41343
16.88	1.69385	16.88	-3.40541
16.98	1.69971	16.98	-3.3974
17.08	1.69971	17.08	-3.38938
17.18	1.69189	17.18	-3.38137
17.28	1.70117	17.28	-3.37336
17.38	1.69385	17.38	-3.36534
17.48	1.70166	17.48	-3.35733
17.58	1.69189	17.58	-3.34932
17.68	1.69971	17.68	-3.3413
17.78	1.69336	17.78	-3.33329
17.88	1.69189	17.88	-3.32528
17.98	1.69385	17.98	-3.31726
18.08	1.69971	18.08	-3.30925
18.18	1.69189	18.18	-3.30124
18.28	1.68994	18.28	-3.29322
18.38	1.69336	18.38	-3.28521
18.48	1.69189	18.48	-3.2772
18.58	1.68213	18.58	-3.26919
18.68	1.68994	18.68	-3.26117
18.78	1.68213	18.78	-3.25316
18.88	1.68213	18.88	-3.24515
18.98	1.68164	18.98	-3.23714
19.08	1.67236	19.08	-3.22913
19.18	1.68018	19.18	-3.22111
19.28	1.67236	19.28	-3.2131
19.38	1.67236	19.38	-3.20509
19.48	1.67188	19.48	-3.19708
19.58	1.6626	19.58	-3.18907
19.68	1.67041	19.68	-3.18105
19.78	1.6626	19.78	-3.17304
19.88	1.67041	19.88	-3.16503
19.98	1.6626	19.98	-3.15702
20.08	1.65088	20.08	-3.14901
20.18	1.66016	20.18	-3.141
20.28	1.65283	20.28	-3.13299
20.38	1.65283	20.38	-3.12498
20.48	1.65088	20.48	-3.11697
20.58	1.65283	20.58	-3.10896
20.68	1.64111	20.68	-3.10094
20.78	1.65039	20.78	-3.09293
20.88	1.64307	20.88	-3.08492
20.98	1.64307	20.98	-3.07691
21.08	1.64111	21.08	-3.0689
21.18	1.64307	21.18	-3.06089
21.28	1.63135	21.28	-3.05288
21.38	1.63281	21.38	-3.04487
21.48	1.64111	21.48	-3.03686
21.58	1.6333	21.58	-3.02885
21.68	1.6333	21.68	-3.02084
21.78	1.62939	21.78	-3.01283
21.88	1.63135	21.88	-3.00482
21.98	1.63135	21.98	-2.99681
22.08	1.62305	22.08	-2.9888
22.18	1.63135	22.18	-2.9808
22.28	1.62354	22.28	-2.97279
22.38	1.62354	22.38	-2.96478
22.48	1.62939	22.48	-2.95677
22.58	1.62158	22.58	-2.94876
22.68	1.62305	22.68	-2.94075
22.78	1.61377	22.78	-2.93274
22.88	1.61377	22.88	-2.92473
22.98	1.60986	22.98	-2.91672
23.08	1.61182	23.08	-2.90872
23.18	1.60205	23.18	-2.90071
23.28	1.60205	23.28	-2.8927
23.38	1.60352	23.38	-2.88469
23.48	1.59424	23.48	-2.87668
23.58	1.6001	23.58	-2.86867
23.68	1.59229	23.68	-2.86067
23.78	1.59229	23.78	-2.85266
23.88	1.58252	23.88	-2.84465
23.98	1.58252	23.98	-2.83664
24.08	1.58252	24.08	-2.82864
24.18	1.58398	24.18	-2.82063
24.28	1.58057	24.28	-2.81262
24.38	1.58252	24.38	-2.80461
24.48	1.57275	24.48	-2.79661
24.58	1.57275	24.58	-2.7886
24.68	1.56299	24.68	-2.78059
24.78	1.56104	24.78	-2.77258
24.88	1.5625	24.88	-2.76458
24.98	1.55322	24.98	-2.75657
25.08	1.56104	25.08	-2.74856
25.18	1.55322	25.18	-2.74056
25.28	1.55322	25.28	-2.73255
25.38	1.55127	25.38	-2.72454
25.48	1.5415	25.48	-2.71654
25.58	1.54297	25.58	-2.70853
25.68	1.53369	25.68	-2.70052
25.78	1.53369	25.78	-2.69252
25.88	1.52393	25.88	-2.68451
25.98	1.52979	25.98	-2.67651
26.08	1.53174	26.08	-2.6685
26.18	1.52197	26.18	-2.66049
26.28	1.52197	26.28	-2.65249
26.38	1.52344	26.38	-2.64448
26.48	1.51416	26.48	-2.63648
26.58	1.51221	26.58	-2.62847
26.68	1.51221	26.68	-2.62047
26.78	1.50244	26.78	-2.61246
26.88	1.50244	26.88	-2.60446
26.98	1.49268	26.98	-2.59645
27.08	1.49268	27.08	-2.58845
27.18	1.49219	27.18	-2.58044
27.28	1.48291	27.28	-2.57244
27.38	1.49072	27.38	-2.56443
27.48	1.48291	27.48	-2.55643
27.58	1.48291	27.58	-2.54842
27.68	1.48291	27.68	-2.54042
27.78	1.48291	27.78	-2.53241
27.88	1.47266	27.88	-2.52441
27.98	1.47314	27.98	-2.51641
28.08	1.46338	28.08	-2.5084
28.18	1.46338	28.18	-2.5004
28.28	1.46338	28.28	-2.49239
28.38	1.45166	28.38	-2.48439
28.48	1.45166	28.48	-2.47639
28.58	1.45166	28.58	-2.46838
28.68	1.44189	28.68	-2.46038
28.78	1.44336	28.78	-2.45238
28.88	1.43408	28.88	-2.44437
28.98	1.43213	28.98	-2.43637
29.08	1.43213	29.08	-2.42836
29.18	1.43213	29.18	-2.42036
29.28	1.43213	29.28	-2.41236
29.38	1.42236	29.38	-2.40436
29.48	1.42236	29.48	-2.39635
29.58	1.42383	29.58	-2.38835
29.68	1.42432	29.68	-2.38035
29.78	1.4126	29.78	-2.37234
29.88	1.4126	29.88	-2.36434
29.98	1.4126	29.98	-2.35634
30.08	1.40283	30.08	-2.34834
30.18	1.40283	30.18	-2.34033
30.28	1.40283	30.28	-2.33233
30.38	1.39258	30.38	-2.32433
30.48	1.39307	30.48	-2.31633
30.58	1.39307	30.58	-2.30833
30.68	1.3833	30.68	-2.30032
30.78	1.3833	30.78	-2.29232
30.88	1.39111	30.88	-2.28432
30.98	1.38135	30.98	-2.27632
31.08	1.37354	31.08	-2.26832
31.18	1.36182	31.18	-2.26032
31.28	1.36328	31.28	-2.25232
31.38	1.36377	31.38	-2.24431
31.48	1.354	31.48	-2.23631
31.58	1.35205	31.58	-2.22831
31.68	1.35205	31.68	-2.22031
31.78	1.35205	31.78	-2.21231
31.88	1.35205	31.88	-2.20431
31.98	1.34229	31.98	-2.19631
32.08	1.34375	32.08	-2.18831
32.18	1.34424	32.18	-2.18031
32.28	1.34229	32.28	-2.17231
32.38	1.33252	32.38	-2.16431
32.48	1.33252	32.48	-2.15631
32.58	1.33252	32.58	-2.14831
32.68	1.32471	32.68	-2.14031
32.78	1.32275	32.78	-2.13231
32.88	1.31104	32.88	-2.12431
32.98	1.3125	32.98	-2.11631
33.08	1.31299	33.08	-2.10831
33.18	1.31299	33.18	-2.10031
33.28	1.30322	33.28	-2.09231
33.38	1.30322	33.38	-2.08431
33.48	1.30322	33.48	-2.07631
33.58	1.30322	33.58	-2.06831
33.68	1.30127	33.68	-2.06031
33.78	1.2915	33.78	-2.05231
33.88	1.29297	33.88	-2.04431
33.98	1.29346	33.98	-2.03631
34.08	1.27588	34.08	-2.02831
34.18	1.27393	34.18	-2.02032
34.28	1.27197	34.28	-2.01232
34.38	1.27197	34.38	-2.00432
34.48	1.27197	34.48	-1.99632
34.58	1.27197	34.58	-1.98832
34.68	1.27197	34.68	-1.98032
34.78	1.26367	34.78	-1.97233
34.88	1.26416	34.88	-1.96433
34.98	1.26221	34.98	-1.95633
35.08	1.26221	35.08	-1.94833
35.18	1.26221	35.18	-1.94033
35.28	1.25244	35.28	-1.93234
35.38	1.25244	35.38	-1.92434
35.48	1.25244	35.48	-1.91634
35.58	1.24463	35.58	-1.90834
35.68	1.24414	35.68	-1.90034
35.78	1.24268	35.78	-1.89235
35.88	1.24268	35.88	-1.88435
35.98	1.23291	35.98	-1.87635
36.08	1.23291	36.08	-1.86836
36.18	1.23291	36.18	-1.86036
36.28	1.2251	36.28	-1.85236
36.38	1.21143	36.38	-1.84436
36.48	1.21143	36.48	-1.83637
36.58	1.21143	36.58	-1.82837
36.68	1.21289	36.68	-1.82037
36.78	1.21338	36.78	-1.81238
36.88	1.20557	36.88	-1.80438
36.98	1.20361	36.98	-1.79639
37.08	1.19189	37.08	-1.78839
37.18	1.20166	37.18	-1.78039
37.28	1.20166	37.28	-1.7724
37.38	1.19189	37.38	-1.7644
37.48	1.19189	37.48	-1.75641
37.58	1.19336	37.58	-1.74841
37.68	1.19385	37.68	-1.74041
37.78	1.18604	37.78	-1.73242
37.88	1.18408	37.88	-1.72442
37.98	1.18213	37.98	-1.71643
38.08	1.18213	38.08	-1.70843
38.18	1.17236	38.18	-1.70044
38.28	1.16455	38.28	-1.69244
38.38	1.1626	38.38	-1.68445
38.48	1.1626	38.48	-1.67645
38.58	1.16406	38.58	-1.66846
38.68	1.1626	38.68	-1.66046
38.78	1.15479	38.78	-1.65247
38.88	1.15283	38.88	-1.64447
38.98	1.15283	38.98	-1.63648
39.08	1.15283	39.08	-1.62848
39.18	1.15283	39.18	-1.62049
39.28	1.13525	39.28	-1.6125
39.38	1.13135	39.38	-1.6045
39.48	1.13135	39.48	-1.59651
39.58	1.13135	39.58	-1.58851
39.68	1.12354	39.68	-1.58052
39.78	1.12305	39.78	-1.57252
39.88	1.12354	39.88	-1.56453
39.98	1.11377	39.98	-1.55654
40.08	1.11377	40.08	-1.54854
40.18	1.12354	40.18	-1.54055
40.28	1.104	40.28	-1.53256
40.38	1.10205	40.38	-1.52456
40.48	1.10205	40.48	-1.51657
40.58	1.10205	40.58	-1.50858
40.68	1.09424	40.68	-1.50058
40.78	1.09375	40.78	-1.49259
40.88	1.09424	40.88	-1.4846
40.98	1.09229	40.98	-1.47661
41.08	1.08447	41.08	-1.46861
41.18	1.08252	41.18	-1.46062
41.28	1.08252	41.28	-1.45263
41.38	1.08252	41.38	-1.44463
41.48	1.08252	41.48	-1.43664
41.58	1.06494	41.58	-1.42865
41.68	1.06104	41.68	-1.42066
41.78	1.0625	41.78	-1.41267
41.88	1.05518	41.88	-1.40467
41.98	1.05322	41.98	-1.39668
42.08	1.05322	42.08	-1.38869
42.18	1.05322	42.18	-1.3807
42.28	1.05322	42.28	-1.37271
42.38	1.04541	42.38	-1.36471
42.48	1.04346	42.48	-1.35672
42.58	1.0415	42.58	-1.34873
42.68	1.0415	42.68	-1.34074
42.78	1.03174	42.78	-1.33275
42.88	1.02393	42.88	-1.32476
42.98	1.02344	42.98	-1.31677
43.08	1.02393	43.08	-1.30878
43.18	1.02393	43.18	-1.30079
43.28	1.02197	43.28	-1.2928
43.38	1.00439	43.38	-1.2848
43.48	1.00244	43.48	-1.27681
43.58	1.00244	43.58	-1.26882
43.68	1.00244	43.68	-1.26083
43.78	1.00244	43.78	-1.25284
43.88	0.994629	43.88	-1.24485
43.98	0.992188	43.98	-1.23686
44.08	0.992676	44.08	-1.22887
44.18	0.992676	44.18	-1.22088
44.28	0.975098	44.28	-1.21289
44.38	0.973145	44.38	-1.2049
44.48	0.973145	44.48	-1.19691
44.58	0.973145	44.58	-1.18892
44.68	0.965332	44.68	-1.18093
44.78	0.961426	44.78	-1.17294
44.88	0.95166	44.88	-1.16495
44.98	0.953125	44.98	-1.15696
45.08	0.945801	45.08	-1.14898
45.18	0.943848	45.18	-1.14099
45.28	0.943848	45.28	-1.133
45.38	0.936035	45.38	-1.12501
45.48	0.932129	45.48	-1.11702
45.58	0.922363	45.58	-1.10903
45.68	0.922363	45.68	-1.10104
45.78	0.922363	45.78	-1.09305
45.88	0.914551	45.88	-1.08507
45.98	0.912598	45.98	-1.07708
46.08	0.912598	46.08	-1.06909
46.18	0.902832	46.18	-1.0611
46.28	0.902344	46.28	-1.05311
46.38	0.902832	46.38	-1.04512
46.48	0.902832	46.48	-1.03714
46.58	0.902832	46.58	-1.02915
46.68	0.885254	46.68	-1.02116
46.78	0.883301	46.78	-1.01317
46.88	0.883301	46.88	-1.00518
46.98	0.881348	46.98	-0.997198
47.08	0.881348	47.08	-0.98921
47.18	0.873535	47.18	-0.981223
47.28	0.873047	47.28	-0.973236
47.38	0.873535	47.38	-0.965248
47.48	0.873535	47.48	-0.957261
47.58	0.865723	47.58	-0.949274
47.68	0.86377	47.68	-0.941287
47.78	0.852051	47.78	-0.933301
47.88	0.844238	47.88	-0.925313
47.98	0.842285	47.98	-0.917327
48.08	0.842285	48.08	-0.90934
48.18	0.834473	48.18	-0.901354
48.28	0.83252	48.28	-0.893368
48.38	0.833984	48.38	-0.885381
48.48	0.824707	48.48	-0.877395
48.58	0.812988	48.58	-0.869409
48.68	0.812988	48.68	-0.861423
48.78	0.812988	48.78	-0.853437
48.88	0.805176	48.88	-0.845451
48.98	0.803223	48.98	-0.837465
49.08	0.803223	49.08	-0.829479
49.18	0.803223	49.18	-0.821494
49.28	0.793457	49.28	-0.813509
49.38	0.791504	49.38	-0.805523
49.48	0.791504	49.48	-0.797537
49.58	0.783691	49.58	-0.789552
49.68	0.783203	49.68	-0.781567
49.78	0.783691	49.78	-0.773582
49.88	0.775879	49.88	-0.765597
49.98	0.773926	49.98	-0.757612
50.08	0.783691	50.08	-0.749627
50.18	0.773926	50.18	-0.741643
50.28	0.762207	50.28	-0.733658
50.38	0.762207	50.38	-0.725673
50.48	0.754395	50.48	-0.717689
50.58	0.752441	50.58	-0.709704
50.68	0.752441	50.68	-0.70172
50.78	0.744629	50.78	-0.693736
50.88	0.742188	50.88	-0.685752
50.98	0.734863	50.98	-0.677768
51.08	0.73291	51.08	-0.669784
51.18	0.73291	51.18	-0.6618
51.28	0.725098	51.28	-0.653816
51.38	0.723145	51.38	-0.645832
51.48	0.723145	51.48	-0.637849
51.58	0.723145	51.58	-0.629865
51.68	0.715332	51.68	-0.621882
51.78	0.711426	51.78	-0.613899
51.88	0.711426	51.88	-0.605915
51.98	0.703613	51.98	-0.597932
52.08	0.703125	52.08	-0.589949
52.18	0.686035	52.18	-0.581966
52.28	0.684082	52.28	-0.573983
52.38	0.684082	52.38	-0.566
52.48	0.674316	52.48	-0.558018
52.58	0.672363	52.58	-0.550035
52.68	0.672363	52.68	-0.542053
52.78	0.672363	52.78	-0.53407
52.88	0.664551	52.88	-0.526087
52.98	0.662598	52.98	-0.518105
53.08	0.662598	53.08	-0.510123
53.18	0.654785	53.18	-0.502141
53.28	0.650879	53.28	-0.494159
53.38	0.652832	53.38	-0.486177
53.48	0.652344	53.48	-0.478195
53.58	0.652832	53.58	-0.470213
53.68	0.64502	53.68	-0.462232
53.78	0.643066	53.78	-0.45425
53.88	0.643066	53.88	-0.446268
53.98	0.635254	53.98	-0.438287
54.08	0.633301	54.08	-0.430306
54.18	0.625488	54.18	-0.422325
54.28	0.621582	54.28	-0.414344
54.38	0.621582	54.38	-0.406362
54.48	0.61377	54.48	-0.398381
54.58	0.611816	54.58	-0.390401
54.68	0.604004	54.68	-0.38242
54.78	0.603516	54.78	-0.374439
54.88	0.596191	54.88	-0.366458
54.98	0.594238	54.98	-0.358478
55.08	0.596191	55.08	-0.350497
55.18	0.592285	55.18	-0.342517
55.28	0.592285	55.28	-0.334537
55.38	0.584473	55.38	-0.326556
55.48	0.58252	55.48	-0.318576
55.58	0.58252	55.58	-0.310596
55.68	0.574707	55.68	-0.302617
55.78	0.572754	55.78	-0.294637
55.88	0.564941	55.88	-0.286657
55.98	0.561035	55.98	-0.278677
56.08	0.5625	56.08	-0.270698
56.18	0.555176	56.18	-0.262718
56.28	0.553223	56.28	-0.254739
56.38	0.54541	56.38	-0.246759
56.48	0.543457	56.48	-0.23878
56.58	0.535645	56.58	-0.230801
56.68	0.533691	56.68	-0.222822
56.78	0.533691	56.78	-0.214843
56.88	0.535645	56.88	-0.206864
56.98	0.531738	56.98	-0.198885
57.08	0.523926	57.08	-0.190907
57.18	0.521973	57.18	-0.182928
57.28	0.51416	57.28	-0.17495
57.38	0.512207	57.38	-0.166971
57.48	0.504395	57.48	-0.158993
57.58	0.502441	57.58	-0.151014
57.68	0.494629	57.68	-0.143036
57.78	0.492188	57.78	-0.135058
57.88	0.494629	57.88	-0.12708
57.98	0.492676	57.98	-0.119102
58.08	0.484863	58.08	-0.111124
58.18	0.48291	58.18	-0.103147
58.28	0.475098	58.28	-0.0951692
58.38	0.473145	58.38	-0.0871912
58.48	0.465332	58.48	-0.0792138
58.58	0.463379	58.58	-0.0712366
58.68	0.453613	58.68	-0.0632594
58.78	0.45166	58.78	-0.0552823
58.88	0.443848	58.88	-0.0473046
58.98	0.441895	58.98	-0.0393277
59.08	0.441895	59.08	-0.0313509
59.18	0.434082	59.18	-0.0233741
59.28	0.433594	59.28	-0.0153975
59.38	0.42627	59.38	-7.42028e-3
59.48	0.424316	59.48	5.56203e-4
59.58	0.414551	59.58	8.5326e-3
59.68	0.422363	59.68	0.0165089
59.78	0.412598	59.78	0.0244851
59.88	0.404785	59.88	0.0324619
59.98	0.402832	59.98	0.0404379
60.08	0.39502	60.08	0.0484139
60.18	0.393066	60.18	0.0563898
60.28	0.393066	60.28	0.0643656
60.38	0.383301	60.38	0.0723419
60.48	0.381348	60.48	0.0803175
60.58	0.373535	60.58	0.088293
60.68	0.382813	60.68	0.0962685
60.78	0.375488	60.78	0.104244
60.88	0.373535	60.88	0.11222
60.98	0.373535	60.98	0.120195
61.08	0.365723	61.08	0.12817
61.18	0.36377	61.18	0.136145
61.28	0.354004	61.28	0.14412
61.38	0.352051	61.38	0.152095
61.48	0.352051	61.48	0.16007
61.58	0.344238	61.58	0.168045
61.68	0.342285	61.68	0.176019
61.78	0.344238	61.78	0.183994
61.88	0.342285	61.88	0.191969
61.98	0.334473	61.98	0.199943
62.08	0.33252	62.08	0.207917
62.18	0.324707	62.18	0.215891
62.28	0.322266	62.28	0.223865
62.38	0.33252	62.38	0.23184
62.48	0.324707	62.48	0.239814
62.58	0.322754	62.58	0.247788
62.68	0.314941	62.68	0.255761
62.78	0.312988	62.78	0.263735
62.88	0.305176	62.88	0.271709
62.98	0.303223	62.98	0.279683
63.08	0.29541	63.08	0.287656
63.18	0.291504	63.18	0.295629
63.28	0.291504	63.28	0.303602
63.38	0.283691	63.38	0.311576
63.48	0.281738	63.48	0.319549
63.58	0.273926	63.58	0.327522
63.68	0.273438	63.68	0.335495
63.78	0.266113	63.78	0.343467
63.88	0.26416	63.88	0.351441
63.98	0.254395	63.98	0.359413
64.08	0.262207	64.08	0.367386
64.18	0.254395	64.18	0.375358
64.28	0.252441	64.28	0.38333
64.38	0.244629	64.38	0.391303
64.48	0.242676	64.48	0.399275
64.58	0.234863	64.58	0.407247
64.68	0.23291	64.68	0.41522
64.78	0.23291	64.78	0.423191
64.88	0.225098	64.88	0.431164
64.98	0.23291	64.98	0.439135
65.08	0.223145	65.08	0.447107
65.18	0.222656	65.18	0.455079
65.28	0.215332	65.28	0.46305
65.38	0.213379	65.38	0.471022
65.48	0.205566	65.48	0.478992
65.58	0.203613	65.58	0.486964
65.68	0.195801	65.68	0.494936
65.78	0.193848	65.78	0.502906
65.88	0.203613	65.88	0.510878
65.98	0.193848	65.98	0.518848
66.08	0.191895	66.08	0.526819
66.18	0.184082	66.18	0.534791
66.28	0.182129	66.28	0.542761
66.38	0.174316	66.38	0.550732
66.48	0.172363	66.48	0.558701
66.58	0.164551	66.58	0.566672
66.68	0.162598	66.68	0.574643
66.78	0.152832	66.78	0.582613
66.88	0.162109	66.88	0.590583
66.98	0.154785	66.98	0.598553
67.08	0.152832	67.08	0.606523
67.18	0.14502	67.18	0.614493
67.28	0.143066	67.28	0.622462
67.38	0.135254	67.38	0.630433
67.48	0.133301	67.48	0.638402
67.58	0.125488	67.58	0.646372
67.68	0.123535	67.68	0.654342
67.78	0.125488	67.78	0.66231
67.88	0.121582	67.88	0.67028
67.98	0.11377	67.98	0.678248
68.08	0.111816	68.08	0.686218
68.18	0.104004	68.18	0.694188
68.28	0.102051	68.28	0.702156
68.38	0.0942383	68.38	0.710125
68.48	0.09375	68.48	0.718093
68.58	0.0864258	68.58	0.726062
68.68	0.0825195	68.68	0.734031
68.78	0.0844727	68.78	0.741999
68.88	0.0825195	68.88	0.749968
68.98	0.0825195	68.98	0.757936
69.08	0.074707	69.08	0.765904
69.18	0.0649414	69.18	0.773873
69.28	0.0629883	69.28	0.78184
69.38	0.0629883	69.38	0.789809
69.48	0.0551758	69.48	0.797776
69.58	0.0512695	69.58	0.805744
69.68	0.0532227	69.68	0.813712
69.78	0.0512695	69.78	0.821679
69.88	0.043457	69.88	0.829647
69.98	0.0429688	69.98	0.837614
70.08	0.0356445	70.08	0.845582
70.18	0.0336914	70.18	0.85355
70.28	0.0258789	70.28	0.861516
70.38	0.0161133	70.38	0.869484
70.48	0.0141602	70.48	0.87745
70.58	4.39453e-3	70.58	0.885417
70.68	0.012207	70.68	0.893385
70.78	0.012207	70.78	0.901351
70.88	4.39453e-3	70.88	0.909318
70.98	2.44141e-3	70.98	0.917284
71.08	-5.37109e-3	71.08	0.925251
71.18	-7.32422e-3	71.18	0.933218
71.28	-0.0151367	71.28	0.941183
71.38	-7.32422e-3	71.38	0.94915
71.48	-0.0151367	71.48	0.957115
71.58	-0.019043	71.58	0.965082
71.68	-0.0268555	71.68	0.973048
71.78	-0.0366211	71.78	0.981013
71.88	-0.0371094	71.88	0.98898
71.98	-0.0444336	71.98	0.996945
72.08	-0.0463867	72.08	1.00491
72.18	-0.0541992	72.18	1.01288
72.28	-0.0541992	72.28	1.02084
72.38	-0.0561523	72.38	1.02881
72.48	-0.065918	72.48	1.03677
72.58	-0.0678711	72.58	1.04474
72.68	-0.0756836	72.68	1.0527
72.78	-0.0776367	72.78	1.06067
72.88	-0.0854492	72.88	1.06863
72.98	-0.0874023	72.98	1.0766
73.08	-0.0854492	73.08	1.08456
73.18	-0.0874023	73.18	1.09253
73.28	-0.0874023	73.28	1.10049
73.38	-0.0952148	73.38	1.10846
73.48	-0.0976563	73.48	1.11642
73.58	-0.10498	73.58	1.12438
73.68	-0.114746	73.68	1.13235
73.78	-0.116699	73.78	1.14031
73.88	-0.124512	73.88	1.14828
73.98	-0.116699	73.98	1.15624
74.08	-0.124512	74.08	1.1642
74.18	-0.126465	74.18	1.17217
74.28	-0.134277	74.28	1.18013
74.38	-0.126465	74.38	1.1881
74.48	-0.13623	74.48	1.19606
74.58	-0.138184	74.58	1.20402
74.68	-0.145996	74.68	1.21199
74.78	-0.147949	74.78	1.21995
74.88	-0.155762	74.88	1.22791
74.98	-0.157715	74.98	1.23588
75.08	-0.165527	75.08	1.24384
75.18	-0.166016	75.18	1.2518
75.28	-0.175293	75.28	1.25976
75.38	-0.175293	75.38	1.26773
75.48	-0.177246	75.48	1.27569
75.58	-0.185059	75.58	1.28365
75.68	-0.187012	75.68	1.29162
75.78	-0.194824	75.78	1.29958
75.88	-0.196777	75.88	1.30754
75.98	-0.20459	75.98	1.3155
76.08	-0.206543	76.08	1.32346
76.18	-0.214355	76.18	1.33143
76.28	-0.206543	76.28	1.33939
76.38	-0.216309	76.38	1.34735
76.48	-0.218262	76.48	1.35531
76.58	-0.226074	76.58	1.36327
76.68	-0.228027	76.68	1.37124
76.78	-0.226074	76.78	1.3792
76.88	-0.23584	76.88	1.38716
76.98	-0.237793	76.98	1.39512
77.08	-0.245605	77.08	1.40308
77.18	-0.255371	77.18	1.41104
77.28	-0.246094	77.28	1.419
77.38	-0.255371	77.38	1.42696
77.48	-0.257324	77.48	1.43492
77.58	-0.265137	77.58	1.44289
77.68	-0.26709	77.68	1.45085
77.78	-0.274902	77.78	1.45881
77.88	-0.276855	77.88	1.46677
77.98	-0.284668	77.98	1.47473
78.08	-0.286621	78.08	1.48269
78.18	-0.296387	78.18	1.49065
78.28	-0.296387	78.28	1.49861
78.38	-0.29834	78.38	1.50657
78.48	-0.306152	78.48	1.51453
78.58	-0.308105	78.58	1.52249
78.68	-0.315918	78.68	1.53045
78.78	-0.317871	78.78	1.53841
78.88	-0.325684	78.88	1.54637
78.98	-0.335449	78.98	1.55433
79.08	-0.326172	79.08	1.56229
79.18	-0.333496	79.18	1.57025
79.28	-0.337402	79.28	1.57821
79.38	-0.345215	79.38	1.58617
79.48	-0.347168	79.48	1.59412
79.58	-0.345215	79.58	1.60208
79.68	-0.347168	79.68	1.61004
