Cycle: 7  C15D171A_X	Cycle: 7  C15D171A_Y	Fitted Cycle: 7  C15D171A_X	Fitted Cycle: 7  C15D171A_Y
3.94	1.72192	3.94	-16.167
4.04	1.73169	4.04	-16.1301
4.14	1.73169	4.14	-16.0933
4.24	1.7356	4.24	-16.0565
4.34	1.75195	4.34	-16.0197
4.44	1.75317	4.44	-15.9829
4.54	1.76294	4.54	-15.9461
4.64	1.77661	4.64	-15.9093
4.74	1.78052	4.74	-15.8725
4.84	1.78052	4.84	-15.8357
4.94	1.79028	4.94	-15.7989
5.04	1.79102	5.04	-15.7621
5.14	1.80591	5.14	-15.7253
5.24	1.81177	5.24	-15.6886
5.34	1.82153	5.34	-15.6518
5.44	1.82153	5.44	-15.615
5.54	1.8313	5.54	-15.5783
5.64	1.8313	5.64	-15.5415
5.74	1.84106	5.74	-15.5048
5.84	1.83716	5.84	-15.4681
5.94	1.8418	5.94	-15.4313
6.04	1.84302	6.04	-15.3946
6.14	1.85278	6.14	-15.3579
6.24	1.86255	6.24	-15.3212
6.34	1.8606	6.34	-15.2845
6.44	1.87036	6.44	-15.2478
6.54	1.87036	6.54	-15.2111
6.64	1.88013	6.64	-15.1744
6.74	1.89063	6.74	-15.1377
6.84	1.89185	6.84	-15.101
6.94	1.90161	6.94	-15.0643
7.04	1.90161	7.04	-15.0277
7.14	1.91138	7.14	-14.991
7.24	1.91138	7.24	-14.9544
7.34	1.92505	7.34	-14.9177
7.44	1.93164	7.44	-14.8811
7.54	1.94263	7.54	-14.8444
7.64	1.94263	7.64	-14.8078
7.74	1.95239	7.74	-14.7712
7.84	1.95239	7.84	-14.7345
7.94	1.96216	7.94	-14.6979
8.04	1.9563	8.04	-14.6613
8.14	1.96021	8.14	-14.6247
8.24	1.96021	8.24	-14.5881
8.34	1.96997	8.34	-14.5515
8.44	1.98047	8.44	-14.5149
8.54	1.98169	8.54	-14.4783
8.64	1.99146	8.64	-14.4418
8.74	1.99146	8.74	-14.4052
8.84	2.00122	8.84	-14.3686
8.94	2.00122	8.94	-14.3321
9.04	2.00708	9.04	-14.2955
9.14	2.00122	9.14	-14.2589
9.24	2.01099	9.24	-14.2224
9.34	2.02148	9.34	-14.1859
9.44	2.0188	9.44	-14.1493
9.54	2.02271	9.54	-14.1128
9.64	2.02271	9.64	-14.0763
9.74	2.03247	9.74	-14.0398
9.84	2.02856	9.84	-14.0032
9.94	2.03247	9.94	-13.9667
10.04	2.03052	10.04	-13.9302
10.14	2.04028	10.14	-13.8937
10.24	2.04614	10.24	-13.8572
10.34	2.04028	10.34	-13.8208
10.44	2.05078	10.44	-13.7843
10.54	2.0481	10.54	-13.7478
10.64	2.052	10.64	-13.7113
10.74	2.052	10.74	-13.6749
10.84	2.06177	10.84	-13.6384
10.94	2.06763	10.94	-13.602
11.04	2.06177	11.04	-13.5655
11.14	2.07153	11.14	-13.5291
11.24	2.07739	11.24	-13.4927
11.34	2.07153	11.34	-13.4562
11.44	2.0813	11.44	-13.4198
11.54	2.0813	11.54	-13.3834
11.64	2.08716	11.64	-13.347
11.74	2.0918	11.74	-13.3106
11.84	2.09302	11.84	-13.2742
11.94	2.09888	11.94	-13.2378
12.04	2.10278	12.04	-13.2014
12.14	2.09692	12.14	-13.165
12.24	2.10083	12.24	-13.1286
12.34	2.10083	12.34	-13.0922
12.44	2.10669	12.44	-13.0559
12.54	2.1106	12.54	-13.0195
12.64	2.1106	12.64	-12.9832
12.74	2.11646	12.74	-12.9468
12.84	2.12036	12.84	-12.9105
12.94	2.11646	12.94	-12.8741
13.04	2.12109	13.04	-12.8378
13.14	2.11841	13.14	-12.8014
13.24	2.12231	13.24	-12.7651
13.34	2.13208	13.34	-12.7288
13.44	2.12817	13.44	-12.6925
13.54	2.13208	13.54	-12.6562
13.64	2.13794	13.64	-12.6199
13.74	2.13208	13.74	-12.5836
13.84	2.13794	13.84	-12.5473
13.94	2.14185	13.94	-12.511
14.04	2.13794	14.04	-12.4747
14.14	2.14185	14.14	-12.4385
14.24	2.14771	14.24	-12.4022
14.34	2.13989	14.34	-12.3659
14.44	2.14575	14.44	-12.3297
14.54	2.15039	14.54	-12.2934
14.64	2.15747	14.64	-12.2572
14.74	2.16138	14.74	-12.2209
14.84	2.15747	14.84	-12.1847
14.94	2.16138	14.94	-12.1485
15.04	2.16724	15.04	-12.1122
15.14	2.17114	15.14	-12.076
15.24	2.16724	15.24	-12.0398
15.34	2.16724	15.34	-12.0036
15.44	2.17114	15.44	-11.9674
15.54	2.16724	15.54	-11.9312
15.64	2.17114	15.64	-11.895
15.74	2.177	15.74	-11.8588
15.84	2.17114	15.84	-11.8226
15.94	2.177	15.94	-11.7865
16.04	2.18091	16.04	-11.7503
16.14	2.177	16.14	-11.7141
16.24	2.18091	16.24	-11.678
16.34	2.18677	16.34	-11.6418
16.44	2.177	16.44	-11.6057
16.54	2.18164	16.54	-11.5695
16.64	2.18872	16.64	-11.5334
16.74	2.19263	16.74	-11.4972
16.84	2.19849	16.84	-11.4611
16.94	2.18872	16.94	-11.425
17.04	2.19263	17.04	-11.3889
17.14	2.19849	17.14	-11.3528
17.24	2.19849	17.24	-11.3167
17.34	2.19263	17.34	-11.2806
17.44	2.19849	17.44	-11.2445
17.54	2.20239	17.54	-11.2084
17.64	2.20825	17.64	-11.1723
17.74	2.20825	17.74	-11.1362
17.84	2.21216	17.84	-11.1002
17.94	2.2063	17.94	-11.0641
18.04	2.2063	18.04	-11.028
18.14	2.21021	18.14	-10.992
18.24	2.21606	18.24	-10.9559
18.34	2.21606	18.34	-10.9199
18.44	2.21606	18.44	-10.8838
18.54	2.21021	18.54	-10.8478
18.64	2.21606	18.64	-10.8118
18.74	2.21606	18.74	-10.7758
18.84	2.21606	18.84	-10.7397
18.94	2.2207	18.94	-10.7037
19.04	2.22778	19.04	-10.6677
19.14	2.21802	19.14	-10.6317
19.24	2.22192	19.24	-10.5957
19.34	2.22778	19.34	-10.5597
19.44	2.22778	19.44	-10.5238
19.54	2.22778	19.54	-10.4878
19.64	2.22192	19.64	-10.4518
19.74	2.22778	19.74	-10.4158
19.84	2.22778	19.84	-10.3799
19.94	2.22778	19.94	-10.3439
20.04	2.23169	20.04	-10.308
20.14	2.23755	20.14	-10.272
20.24	2.23755	20.24	-10.2361
20.34	2.22778	20.34	-10.2001
20.44	2.22778	20.44	-10.1642
20.54	2.23169	20.54	-10.1283
20.64	2.23755	20.64	-10.0924
20.74	2.23755	20.74	-10.0565
20.84	2.23755	20.84	-10.0206
20.94	2.23755	20.94	-9.98465
21.04	2.23169	21.04	-9.94875
21.14	2.23755	21.14	-9.91286
21.24	2.23755	21.24	-9.87697
21.34	2.23755	21.34	-9.84109
21.44	2.23755	21.44	-9.80522
21.54	2.24146	21.54	-9.76935
21.64	2.24731	21.64	-9.73348
21.74	2.24731	21.74	-9.69762
21.84	2.24731	21.84	-9.66177
21.94	2.24731	21.94	-9.62592
22.04	2.24731	22.04	-9.59008
22.14	2.24731	22.14	-9.55424
22.24	2.25122	22.24	-9.51841
22.34	2.25708	22.34	-9.48258
22.44	2.25708	22.44	-9.44676
22.54	2.25708	22.54	-9.41095
22.64	2.25708	22.64	-9.37514
22.74	2.25708	22.74	-9.33933
22.84	2.25708	22.84	-9.30353
22.94	2.25708	22.94	-9.26774
23.04	2.25708	23.04	-9.23195
23.14	2.26172	23.14	-9.19617
23.24	2.2688	23.24	-9.16039
23.34	2.2688	23.34	-9.12462
23.44	2.2688	23.44	-9.08885
23.54	2.2688	23.54	-9.05309
23.64	2.2688	23.64	-9.01733
23.74	2.2688	23.74	-8.98158
23.84	2.2688	23.84	-8.94584
23.94	2.2688	23.94	-8.9101
24.04	2.2688	24.04	-8.87436
24.14	2.2688	24.14	-8.83864
24.24	2.2688	24.24	-8.80291
24.34	2.2688	24.34	-8.76719
24.44	2.2688	24.44	-8.73148
24.54	2.27271	24.54	-8.69577
24.64	2.27856	24.64	-8.66007
24.74	2.27856	24.74	-8.62438
24.84	2.27856	24.84	-8.58869
24.94	2.27856	24.94	-8.553
25.04	2.27856	25.04	-8.51732
25.14	2.27856	25.14	-8.48164
25.24	2.27856	25.24	-8.44597
25.34	2.27856	25.34	-8.41031
25.44	2.27856	25.44	-8.37465
25.54	2.27856	25.54	-8.339
25.64	2.27856	25.64	-8.30335
25.74	2.27856	25.74	-8.26771
25.84	2.27856	25.84	-8.23207
25.94	2.28247	25.94	-8.19644
26.04	2.28833	26.04	-8.16081
26.14	2.28833	26.14	-8.12519
26.24	2.28833	26.24	-8.08958
26.34	2.28833	26.34	-8.05397
26.44	2.28833	26.44	-8.01836
26.54	2.28833	26.54	-7.98276
26.64	2.28833	26.64	-7.94717
26.74	2.28833	26.74	-7.91158
26.84	2.29224	26.84	-7.876
26.94	2.2981	26.94	-7.84042
27.04	2.2981	27.04	-7.80485
27.14	2.2981	27.14	-7.76928
27.24	2.2981	27.24	-7.73372
27.34	2.2981	27.34	-7.69816
27.44	2.30786	27.44	-7.66261
27.54	2.30786	27.54	-7.62706
27.64	2.30786	27.64	-7.59152
27.74	2.30786	27.74	-7.55599
27.84	2.30786	27.84	-7.52046
27.94	2.30786	27.94	-7.48494
28.04	2.30786	28.04	-7.44942
28.14	2.30786	28.14	-7.4139
28.24	2.30786	28.24	-7.3784
28.34	2.30786	28.34	-7.3429
28.44	2.31763	28.44	-7.3074
28.54	2.31763	28.54	-7.2719
28.64	2.31763	28.64	-7.23642
28.74	2.31763	28.74	-7.20094
28.84	2.31763	28.84	-7.16546
28.94	2.31763	28.94	-7.12999
29.04	2.31763	29.04	-7.09453
29.14	2.31763	29.14	-7.05907
29.24	2.31763	29.24	-7.02361
29.34	2.31763	29.34	-6.98816
29.44	2.31763	29.44	-6.95272
29.54	2.31763	29.54	-6.91728
29.64	2.31763	29.64	-6.88185
29.74	2.31763	29.74	-6.84642
29.84	2.31763	29.84	-6.811
29.94	2.32739	29.94	-6.77558
30.04	2.32739	30.04	-6.74017
30.14	2.32739	30.14	-6.70477
30.24	2.32739	30.24	-6.66936
30.34	2.32739	30.34	-6.63397
30.44	2.32739	30.44	-6.59858
30.54	2.32739	30.54	-6.56319
30.64	2.32739	30.64	-6.52781
30.74	2.32739	30.74	-6.49244
30.84	2.32739	30.84	-6.45707
30.94	2.3313	30.94	-6.42171
31.04	2.33716	31.04	-6.38635
31.14	2.33716	31.14	-6.351
31.24	2.34302	31.24	-6.31565
31.34	2.34106	31.34	-6.28031
31.44	2.34692	31.44	-6.24497
31.54	2.34692	31.54	-6.20964
31.64	2.34692	31.64	-6.17432
31.74	2.34692	31.74	-6.139
31.84	2.34692	31.84	-6.10368
31.94	2.34692	31.94	-6.06837
32.04	2.35669	32.04	-6.03306
32.14	2.35669	32.14	-5.99777
32.24	2.35669	32.24	-5.96247
32.34	2.35669	32.34	-5.92718
32.44	2.35278	32.44	-5.8919
32.54	2.34692	32.54	-5.85662
32.64	2.35083	32.64	-5.82135
32.74	2.3645	32.74	-5.78608
32.84	2.36255	32.84	-5.75082
32.94	2.3645	32.94	-5.71556
33.04	2.35864	33.04	-5.68031
33.14	2.35864	33.14	-5.64507
33.24	2.35864	33.24	-5.60983
33.34	2.35864	33.34	-5.57459
33.44	2.36841	33.44	-5.53936
33.54	2.36841	33.54	-5.50414
33.64	2.36841	33.64	-5.46892
33.74	2.36841	33.74	-5.4337
33.84	2.36841	33.84	-5.3985
33.94	2.36841	33.94	-5.36329
34.04	2.36841	34.04	-5.32809
34.14	2.37231	34.14	-5.2929
34.24	2.38794	34.24	-5.25771
34.34	2.38794	34.34	-5.22253
34.44	2.38794	34.44	-5.18735
34.54	2.38794	34.54	-5.15218
34.64	2.38794	34.64	-5.11702
34.74	2.38794	34.74	-5.08186
34.84	2.38794	34.84	-5.0467
34.94	2.39771	34.94	-5.01155
35.04	2.39771	35.04	-4.9764
35.14	2.39771	35.14	-4.94126
35.24	2.39771	35.24	-4.90613
35.34	2.39771	35.34	-4.871
35.44	2.39771	35.44	-4.83588
35.54	2.40747	35.54	-4.80076
35.64	2.40747	35.64	-4.76565
35.74	2.40747	35.74	-4.73054
35.84	2.40747	35.84	-4.69544
35.94	2.40747	35.94	-4.66034
36.04	2.40747	36.04	-4.62524
36.14	2.41724	36.14	-4.59016
36.24	2.41724	36.24	-4.55508
36.34	2.41724	36.34	-4.52
36.44	2.41724	36.44	-4.48493
36.54	2.41724	36.54	-4.44986
36.64	2.427	36.64	-4.4148
36.74	2.427	36.74	-4.37975
36.84	2.427	36.84	-4.3447
36.94	2.427	36.94	-4.30965
37.04	2.43677	37.04	-4.27462
37.14	2.43677	37.14	-4.23958
37.24	2.43677	37.24	-4.20455
37.34	2.43677	37.34	-4.16953
37.44	2.43286	37.44	-4.13451
37.54	2.43677	37.54	-4.0995
37.64	2.43677	37.64	-4.06449
37.74	2.43677	37.74	-4.02949
37.84	2.43677	37.84	-3.9945
37.94	2.43677	37.94	-3.9595
38.04	2.43677	38.04	-3.92452
38.14	2.44849	38.14	-3.88954
38.24	2.44849	38.24	-3.85456
38.34	2.44849	38.34	-3.81959
38.44	2.44849	38.44	-3.78462
38.54	2.45825	38.54	-3.74966
38.64	2.45435	38.64	-3.71471
38.74	2.44849	38.74	-3.67976
38.84	2.44849	38.84	-3.64482
38.94	2.44849	38.94	-3.60988
39.04	2.45825	39.04	-3.57494
39.14	2.45825	39.14	-3.54002
39.24	2.45825	39.24	-3.50509
39.34	2.45825	39.34	-3.47018
39.44	2.46802	39.44	-3.43526
39.54	2.46802	39.54	-3.40036
39.64	2.46802	39.64	-3.36545
39.74	2.46802	39.74	-3.33056
39.84	2.47778	39.84	-3.29567
39.94	2.47388	39.94	-3.26078
40.04	2.46802	40.04	-3.2259
40.14	2.46802	40.14	-3.19102
40.24	2.47778	40.24	-3.15615
40.34	2.47778	40.34	-3.12129
40.44	2.47778	40.44	-3.08643
40.54	2.47778	40.54	-3.05157
40.64	2.48755	40.64	-3.01672
40.74	2.48755	40.74	-2.98188
40.84	2.48755	40.84	-2.94704
40.94	2.48755	40.94	-2.91221
41.04	2.49731	41.04	-2.87738
41.14	2.49341	41.14	-2.84256
41.24	2.49927	41.24	-2.80774
41.34	2.49927	41.34	-2.77293
41.44	2.49927	41.44	-2.73812
41.54	2.49927	41.54	-2.70332
41.64	2.50903	41.64	-2.66852
41.74	2.50903	41.74	-2.63373
41.84	2.50903	41.84	-2.59894
41.94	2.5188	41.94	-2.56416
42.04	2.5188	42.04	-2.52938
42.14	2.51416	42.14	-2.49461
42.24	2.51685	42.24	-2.45985
42.34	2.51685	42.34	-2.42509
42.44	2.51685	42.44	-2.39033
42.54	2.52661	42.54	-2.35558
42.64	2.52661	42.64	-2.32084
42.74	2.53247	42.74	-2.2861
42.84	2.52661	42.84	-2.25137
42.94	2.53638	42.94	-2.21664
43.04	2.53638	43.04	-2.18191
43.14	2.53638	43.14	-2.14719
43.24	2.54224	43.24	-2.11248
43.34	2.53638	43.34	-2.07777
43.44	2.5481	43.44	-2.04307
43.54	2.5481	43.54	-2.00837
43.64	2.5481	43.64	-1.97368
43.74	2.55786	43.74	-1.939
43.84	2.55786	43.84	-1.90431
43.94	2.55396	43.94	-1.86964
44.04	2.55786	44.04	-1.83496
44.14	2.55786	44.14	-1.8003
44.24	2.55786	44.24	-1.76564
44.34	2.56763	44.34	-1.73098
44.44	2.56763	44.44	-1.69633
44.54	2.57739	44.54	-1.66169
44.64	2.57739	44.64	-1.62705
44.74	2.57739	44.74	-1.59241
44.84	2.58325	44.84	-1.55778
44.94	2.57739	44.94	-1.52316
45.04	2.58716	45.04	-1.48854
45.14	2.58716	45.14	-1.45393
45.24	2.59692	45.24	-1.41932
45.34	2.59302	45.34	-1.38471
45.44	2.58716	45.44	-1.35011
45.54	2.59692	45.54	-1.31552
45.64	2.59692	45.64	-1.28093
45.74	2.59692	45.74	-1.24635
45.84	2.60864	45.84	-1.21178
45.94	2.60474	45.94	-1.1772
46.04	2.60864	46.04	-1.14263
46.14	2.60864	46.14	-1.10807
46.24	2.60864	46.24	-1.07352
46.34	2.61841	46.34	-1.03897
46.44	2.61841	46.44	-1.00442
46.54	2.62427	46.54	-0.969877
46.64	2.61841	46.64	-0.935342
46.74	2.62817	46.74	-0.900812
46.84	2.62817	46.84	-0.866287
46.94	2.63794	46.94	-0.831764
47.04	2.63794	47.04	-0.79725
47.14	2.63794	47.14	-0.762741
47.24	2.64307	47.24	-0.728236
47.34	2.63599	47.34	-0.693737
47.44	2.64575	47.44	-0.659241
47.54	2.64575	47.54	-0.624753
47.64	2.65747	47.64	-0.590269
47.74	2.65747	47.74	-0.555791
47.84	2.65356	47.84	-0.521318
47.94	2.65747	47.94	-0.486848
48.04	2.65747	48.04	-0.452385
48.14	2.65747	48.14	-0.417928
48.24	2.66724	48.24	-0.383475
48.34	2.66333	48.34	-0.349028
48.44	2.66724	48.44	-0.314584
48.54	2.66724	48.54	-0.280147
48.64	2.677	48.64	-0.245715
48.74	2.677	48.74	-0.211289
48.84	2.68286	48.84	-0.176868
48.94	2.677	48.94	-0.142449
49.04	2.68677	49.04	-0.108038
49.14	2.68677	49.14	-0.0736328
49.24	2.69653	49.24	-0.0392324
49.34	2.69263	49.34	-4.83705e-3
49.44	2.69849	49.44	0.0295557
49.54	2.69849	49.54	0.0639406
49.64	2.69849	49.64	0.0983204
49.74	2.70825	49.74	0.132695
49.84	2.70825	49.84	0.167064
49.94	2.71411	49.94	0.201431
50.04	2.70825	50.04	0.23579
50.14	2.71802	50.14	0.270144
50.24	2.72778	50.24	0.304493
50.34	2.72778	50.34	0.338837
50.44	2.73364	50.44	0.373178
50.54	2.72778	50.54	0.407511
50.64	2.73755	50.64	0.441839
50.74	2.73755	50.74	0.476162
50.84	2.74731	50.84	0.51048
50.94	2.74341	50.94	0.544795
51.04	2.74731	51.04	0.579103
51.14	2.74731	51.14	0.613405
51.24	2.75903	51.24	0.647702
51.34	2.75903	51.34	0.681994
51.44	2.76416	51.44	0.716284
51.54	2.75708	51.54	0.750566
51.64	2.76685	51.64	0.784842
51.74	2.77661	51.74	0.819114
51.84	2.77661	51.84	0.85338
51.94	2.78247	51.94	0.887643
52.04	2.77661	52.04	0.921899
52.14	2.78638	52.14	0.95615
52.24	2.78638	52.24	0.990396
52.34	2.79224	52.34	1.02464
52.44	2.79614	52.44	1.05887
52.54	2.79614	52.54	1.0931
52.64	2.80786	52.64	1.12733
52.74	2.80786	52.74	1.16155
52.84	2.81763	52.84	1.19576
52.94	2.81372	52.94	1.22998
53.04	2.81763	53.04	1.26418
53.14	2.81763	53.14	1.29838
53.24	2.82739	53.24	1.33257
53.34	2.82739	53.34	1.36676
53.44	2.83716	53.44	1.40095
53.54	2.83716	53.54	1.43513
53.64	2.84302	53.64	1.4693
53.74	2.83716	53.74	1.50347
53.84	2.84692	53.84	1.53764
53.94	2.84692	53.94	1.5718
54.04	2.85669	54.04	1.60595
54.14	2.85278	54.14	1.6401
54.24	2.85864	54.24	1.67424
54.34	2.85864	54.34	1.70838
54.44	2.86841	54.44	1.74251
54.54	2.86841	54.54	1.77664
54.64	2.87817	54.64	1.81076
54.74	2.87817	54.74	1.84488
54.84	2.88794	54.84	1.87899
54.94	2.88403	54.94	1.9131
55.04	2.88794	55.04	1.9472
55.14	2.89771	55.14	1.9813
55.24	2.89771	55.24	2.01539
55.34	2.90747	55.34	2.04948
55.44	2.90747	55.44	2.08356
55.54	2.91724	55.54	2.11764
55.64	2.9231	55.64	2.15171
55.74	2.91724	55.74	2.18578
55.84	2.92896	55.84	2.21984
55.94	2.92896	55.94	2.2539
56.04	2.93872	56.04	2.28795
56.14	2.93872	56.14	2.32199
56.24	2.94458	56.24	2.35603
56.34	2.94849	56.34	2.39007
56.44	2.94849	56.44	2.4241
56.54	2.95825	56.54	2.45813
56.64	2.95825	56.64	2.49215
56.74	2.96802	56.74	2.52616
56.84	2.96802	56.84	2.56017
56.94	2.97778	56.94	2.59418
57.04	2.97314	57.04	2.62818
57.14	2.97583	57.14	2.66217
57.24	2.97583	57.24	2.69616
57.34	2.98755	57.34	2.73015
57.44	2.98755	57.44	2.76413
57.54	2.99731	57.54	2.7981
57.64	2.99731	57.64	2.83207
57.74	3.00317	57.74	2.86604
57.84	2.99731	57.84	2.9
57.94	3.00708	57.94	2.93395
58.04	3.00708	58.04	2.9679
58.14	3.01685	58.14	3.00184
58.24	3.02661	58.24	3.03578
58.34	3.02661	58.34	3.06972
58.44	3.03247	58.44	3.10365
58.54	3.02661	58.54	3.13757
58.64	3.03638	58.64	3.17149
58.74	3.03638	58.74	3.2054
58.84	3.0481	58.84	3.23931
58.94	3.0481	58.94	3.27321
59.04	3.05396	59.04	3.30711
59.14	3.0481	59.14	3.34101
59.24	3.05786	59.24	3.37489
59.34	3.05786	59.34	3.40878
59.44	3.06763	59.44	3.44266
59.54	3.07739	59.54	3.47653
59.64	3.07349	59.64	3.5104
59.74	3.07739	59.74	3.54426
59.84	3.07739	59.84	3.57811
59.94	3.08716	59.94	3.61197
60.04	3.09692	60.04	3.64582
60.14	3.09692	60.14	3.67966
60.24	3.10278	60.24	3.71349
60.34	3.09692	60.34	3.74733
60.44	3.10864	60.44	3.78116
60.54	3.10864	60.54	3.81498
60.64	3.11841	60.64	3.84879
60.74	3.12427	60.74	3.88261
60.84	3.11841	60.84	3.91641
60.94	3.12817	60.94	3.95022
61.04	3.12817	61.04	3.98401
61.14	3.13794	61.14	4.0178
61.24	3.13794	61.24	4.05159
61.34	3.1438	61.34	4.08537
61.44	3.13794	61.44	4.11915
61.54	3.14771	61.54	4.15292
61.64	3.15747	61.64	4.18669
61.74	3.15747	61.74	4.22045
61.84	3.16455	61.84	4.2542
61.94	3.15747	61.94	4.28796
62.04	3.16724	62.04	4.3217
62.14	3.177	62.14	4.35544
62.24	3.177	62.24	4.38918
62.34	3.18677	62.34	4.42291
62.44	3.18677	62.44	4.45664
62.54	3.19653	62.54	4.49036
62.64	3.19653	62.64	4.52407
62.74	3.20239	62.74	4.55778
62.84	3.2063	62.84	4.59149
62.94	3.2063	62.94	4.62519
63.04	3.21606	63.04	4.65889
63.14	3.21606	63.14	4.69258
63.24	3.22388	63.24	4.72626
63.34	3.21802	63.34	4.75994
63.44	3.22778	63.44	4.79362
63.54	3.22778	63.54	4.82729
63.64	3.23755	63.64	4.86095
63.74	3.23755	63.74	4.89461
63.84	3.24341	63.84	4.92827
63.94	3.24731	63.94	4.96192
64.04	3.24731	64.04	4.99556
64.14	3.25708	64.14	5.0292
64.24	3.25708	64.24	5.06284
64.34	3.26685	64.34	5.09647
64.44	3.27661	64.44	5.13009
64.54	3.27661	64.54	5.16371
64.64	3.28247	64.64	5.19733
64.74	3.27661	64.74	5.23094
64.84	3.28833	64.84	5.26454
64.94	3.2981	64.94	5.29814
65.04	3.2981	65.04	5.33174
65.14	3.30396	65.14	5.36533
65.24	3.30786	65.24	5.39891
65.34	3.30786	65.34	5.43249
65.44	3.31763	65.44	5.46607
65.54	3.32349	65.54	5.49963
65.64	3.31763	65.64	5.5332
65.74	3.32739	65.74	5.56676
65.84	3.32739	65.84	5.60031
65.94	3.33325	65.94	5.63387
66.04	3.33911	66.04	5.66741
66.14	3.33911	66.14	5.70095
66.24	3.34888	66.24	5.73449
66.34	3.34424	66.34	5.76801
66.44	3.34692	66.44	5.80154
66.54	3.35669	66.54	5.83506
66.64	3.35669	66.64	5.86857
66.74	3.36646	66.74	5.90208
66.84	3.36255	66.84	5.93558
66.94	3.36646	66.94	5.96909
67.04	3.37622	67.04	6.00258
67.14	3.37622	67.14	6.03607
67.24	3.38208	67.24	6.06955
67.34	3.37622	67.34	6.10303
67.44	3.38794	67.44	6.13651
67.54	3.39771	67.54	6.16997
67.64	3.39771	67.64	6.20344
67.74	3.40356	67.74	6.2369
67.84	3.39771	67.84	6.27035
67.94	3.40747	67.94	6.3038
68.04	3.41724	68.04	6.33725
68.14	3.41724	68.14	6.37069
68.24	3.4231	68.24	6.40412
68.34	3.427	68.34	6.43755
68.44	3.427	68.44	6.47098
68.54	3.43677	68.54	6.50439
68.64	3.44263	68.64	6.53781
68.74	3.43677	68.74	6.57122
68.84	3.44849	68.84	6.60462
68.94	3.44849	68.94	6.63802
69.04	3.45825	69.04	6.67141
69.14	3.45435	69.14	6.7048
69.24	3.45825	69.24	6.73819
69.34	3.46802	69.34	6.77157
69.44	3.46411	69.44	6.80494
69.54	3.46802	69.54	6.83831
69.64	3.47778	69.64	6.87168
69.74	3.47778	69.74	6.90504
69.84	3.48364	69.84	6.93839
69.94	3.48755	69.94	6.97174
70.04	3.49927	70.04	7.00508
70.14	3.49927	70.14	7.03842
70.24	3.50903	70.24	7.07176
70.34	3.50439	70.34	7.10509
70.44	3.50708	70.44	7.13841
70.54	3.51685	70.54	7.17173
70.64	3.51294	70.64	7.20504
70.74	3.51685	70.74	7.23836
70.84	3.52661	70.84	7.27166
70.94	3.52661	70.94	7.30496
71.04	3.53638	71.04	7.33825
71.14	3.54224	71.14	7.37154
71.24	3.53638	71.24	7.40483
71.34	3.5481	71.34	7.43811
71.44	3.55396	71.44	7.47138
71.54	3.5481	71.54	7.50465
71.64	3.55786	71.64	7.53792
71.74	3.56763	71.74	7.57118
71.84	3.56372	71.84	7.60443
71.94	3.56763	71.94	7.63768
72.04	3.57739	72.04	7.67092
72.14	3.57739	72.14	7.70416
72.24	3.58716	72.24	7.7374
72.34	3.59302	72.34	7.77063
72.44	3.59692	72.44	7.80385
72.54	3.59692	72.54	7.83707
72.64	3.60864	72.64	7.87029
72.74	3.60864	72.74	7.9035
72.84	3.6145	72.84	7.9367
72.94	3.61841	72.94	7.9699
73.04	3.61841	73.04	8.0031
73.14	3.62427	73.14	8.03629
73.24	3.62817	73.24	8.06948
73.34	3.62817	73.34	8.10265
73.44	3.63794	73.44	8.13583
73.54	3.64307	73.54	8.169
73.64	3.63599	73.64	8.20217
73.74	3.64575	73.74	8.23533
73.84	3.65747	73.84	8.26848
73.94	3.65356	73.94	8.30163
74.04	3.65747	74.04	8.33478
74.14	3.65747	74.14	8.36792
74.24	3.66724	74.24	8.40106
74.34	3.6731	74.34	8.43418
74.44	3.66724	74.44	8.46731
74.54	3.677	74.54	8.50043
74.64	3.68677	74.64	8.53355
74.74	3.68286	74.74	8.56666
74.84	3.68677	74.84	8.59976
74.94	3.69653	74.94	8.63287
75.04	3.69653	75.04	8.66596
75.14	3.70435	75.14	8.69905
75.24	3.69849	75.24	8.73214
75.34	3.70825	75.34	8.76522
75.44	3.70825	75.44	8.7983
75.54	3.71411	75.54	8.83137
75.64	3.71802	75.64	8.86443
75.74	3.71802	75.74	8.8975
75.84	3.72778	75.84	8.93055
75.94	3.73364	75.94	8.9636
76.04	3.72778	76.04	8.99665
76.14	3.73755	76.14	9.02969
76.24	3.73755	76.24	9.06273
76.34	3.74731	76.34	9.09576
76.44	3.75317	76.44	9.12879
76.54	3.74731	76.54	9.16181
76.64	3.75903	76.64	9.19483
76.74	3.75903	76.74	9.22784
76.84	3.76416	76.84	9.26085
76.94	3.75708	76.94	9.29385
77.04	3.76685	77.04	9.32684
77.14	3.77661	77.14	9.35984
77.24	3.77661	77.24	9.39283
77.34	3.78247	77.34	9.42581
77.44	3.77661	77.44	9.45879
77.54	3.78638	77.54	9.49176
77.64	3.78638	77.64	9.52473
77.74	3.79614	77.74	9.55769
77.84	3.802	77.84	9.59065
77.94	3.79614	77.94	9.6236
78.04	3.80786	78.04	9.65655
78.14	3.81763	78.14	9.68949
78.24	3.81763	78.24	9.72243
78.34	3.82349	78.34	9.75536
78.44	3.81763	78.44	9.78829
78.54	3.82739	78.54	9.82121
78.64	3.83716	78.64	9.85414
78.74	3.83716	78.74	9.88705
78.84	3.84692	78.84	9.91996
