Cycle: 13  CDAN-E1046A_X	Cycle: 13  CDAN-E1046A_Y	Fitted Cycle: 13  CDAN-E1046A_X	Fitted Cycle: 13  CDAN-E1046A_Y
2479.68	362.481	2479.68	360.178
2479.78	362.473	2479.78	360.166
2479.88	362.461	2479.88	360.155
2479.98	362.461	2479.98	360.144
2480.08	362.452	2480.08	360.133
2480.18	362.434	2480.18	360.122
2480.28	362.43	2480.28	360.111
2480.38	362.422	2480.38	360.1
2480.48	362.415	2480.48	360.089
2480.58	362.403	2480.58	360.078
2480.68	362.393	2480.68	360.067
2480.78	362.391	2480.78	360.056
2480.88	362.381	2480.88	360.045
2480.98	362.374	2480.98	360.034
2481.08	362.362	2481.08	360.023
2481.18	362.352	2481.18	360.011
2481.28	362.35	2481.28	360
2481.38	362.34	2481.38	359.989
2481.48	362.333	2481.48	359.978
2481.58	362.322	2481.58	359.967
2481.68	362.313	2481.68	359.956
2481.78	362.313	2481.78	359.945
2481.88	362.301	2481.88	359.934
2481.98	362.301	2481.98	359.923
2482.08	362.292	2482.08	359.912
2482.18	362.284	2482.18	359.901
2482.28	362.272	2482.28	359.89
2482.38	362.27	2482.38	359.879
2482.48	362.262	2482.48	359.868
2482.58	362.262	2482.58	359.857
2482.68	362.245	2482.68	359.846
2482.78	362.233	2482.78	359.835
2482.88	362.231	2482.88	359.824
2482.98	362.221	2482.98	359.813
2483.08	362.221	2483.08	359.802
2483.18	362.211	2483.18	359.791
2483.28	362.204	2483.28	359.779
2483.38	362.192	2483.38	359.768
2483.48	362.191	2483.48	359.757
2483.58	362.174	2483.58	359.746
2483.68	362.172	2483.68	359.735
2483.78	362.163	2483.78	359.724
2483.88	362.153	2483.88	359.713
2483.98	362.143	2483.98	359.702
2484.08	362.131	2484.08	359.691
2484.18	362.122	2484.18	359.68
2484.28	362.114	2484.28	359.669
2484.38	362.102	2484.38	359.658
2484.48	362.1	2484.48	359.647
2484.58	362.09	2484.58	359.636
2484.68	362.073	2484.68	359.625
2484.78	362.072	2484.78	359.614
2484.88	362.063	2484.88	359.603
2484.98	362.063	2484.98	359.592
2485.08	362.051	2485.08	359.581
2485.18	362.042	2485.18	359.57
2485.28	362.034	2485.28	359.559
2485.38	362.022	2485.38	359.548
2485.48	362.022	2485.48	359.537
2485.58	362.01	2485.58	359.526
2485.68	362.002	2485.68	359.515
2485.78	361.992	2485.78	359.504
2485.88	361.993	2485.88	359.493
2485.98	361.983	2485.98	359.482
2486.08	361.963	2486.08	359.471
2486.18	361.961	2486.18	359.46
2486.28	361.952	2486.28	359.449
2486.38	361.952	2486.38	359.438
2486.48	361.942	2486.48	359.427
2486.58	361.942	2486.58	359.416
2486.68	361.922	2486.68	359.405
2486.78	361.922	2486.78	359.394
2486.88	361.913	2486.88	359.383
2486.98	361.895	2486.98	359.372
2487.08	361.893	2487.08	359.361
2487.18	361.881	2487.18	359.35
2487.28	361.881	2487.28	359.339
2487.38	361.864	2487.38	359.328
2487.48	361.862	2487.48	359.317
2487.58	361.852	2487.58	359.306
2487.68	361.85	2487.68	359.295
2487.78	361.833	2487.78	359.284
2487.88	361.821	2487.88	359.274
2487.98	361.822	2487.98	359.263
2488.08	361.805	2488.08	359.252
2488.18	361.803	2488.18	359.241
2488.28	361.792	2488.28	359.23
2488.38	361.792	2488.38	359.219
2488.48	361.782	2488.48	359.208
2488.58	361.772	2488.58	359.197
2488.68	361.764	2488.68	359.186
2488.78	361.75	2488.78	359.175
2488.88	361.75	2488.88	359.164
2488.98	361.733	2488.98	359.153
2489.08	361.732	2489.08	359.142
2489.18	361.723	2489.18	359.131
2489.28	361.721	2489.28	359.12
2489.38	361.711	2489.38	359.109
2489.48	361.704	2489.48	359.098
2489.58	361.692	2489.58	359.087
2489.68	361.692	2489.68	359.076
2489.78	361.682	2489.78	359.065
2489.88	361.672	2489.88	359.054
2489.98	361.661	2489.98	359.044
2490.08	361.652	2490.08	359.033
2490.18	361.653	2490.18	359.022
2490.28	361.643	2490.28	359.011
2490.38	361.633	2490.38	359
2490.48	361.631	2490.48	358.989
2490.58	361.622	2490.58	358.978
2490.68	361.622	2490.68	358.967
2490.78	361.612	2490.78	358.956
2490.88	361.604	2490.88	358.945
2490.98	361.59	2490.98	358.934
2491.08	361.59	2491.08	358.923
2491.18	361.592	2491.18	358.912
2491.28	361.575	2491.28	358.901
2491.38	361.563	2491.38	358.891
2491.48	361.563	2491.48	358.88
2491.58	361.551	2491.58	358.869
2491.68	361.543	2491.68	358.858
2491.78	361.532	2491.78	358.847
2491.88	361.532	2491.88	358.836
2491.98	361.522	2491.98	358.825
2492.08	361.512	2492.08	358.814
2492.18	361.5	2492.18	358.803
2492.28	361.492	2492.28	358.792
2492.38	361.485	2492.38	358.781
2492.48	361.473	2492.48	358.77
2492.58	361.471	2492.58	358.76
2492.68	361.454	2492.68	358.749
2492.78	361.452	2492.78	358.738
2492.88	361.442	2492.88	358.727
2492.98	361.442	2492.98	358.716
2493.08	361.432	2493.08	358.705
2493.18	361.422	2493.18	358.694
2493.28	361.411	2493.28	358.683
2493.38	361.402	2493.38	358.672
2493.48	361.403	2493.48	358.662
2493.58	361.385	2493.58	358.651
2493.68	361.381	2493.68	358.64
2493.78	361.372	2493.78	358.629
2493.88	361.372	2493.88	358.618
2493.98	361.354	2493.98	358.607
2494.08	361.352	2494.08	358.596
2494.18	361.34	2494.18	358.585
2494.28	361.34	2494.28	358.574
2494.38	361.323	2494.38	358.564
2494.48	361.321	2494.48	358.553
2494.58	361.313	2494.58	358.542
2494.68	361.313	2494.68	358.531
2494.78	361.293	2494.78	358.52
2494.88	361.292	2494.88	358.509
2494.98	361.282	2494.98	358.498
2495.08	361.282	2495.08	358.487
2495.18	361.272	2495.18	358.477
2495.28	361.264	2495.28	358.466
2495.38	361.25	2495.38	358.455
2495.48	361.25	2495.48	358.444
2495.58	361.242	2495.58	358.433
2495.68	361.235	2495.68	358.422
2495.78	361.223	2495.78	358.411
2495.88	361.221	2495.88	358.401
2495.98	361.211	2495.98	358.39
2496.08	361.204	2496.08	358.379
2496.18	361.192	2496.18	358.368
2496.28	361.182	2496.28	358.357
2496.38	361.182	2496.38	358.346
2496.48	361.17	2496.48	358.335
2496.58	361.163	2496.58	358.325
2496.68	361.152	2496.68	358.314
2496.78	361.153	2496.78	358.303
2496.88	361.143	2496.88	358.292
2496.98	361.124	2496.98	358.281
2497.08	361.122	2497.08	358.27
2497.18	361.112	2497.18	358.26
2497.28	361.112	2497.28	358.249
2497.38	361.102	2497.38	358.238
2497.48	361.092	2497.48	358.227
2497.58	361.081	2497.58	358.216
2497.68	361.071	2497.68	358.205
2497.78	361.072	2497.78	358.195
2497.88	361.055	2497.88	358.184
2497.98	361.042	2497.98	358.173
2498.08	361.042	2498.08	358.162
2498.18	361.032	2498.18	358.151
2498.28	361.024	2498.28	358.14
2498.38	361.012	2498.38	358.13
2498.48	361	2498.48	358.119
2498.58	361	2498.58	358.108
2498.68	360.991	2498.68	358.097
2498.78	360.973	2498.78	358.086
2498.88	360.973	2498.88	358.075
2498.98	360.961	2498.98	358.065
2499.08	360.961	2499.08	358.054
2499.18	360.944	2499.18	358.043
2499.28	360.932	2499.28	358.032
2499.38	360.932	2499.38	358.021
2499.48	360.922	2499.48	358.011
2499.58	360.92	2499.58	358
2499.68	360.911	2499.68	357.989
2499.78	360.893	2499.78	357.978
2499.88	360.893	2499.88	357.967
2499.98	360.883	2499.98	357.957
2500.08	360.874	2500.08	357.946
2500.18	360.862	2500.18	357.935
2500.28	360.852	2500.28	357.924
2500.38	360.852	2500.38	357.913
2500.48	360.842	2500.48	357.903
2500.58	360.833	2500.58	357.892
2500.68	360.821	2500.68	357.881
2500.78	360.821	2500.78	357.87
2500.88	360.811	2500.88	357.859
2500.98	360.803	2500.98	357.849
2501.08	360.795	2501.08	357.838
2501.18	360.792	2501.18	357.827
2501.28	360.782	2501.28	357.816
2501.38	360.772	2501.38	357.805
2501.48	360.764	2501.48	357.795
2501.58	360.752	2501.58	357.784
2501.68	360.75	2501.68	357.773
2501.78	360.743	2501.78	357.762
2501.88	360.731	2501.88	357.752
2501.98	360.721	2501.98	357.741
2502.08	360.723	2502.08	357.73
2502.18	360.711	2502.18	357.719
2502.28	360.704	2502.28	357.709
2502.38	360.692	2502.38	357.698
2502.48	360.692	2502.48	357.687
2502.58	360.682	2502.58	357.676
2502.68	360.682	2502.68	357.665
2502.78	360.663	2502.78	357.655
2502.88	360.661	2502.88	357.644
2502.98	360.651	2502.98	357.633
2503.08	360.652	2503.08	357.622
2503.18	360.635	2503.18	357.612
2503.28	360.633	2503.28	357.601
2503.38	360.622	2503.38	357.59
2503.48	360.622	2503.48	357.579
2503.58	360.604	2503.58	357.569
2503.68	360.602	2503.68	357.558
2503.78	360.592	2503.78	357.547
2503.88	360.59	2503.88	357.536
2503.98	360.583	2503.98	357.526
2504.08	360.571	2504.08	357.515
2504.18	360.571	2504.18	357.504
2504.28	360.553	2504.28	357.493
2504.38	360.553	2504.38	357.483
2504.48	360.542	2504.48	357.472
2504.58	360.534	2504.58	357.461
2504.68	360.522	2504.68	357.45
2504.78	360.522	2504.78	357.44
2504.88	360.512	2504.88	357.429
2504.98	360.504	2504.98	357.418
2505.08	360.491	2505.08	357.407
2505.18	360.491	2505.18	357.397
2505.28	360.481	2505.28	357.386
2505.38	360.473	2505.38	357.375
2505.48	360.473	2505.48	357.365
2505.58	360.461	2505.58	357.354
2505.68	360.454	2505.68	357.343
2505.78	360.442	2505.78	357.332
2505.88	360.442	2505.88	357.322
2505.98	360.424	2505.98	357.311
2506.08	360.422	2506.08	357.3
2506.18	360.422	2506.18	357.29
2506.28	360.411	2506.28	357.279
2506.38	360.403	2506.38	357.268
2506.48	360.391	2506.48	357.257
2506.58	360.393	2506.58	357.247
2506.68	360.375	2506.68	357.236
2506.78	360.372	2506.78	357.225
2506.88	360.372	2506.88	357.215
2506.98	360.362	2506.98	357.204
2507.08	360.354	2507.08	357.193
2507.18	360.352	2507.18	357.182
2507.28	360.342	2507.28	357.172
2507.38	360.34	2507.38	357.161
2507.48	360.323	2507.48	357.15
2507.58	360.321	2507.58	357.14
2507.68	360.311	2507.68	357.129
2507.78	360.313	2507.78	357.118
2507.88	360.295	2507.88	357.108
2507.98	360.292	2507.98	357.097
2508.08	360.282	2508.08	357.086
2508.18	360.282	2508.18	357.075
2508.28	360.264	2508.28	357.065
2508.38	360.252	2508.38	357.054
2508.48	360.25	2508.48	357.043
2508.58	360.243	2508.58	357.033
2508.68	360.231	2508.68	357.022
2508.78	360.231	2508.78	357.011
2508.88	360.213	2508.88	357.001
2508.98	360.213	2508.98	356.99
2509.08	360.202	2509.08	356.979
2509.18	360.202	2509.18	356.969
2509.28	360.184	2509.28	356.958
2509.38	360.182	2509.38	356.947
2509.48	360.172	2509.48	356.937
2509.58	360.161	2509.58	356.926
2509.68	360.161	2509.68	356.915
2509.78	360.143	2509.78	356.905
2509.88	360.141	2509.88	356.894
2509.98	360.133	2509.98	356.883
2510.08	360.125	2510.08	356.873
2510.18	360.112	2510.18	356.862
2510.28	360.112	2510.28	356.851
2510.38	360.102	2510.38	356.841
2510.48	360.092	2510.48	356.83
2510.58	360.084	2510.58	356.819
2510.68	360.071	2510.68	356.809
2510.78	360.071	2510.78	356.798
2510.88	360.061	2510.88	356.787
2510.98	360.061	2510.98	356.777
2511.08	360.043	2511.08	356.766
2511.18	360.031	2511.18	356.755
2511.28	360.032	2511.28	356.745
2511.38	360.022	2511.38	356.734
2511.48	360.014	2511.48	356.723
2511.58	360.002	2511.58	356.713
2511.68	360.002	2511.68	356.702
2511.78	360	2511.78	356.692
2511.88	359.983	2511.88	356.681
2511.98	359.971	2511.98	356.67
2512.08	359.971	2512.08	356.66
2512.18	359.954	2512.18	356.649
2512.28	359.951	2512.28	356.638
2512.38	359.942	2512.38	356.628
2512.48	359.942	2512.48	356.617
2512.58	359.932	2512.58	356.606
2512.68	359.915	2512.68	356.596
2512.78	359.913	2512.78	356.585
2512.88	359.901	2512.88	356.575
2512.98	359.891	2512.98	356.564
2513.08	359.883	2513.08	356.553
2513.18	359.872	2513.18	356.543
2513.28	359.873	2513.28	356.532
2513.38	359.862	2513.38	356.521
2513.48	359.854	2513.48	356.511
2513.58	359.842	2513.58	356.5
2513.68	359.842	2513.68	356.49
2513.78	359.825	2513.78	356.479
2513.88	359.821	2513.88	356.468
2513.98	359.811	2513.98	356.458
2514.08	359.801	2514.08	356.447
2514.18	359.793	2514.18	356.437
2514.28	359.792	2514.28	356.426
2514.38	359.782	2514.38	356.415
2514.48	359.772	2514.48	356.405
2514.58	359.762	2514.58	356.394
2514.68	359.752	2514.68	356.384
2514.78	359.752	2514.78	356.373
2514.88	359.735	2514.88	356.362
2514.98	359.731	2514.98	356.352
2515.08	359.721	2515.08	356.341
2515.18	359.721	2515.18	356.331
2515.28	359.711	2515.28	356.32
2515.38	359.704	2515.38	356.309
2515.48	359.69	2515.48	356.299
2515.58	359.682	2515.58	356.288
2515.68	359.674	2515.68	356.278
2515.78	359.663	2515.78	356.267
2515.88	359.653	2515.88	356.256
2515.98	359.653	2515.98	356.246
2516.08	359.651	2516.08	356.235
2516.18	359.633	2516.18	356.225
2516.28	359.622	2516.28	356.214
2516.38	359.622	2516.38	356.203
2516.48	359.612	2516.48	356.193
2516.58	359.611	2516.58	356.182
2516.68	359.594	2516.68	356.172
2516.78	359.592	2516.78	356.161
2516.88	359.583	2516.88	356.151
2516.98	359.573	2516.98	356.14
2517.08	359.563	2517.08	356.129
2517.18	359.561	2517.18	356.119
2517.28	359.551	2517.28	356.108
2517.38	359.542	2517.38	356.098
2517.48	359.534	2517.48	356.087
2517.58	359.522	2517.58	356.077
2517.68	359.52	2517.68	356.066
2517.78	359.512	2517.78	356.056
2517.88	359.512	2517.88	356.045
2517.98	359.495	2517.98	356.034
2518.08	359.493	2518.08	356.024
2518.18	359.493	2518.18	356.013
2518.28	359.481	2518.28	356.003
2518.38	359.473	2518.38	355.992
2518.48	359.461	2518.48	355.982
2518.58	359.461	2518.58	355.971
2518.68	359.452	2518.68	355.961
2518.78	359.442	2518.78	355.95
2518.88	359.432	2518.88	355.939
2518.98	359.424	2518.98	355.929
2519.08	359.422	2519.08	355.918
2519.18	359.413	2519.18	355.908
2519.28	359.403	2519.28	355.897
2519.38	359.401	2519.38	355.887
2519.48	359.393	2519.48	355.876
2519.58	359.381	2519.58	355.866
2519.68	359.381	2519.68	355.855
2519.78	359.372	2519.78	355.845
2519.88	359.364	2519.88	355.834
2519.98	359.352	2519.98	355.824
2520.08	359.352	2520.08	355.813
2520.18	359.334	2520.18	355.802
2520.28	359.333	2520.28	355.792
2520.38	359.323	2520.38	355.781
2520.48	359.321	2520.48	355.771
2520.58	359.303	2520.58	355.76
2520.68	359.301	2520.68	355.75
2520.78	359.301	2520.78	355.739
2520.88	359.284	2520.88	355.729
2520.98	359.272	2520.98	355.718
2521.08	359.27	2521.08	355.708
2521.18	359.252	2521.18	355.697
2521.28	359.252	2521.28	355.687
2521.38	359.243	2521.38	355.676
2521.48	359.243	2521.48	355.666
2521.58	359.235	2521.58	355.655
2521.68	359.221	2521.68	355.645
2521.78	359.211	2521.78	355.634
2521.88	359.204	2521.88	355.624
2521.98	359.192	2521.98	355.613
2522.08	359.192	2522.08	355.603
2522.18	359.182	2522.18	355.592
2522.28	359.17	2522.28	355.582
2522.38	359.172	2522.38	355.571
2522.48	359.155	2522.48	355.561
2522.58	359.153	2522.58	355.55
2522.68	359.143	2522.68	355.54
2522.78	359.141	2522.78	355.529
2522.88	359.133	2522.88	355.519
2522.98	359.122	2522.98	355.508
2523.08	359.112	2523.08	355.498
2523.18	359.112	2523.18	355.487
2523.28	359.092	2523.28	355.477
2523.38	359.09	2523.38	355.466
2523.48	359.073	2523.48	355.456
2523.58	359.072	2523.58	355.445
2523.68	359.063	2523.68	355.435
2523.78	359.055	2523.78	355.424
2523.88	359.042	2523.88	355.414
2523.98	359.042	2523.98	355.403
2524.08	359.024	2524.08	355.393
2524.18	359.022	2524.18	355.382
2524.28	359.012	2524.28	355.372
2524.38	359.004	2524.38	355.361
2524.48	358.991	2524.48	355.351
2524.58	358.991	2524.58	355.34
2524.68	358.981	2524.68	355.33
2524.78	358.973	2524.78	355.32
2524.88	358.963	2524.88	355.309
2524.98	358.961	2524.98	355.299
2525.08	358.944	2525.08	355.288
2525.18	358.942	2525.18	355.278
2525.28	358.942	2525.28	355.267
2525.38	358.924	2525.38	355.257
2525.48	358.922	2525.48	355.246
2525.58	358.911	2525.58	355.236
2525.68	358.911	2525.68	355.225
2525.78	358.893	2525.78	355.215
2525.88	358.881	2525.88	355.204
2525.98	358.874	2525.98	355.194
2526.08	358.873	2526.08	355.184
2526.18	358.862	2526.18	355.173
2526.28	358.862	2526.28	355.163
2526.38	358.844	2526.38	355.152
2526.48	358.842	2526.48	355.142
2526.58	358.833	2526.58	355.131
2526.68	358.831	2526.68	355.121
2526.78	358.823	2526.78	355.11
2526.88	358.821	2526.88	355.1
2526.98	358.811	2526.98	355.09
2527.08	358.803	2527.08	355.079
2527.18	358.793	2527.18	355.069
2527.28	358.792	2527.28	355.058
2527.38	358.782	2527.38	355.048
2527.48	358.774	2527.48	355.037
2527.58	358.762	2527.58	355.027
2527.68	358.762	2527.68	355.017
2527.78	358.752	2527.78	355.006
2527.88	358.743	2527.88	354.996
2527.98	358.731	2527.98	354.985
2528.08	358.731	2528.08	354.975
2528.18	358.713	2528.18	354.964
2528.28	358.711	2528.28	354.954
2528.38	358.701	2528.38	354.944
2528.48	358.694	2528.48	354.933
2528.58	358.682	2528.58	354.923
2528.68	358.682	2528.68	354.912
2528.78	358.672	2528.78	354.902
2528.88	358.665	2528.88	354.891
2528.98	358.661	2528.98	354.881
2529.08	358.651	2529.08	354.871
2529.18	358.651	2529.18	354.86
2529.28	358.633	2529.28	354.85
2529.38	358.631	2529.38	354.839
2529.48	358.623	2529.48	354.829
2529.58	358.614	2529.58	354.819
2529.68	358.612	2529.68	354.808
2529.78	358.612	2529.78	354.798
2529.88	358.602	2529.88	354.787
2529.98	358.594	2529.98	354.777
2530.08	358.583	2530.08	354.767
2530.18	358.581	2530.18	354.756
2530.28	358.581	2530.28	354.746
2530.38	358.563	2530.38	354.735
2530.48	358.561	2530.48	354.725
2530.58	358.563	2530.58	354.715
2530.68	358.545	2530.68	354.704
2530.78	358.542	2530.78	354.694
2530.88	358.542	2530.88	354.683
2530.98	358.524	2530.98	354.673
2531.08	358.522	2531.08	354.663
2531.18	358.512	2531.18	354.652
2531.28	358.512	2531.28	354.642
2531.38	358.5	2531.38	354.632
2531.48	358.493	2531.48	354.621
2531.58	358.481	2531.58	354.611
2531.68	358.481	2531.68	354.6
2531.78	358.473	2531.78	354.59
2531.88	358.463	2531.88	354.58
2531.98	358.461	2531.98	354.569
2532.08	358.454	2532.08	354.559
2532.18	358.442	2532.18	354.549
2532.28	358.442	2532.28	354.538
2532.38	358.424	2532.38	354.528
2532.48	358.422	2532.48	354.517
2532.58	358.411	2532.58	354.507
2532.68	358.411	2532.68	354.497
2532.78	358.403	2532.78	354.486
2532.88	358.391	2532.88	354.476
2532.98	358.383	2532.98	354.466
2533.08	358.373	2533.08	354.455
2533.18	358.372	2533.18	354.445
2533.28	358.372	2533.28	354.435
2533.38	358.354	2533.38	354.424
2533.48	358.352	2533.48	354.414
2533.58	358.342	2533.58	354.404
2533.68	358.334	2533.68	354.393
2533.78	358.321	2533.78	354.383
2533.88	358.321	2533.88	354.372
2533.98	358.311	2533.98	354.362
2534.08	358.303	2534.08	354.352
2534.18	358.303	2534.18	354.341
2534.28	358.292	2534.28	354.331
2534.38	358.292	2534.38	354.321
2534.48	358.274	2534.48	354.31
2534.58	358.272	2534.58	354.3
2534.68	358.262	2534.68	354.29
2534.78	358.245	2534.78	354.279
2534.88	358.241	2534.88	354.269
2534.98	358.231	2534.98	354.259
2535.08	358.231	2535.08	354.248
2535.18	358.231	2535.18	354.238
2535.28	358.213	2535.28	354.228
2535.38	358.213	2535.38	354.217
2535.48	358.202	2535.48	354.207
2535.58	358.202	2535.58	354.197
2535.68	358.184	2535.68	354.186
2535.78	358.182	2535.78	354.176
2535.88	358.172	2535.88	354.166
2535.98	358.17	2535.98	354.156
2536.08	358.161	2536.08	354.145
2536.18	358.153	2536.18	354.135
2536.28	358.141	2536.28	354.125
2536.38	358.143	2536.38	354.114
2536.48	358.125	2536.48	354.104
2536.58	358.122	2536.58	354.094
2536.68	358.122	2536.68	354.083
2536.78	358.104	2536.78	354.073
2536.88	358.102	2536.88	354.063
2536.98	358.092	2536.98	354.052
2537.08	358.084	2537.08	354.042
2537.18	358.081	2537.18	354.032
2537.28	358.071	2537.28	354.021
2537.38	358.063	2537.38	354.011
2537.48	358.051	2537.48	354.001
2537.58	358.053	2537.58	353.991
2537.68	358.045	2537.68	353.98
2537.78	358.032	2537.78	353.97
2537.88	358.032	2537.88	353.96
2537.98	358.014	2537.98	353.949
2538.08	358.012	2538.08	353.939
2538.18	358.002	2538.18	353.929
2538.28	357.995	2538.28	353.918
2538.38	357.991	2538.38	353.908
2538.48	357.981	2538.48	353.898
2538.58	357.973	2538.58	353.888
2538.68	357.961	2538.68	353.877
2538.78	357.954	2538.78	353.867
2538.88	357.952	2538.88	353.857
2538.98	357.932	2538.98	353.847
2539.08	357.922	2539.08	353.836
2539.18	357.922	2539.18	353.826
2539.28	357.905	2539.28	353.816
2539.38	357.903	2539.38	353.805
2539.48	357.891	2539.48	353.795
