Cycle: 4  c15-c089_X	Cycle: 4  c15-c089_Y	Fitted Cycle: 4  c15-c089_X	Fitted Cycle: 4  c15-c089_Y
3234.94	649.176		
3235.04	649.164		
3235.14	649.164		
3235.24	649.155		
3235.34	649.145		
3235.44	649.145		
3235.54	649.139		
3235.64	649.145		
3235.74	649.135		
3235.84	649.125		
3235.94	649.125		
3236.04	649.116		
3236.14	649.116		
3236.24	649.106		
3236.34	649.106		
3236.44	649.094		
3236.54	649.098		
3236.64	649.094		
3236.74	649.094		
3236.84	649.084		
3236.94	649.084		
3237.04	649.075		
3237.14	649.065		
3237.24	649.065		
3237.34	649.055		
3237.44	649.055		
3237.54	649.045		
3237.64	649.036		
3237.74	649.036		
3237.84	649.024		
3237.94	649.024		
3238.04	649.014		
3238.14	649.014		
3238.24	649.004		
3238.34	649.004		
3238.44	648.995		
3238.54	648.999		
3238.64	648.996		
3238.74	648.996		
3238.84	648.987		
3238.94	648.987		
3239.04	648.977		
3239.14	648.977		
3239.24	648.967		
3239.34	648.957		
3239.44	648.957		
3239.54	648.957		
3239.64	648.946		
3239.74	648.936		
3239.84	648.936		
3239.94	648.926		
3240.04	648.916		
3240.14	648.916		
3240.24	648.907		
3240.34	648.911		
3240.44	648.907		
3240.54	648.907		
3240.64	648.897		
3240.74	648.897		
3240.84	648.887		
3240.94	648.887		
3241.04	648.875		
3241.14	648.875		
3241.24	648.866		
3241.34	648.866		
3241.44	648.856		
3241.54	648.846		
3241.64	648.846		
3241.74	648.84		
3241.84	648.846		
3241.94	648.836		
3242.04	648.836		
3242.14	648.827		
3242.24	648.817		
3242.34	648.817		
3242.44	648.805		
3242.54	648.805		
3242.64	648.795		
3242.74	648.795		
3242.84	648.786		
3242.94	648.776		
3243.04	648.776		
3243.14	648.77		
3243.24	648.776		
3243.34	648.766		
3243.44	648.766		
3243.54	648.756		
3243.64	648.746		
3243.74	648.746		
3243.84	648.737		
3243.94	648.737		
3244.04	648.725		
3244.14	648.725		
3244.24	648.715		
3244.34	648.719		
3244.44	648.715		
3244.54	648.715		
3244.64	648.705		
3244.74	648.696		
3244.84	648.696		
3244.94	648.686		
3245.04	648.686		
3245.14	648.676		
3245.24	648.68		
3245.34	648.672		
3245.44	648.67		
3245.54	648.664		
3245.64	648.664		
3245.74	648.655		
3245.84	648.645		
3245.94	648.645		
3246.04	648.635		
3246.14	648.635		
3246.24	648.625		
3246.34	648.625		
3246.44	648.62		
3246.54	648.616		
3246.64	648.612		
3246.74	648.61		
3246.84	648.606		
3246.94	648.606		
3247.04	648.594		
3247.14	648.594		
3247.24	648.584		
3247.34	648.584		
3247.44	648.575		
3247.54	648.575		
3247.64	648.565		
3247.74	648.565		
3247.84	648.555		
3247.94	648.555		
3248.04	648.545		
3248.14	648.545		
3248.24	648.536		
3248.34	648.536		
3248.44	648.526		
3248.54	648.526		
3248.64	648.516		
3248.74	648.516		
3248.84	648.504		
3248.94	648.504		
3249.04	648.495		
3249.14	648.495		
3249.24	648.485		
3249.34	648.485		
3249.44	648.475		
3249.54	648.475		
3249.64	648.465		
3249.74	648.465		
3249.84	648.455		
3249.94	648.455		
3250.04	648.446		
3250.14	648.446		
3250.24	648.436		
3250.34	648.436		
3250.44	648.436		
3250.54	648.424		
3250.64	648.424		
3250.74	648.414		
3250.84	648.414		
3250.94	648.405		
3251.04	648.405		
3251.14	648.399		
3251.24	648.405		
3251.34	648.395		
3251.44	648.395		
3251.54	648.385		
3251.64	648.375		
3251.74	648.375		
3251.84	648.366		
3251.94	648.366		
3252.04	648.35		
3252.14	648.344		
3252.24	648.338		
3252.34	648.334		
3252.44	648.334		
3252.54	648.325		
3252.64	648.325		
3252.74	648.315		
3252.84	648.315		
3252.94	648.305		
3253.04	648.305		
3253.14	648.295		
3253.24	648.295		
3253.34	648.286		
3253.44	648.276		
3253.54	648.276		
3253.64	648.276		
3253.74	648.264		
3253.84	648.264		
3253.94	648.254		
3254.04	648.254		
3254.14	648.245		
3254.24	648.245		
3254.34	648.235		
3254.44	648.235		
3254.54	648.225		
3254.64	648.225		
3254.74	648.215		
3254.84	648.215		
3254.94	648.205		
3255.04	648.205		
3255.14	648.196		
3255.24	648.196		
3255.34	648.184		
3255.44	648.184		
3255.54	648.174		
3255.64	648.174		
3255.74	648.174		
3255.84	648.164		
3255.94	648.164		
3256.04	648.155		
3256.14	648.155		
3256.24	648.145		
3256.34	648.145		
3256.44	648.135		
3256.54	648.135		
3256.64	648.125		
3256.74	648.125		
3256.84	648.116		
3256.94	648.12		
3257.04	648.11		
3257.14	648.104		
3257.24	648.094		
3257.34	648.094		
3257.44	648.084		
3257.54	648.084		
3257.64	648.075		
3257.74	648.075		
3257.84	648.069		
3257.94	648.075		
3258.04	648.065		
3258.14	648.065		
3258.24	648.055		
3258.34	648.045		
3258.44	648.045		
3258.54	648.036		
3258.64	648.036		
3258.74	648.024		
3258.84	648.024		
3258.94	648.014		
3259.04	648.014		
3259.14	648.004		
3259.24	648.004		
3259.34	647.995		
3259.44	647.995		
3259.54	647.985		
3259.64	647.975		
3259.74	647.975		
3259.84	647.965		
3259.94	647.965		
3260.04	647.955		
3260.14	647.955		
3260.24	647.955		
3260.34	647.948		
3260.44	647.941		
3260.54	647.939		
3260.64	647.946		
3260.74	647.936		
3260.84	647.936		
3260.94	647.926		
3261.04	647.916		
3261.14	647.916		
3261.24	647.907		
3261.34	647.907		
3261.44	647.897		
3261.54	647.897		
3261.64	647.887		
3261.74	647.875		
3261.84	647.875		
3261.94	647.875		
3262.04	647.866		
3262.14	647.86		
3262.24	647.866		
3262.34	647.856		
3262.44	647.856		
3262.54	647.846		
3262.64	647.846		
3262.74	647.836		
3262.84	647.836		
3262.94	647.827		
3263.04	647.827		
3263.14	647.817		
3263.24	647.817		
3263.34	647.807		
3263.44	647.807		
3263.54	647.795		
3263.64	647.795		
3263.74	647.795		
3263.84	647.786		
3263.94	647.786		
3264.04	647.776		
3264.14	647.77		
3264.24	647.776		
3264.34	647.766		
3264.44	647.766		
3264.54	647.756		
3264.64	647.756		
3264.74	647.746		
3264.84	647.746		
3264.94	647.737		
3265.04	647.737		
3265.14	647.725		
3265.24	647.725		
3265.34	647.719		
3265.44	647.715		
3265.54	647.715		
3265.64	647.705		
3265.74	647.705		
3265.84	647.696		
3265.94	647.686		
3266.04	647.686		
3266.14	647.676		
3266.24	647.676		
3266.34	647.666		
3266.44	647.655		
3266.54	647.655		
3266.64	647.645		
3266.74	647.649		
3266.84	647.645		
3266.94	647.645		
3267.04	647.635		
3267.14	647.625		
3267.24	647.625		
3267.34	647.616		
3267.44	647.616		
3267.54	647.606		
3267.64	647.596		
3267.74	647.596		
3267.84	647.596		
3267.94	647.586		
3268.04	647.586		
3268.14	647.575		
3268.24	647.575		
3268.34	647.565		
3268.44	647.555		
3268.54	647.559		
3268.64	647.555		
3268.74	647.555		
3268.84	647.545		
3268.94	647.545		
3269.04	647.536		
3269.14	647.536		
3269.24	647.526		
3269.34	647.526		
3269.44	647.516		
3269.54	647.516		
3269.64	647.504		
3269.74	647.504		
3269.84	647.495		
3269.94	647.485		
3270.04	647.485		
3270.14	647.475		
3270.24	647.475		
3270.34	647.465		
3270.44	647.465		
3270.54	647.455		
3270.64	647.455		
3270.74	647.446		
3270.84	647.446		
3270.94	647.436		
3271.04	647.436		
3271.14	647.424		
3271.24	647.424		
3271.34	647.414		
3271.44	647.414		
3271.54	647.405		
3271.64	647.405		
3271.74	647.395		
3271.84	647.395		
3271.94	647.385		
3272.04	647.385		
3272.14	647.375		
3272.24	647.366		
3272.34	647.366		
3272.44	647.356		
3272.54	647.356		
3272.64	647.346		
3272.74	647.346		
3272.84	647.346		
3272.94	647.334		
3273.04	647.334		
3273.14	647.328		
3273.24	647.325		
3273.34	647.325		
3273.44	647.315		
3273.54	647.311		
3273.64	647.299		
3273.74	647.305		
3273.84	647.295		
3273.94	647.295		
3274.04	647.286		
3274.14	647.286		
3274.24	647.276		
3274.34	647.276		
3274.44	647.264		
3274.54	647.264		
3274.64	647.254		
3274.74	647.254		
3274.84	647.245		
3274.94	647.235		
3275.04	647.235		
3275.14	647.235		
3275.24	647.225		
3275.34	647.225		
3275.44	647.215		
3275.54	647.215		
3275.64	647.205		
3275.74	647.205		
3275.84	647.196		
3275.94	647.196		
3276.04	647.184		
3276.14	647.184		
3276.24	647.174		
3276.34	647.174		
3276.44	647.164		
3276.54	647.164		
3276.64	647.155		
3276.74	647.155		
3276.84	647.155		
3276.94	647.145		
3277.04	647.141		
3277.14	647.125		
3277.24	647.125		
3277.34	647.116		
3277.44	647.116		
3277.54	647.106		
3277.64	647.106		
3277.74	647.096		
3277.84	647.1		
3277.94	647.106		
3278.04	647.094		
3278.14	647.094		
3278.24	647.084		
3278.34	647.084		
3278.44	647.075		
3278.54	647.075		
3278.64	647.061		
3278.74	647.055		
3278.84	647.045		
3278.94	647.049		
3279.04	647.055		
3279.14	647.045		
3279.24	647.045		
3279.34	647.036		
3279.44	647.022		
3279.54	647.016		
3279.64	647.016		
3279.74	647.004		
3279.84	647.004		
3279.94	646.995		
3280.04	646.995		
3280.14	646.985		
3280.24	646.985		
3280.34	646.979		
3280.44	646.985		
3280.54	646.975		
3280.64	646.975		
3280.74	646.965		
3280.84	646.965		
3280.94	646.955		
3281.04	646.955		
3281.14	646.946		
3281.24	646.934		
3281.34	646.934		
3281.44	646.934		
3281.54	646.924		
3281.64	646.924		
3281.74	646.914		
3281.84	646.914		
3281.94	646.905		
3282.04	646.905		
3282.14	646.895		
3282.24	646.895		
3282.34	646.885		
3282.44	646.885		
3282.54	646.875		
3282.64	646.875		
3282.74	646.866		
3282.84	646.866		
3282.94	646.856		
3283.04	646.856		
3283.14	646.844		
3283.24	646.844		
3283.34	646.834		
3283.44	646.834		
3283.54	646.825		
3283.64	646.825		
3283.74	646.815		
3283.84	646.819		
3283.94	646.815		
3284.04	646.805		
3284.14	646.805		
3284.24	646.795		
3284.34	646.795		
3284.44	646.786		
3284.54	646.786		
3284.64	646.786		
3284.74	646.774		
3284.84	646.774		
3284.94	646.764		
3285.04	646.764		
3285.14	646.754		
3285.24	646.754		
3285.34	646.745		
3285.44	646.745		
3285.54	646.735		
3285.64	646.725		
3285.74	646.725		
3285.84	646.715		
3285.94	646.72		
3286.04	646.717		
3286.14	646.717		
3286.24	646.705		
3286.34	646.705		
3286.44	646.696		
3286.54	646.696		
3286.64	646.686		
3286.74	646.686		
3286.84	646.676		
3286.94	646.68		
3287.04	646.676		
3287.14	646.666		
3287.24	646.666		
3287.34	646.657		
3287.44	646.657		
3287.54	646.647		
3287.64	646.647		
3287.74	646.637		
3287.84	646.637		
3287.94	646.625		
3288.04	646.625		
3288.14	646.616		
3288.24	646.616		
3288.34	646.61		
3288.44	646.616		
3288.54	646.606		
3288.64	646.596		
3288.74	646.596		
3288.84	646.586		
3288.94	646.586		
3289.04	646.577		
3289.14	646.577		
3289.24	646.567		
3289.34	646.567		
3289.44	646.555		
3289.54	646.555		
3289.64	646.545		
3289.74	646.545		
3289.84	646.536		
3289.94	646.536		
3290.04	646.53		
3290.14	646.536		
3290.24	646.526		
3290.34	646.516		
3290.44	646.516		
3290.54	646.506		
3290.64	646.506		
3290.74	646.496		
3290.84	646.496		
3290.94	646.485		
3291.04	646.485		
3291.14	646.475		
3291.24	646.475		
3291.34	646.469		
3291.44	646.475		
3291.54	646.465		
3291.64	646.465		
3291.74	646.455		
3291.84	646.455		
3291.94	646.446		
3292.04	646.446		
3292.14	646.436		
3292.24	646.436		
3292.34	646.426		
3292.44	646.426		
3292.54	646.42		
3292.64	646.426		
3292.74	646.414		
3292.84	646.414		
3292.94	646.405		
3293.04	646.395		
3293.14	646.395		
3293.24	646.385		
3293.34	646.385		
3293.44	646.375		
3293.54	646.375		
3293.64	646.366		
3293.74	646.37		
3293.84	646.366		
3293.94	646.366		
3294.04	646.356		
3294.14	646.356		
3294.24	646.344		
3294.34	646.344		
3294.44	646.334		
3294.54	646.334		
3294.64	646.325		
3294.74	646.325		
3294.84	646.315		
3294.94	646.315		
3295.04	646.305		
3295.14	646.309		
3295.24	646.305		
3295.34	646.305		
3295.44	646.295		
3295.54	646.295		
3295.64	646.286		
3295.74	646.286		
3295.84	646.274		
3295.94	646.274		
3296.04	646.264		
3296.14	646.264		
3296.24	646.264		
3296.34	646.254		
3296.44	646.254		
3296.54	646.245		
3296.64	646.245		
3296.74	646.235		
3296.84	646.235		
3296.94	646.225		
3297.04	646.225		
3297.14	646.215		
3297.24	646.215		
3297.34	646.205		
3297.44	646.205		
3297.54	646.196		
3297.64	646.196		
3297.74	646.184		
3297.84	646.184		
3297.94	646.174		
3298.04	646.174		
3298.14	646.161		
3298.24	646.155		
3298.34	646.155		
3298.44	646.145		
3298.54	646.145		
3298.64	646.135		
3298.74	646.135		
3298.84	646.125		
3298.94	646.125		
3299.04	646.116		
3299.14	646.116		
3299.24	646.106		
3299.34	646.106		
3299.44	646.106		
3299.54	646.094		
3299.64	646.094		
3299.74	646.084		
3299.84	646.084		
3299.94	646.075		
3300.04	646.075		
3300.14	646.065		
3300.24	646.065		
3300.34	646.055		
3300.44	646.055		
3300.54	646.045		
3300.64	646.045		
3300.74	646.036		
3300.84	646.036		
3300.94	646.026		
3301.04	646.026		
3301.14	646.014		
3301.24	646.014		
3301.34	646.004		
3301.44	646.004		
3301.54	645.995		
3301.64	645.995		
3301.74	645.985		
3301.84	645.985		
3301.94	645.975		
3302.04	645.975		
3302.14	645.965		
3302.24	645.965		
3302.34	645.955		
3302.44	645.955		
3302.54	645.946		
3302.64	645.946		
3302.74	645.946		
3302.84	645.936		
3302.94	645.936		
3303.04	645.924		
3303.14	645.924		
3303.24	645.914		
3303.34	645.914		
3303.44	645.905		
3303.54	645.905		
3303.64	645.895		
3303.74	645.895		
3303.84	645.895		
3303.94	645.885		
3304.04	645.885		
3304.14	645.875		
3304.24	645.875		
3304.34	645.866		
3304.44	645.866		
3304.54	645.856		
3304.64	645.856		
3304.74	645.844		
3304.84	645.844		
3304.94	645.844		
3305.04	645.834		
3305.14	645.834		
3305.24	645.825		
3305.34	645.825		
3305.44	645.815		
3305.54	645.815		
3305.64	645.805		
3305.74	645.805		
3305.84	645.795		
3305.94	645.795		
3306.04	645.789		
3306.14	645.791		
3306.24	645.776		
3306.34	645.776		
3306.44	645.764		
3306.54	645.768		
3306.64	645.774		
3306.74	645.76		
3306.84	645.754		
3306.94	645.748		
3307.04	645.754		
3307.14	645.745		
3307.24	645.745		
3307.34	645.735		
3307.44	645.725		
3307.54	645.725		
3307.64	645.715		
3307.74	645.715		
3307.84	645.705		
3307.94	645.705		
3308.04	645.696		
3308.14	645.696		
3308.24	645.684		
3308.34	645.689		
3308.44	645.686		
3308.54	645.686		
3308.64	645.676		
3308.74	645.676		
3308.84	645.666		
3308.94	645.666		
3309.04	645.657		
3309.14	645.657		
3309.24	645.647		
3309.34	645.647		
3309.44	645.637		
3309.54	645.637		
3309.64	645.627		
3309.74	645.631		
3309.84	645.625		
3309.94	645.625		
3310.04	645.616		
3310.14	645.616		
3310.24	645.606		
3310.34	645.606		
3310.44	645.6		
3310.54	645.606		
3310.64	645.596		
3310.74	645.596		
3310.84	645.586		
3310.94	645.577		
3311.04	645.577		
3311.14	645.567		
3311.24	645.567		
3311.34	645.555		
3311.44	645.555		
3311.54	645.549		
3311.64	645.555		
3311.74	645.545		
3311.84	645.545		
3311.94	645.536		
3312.04	645.536		
3312.14	645.526		
3312.24	645.53		
3312.34	645.526		
3312.44	645.526		
3312.54	645.516		
3312.64	645.516		
3312.74	645.506		
3312.84	645.506		
3312.94	645.496		
3313.04	645.496		
3313.14	645.485		
3313.24	645.485		
3313.34	645.485		
3313.44	645.475		
3313.54	645.475		
3313.64	645.465		
3313.74	645.455		
3313.84	645.455		
3313.94	645.45		
3314.04	645.455		
3314.14	645.446		
3314.24	645.446		
3314.34	645.436		
3314.44	645.436		
3314.54	645.426		
3314.64	645.426		
3314.74	645.414		
3314.84	645.414		
3314.94	645.409		
3315.04	645.414		
3315.14	645.405		
3315.24	645.395		
3315.34	645.395		
3315.44	645.385		
3315.54	645.385		
3315.64	645.375		
3315.74	645.375		
3315.84	645.375		
3315.94	645.366		
3316.04	645.356		
3316.14	645.356		
3316.24	645.344		
3316.34	645.344		
3316.44	645.334		
3316.54	645.334		
3316.64	645.328		
3316.74	645.334		
3316.84	645.325		
3316.94	645.325		
3317.04	645.325		
3317.14	645.315		
3317.24	645.305		
3317.34	645.305		
3317.44	645.295		
3317.54	645.295		
3317.64	645.286		
3317.74	645.286		
3317.84	645.276		
3317.94	645.276		
3318.04	645.264		
3318.14	645.264		
3318.24	645.254		
3318.34	645.254		
3318.44	645.245		
3318.54	645.245		
3318.64	645.235		
3318.74	645.239		
3318.84	645.235		
3318.94	645.225		
3319.04	645.225		
3319.14	645.215		
3319.24	645.215		
3319.34	645.205		
3319.44	645.205		
3319.54	645.194		
3319.64	645.194		
3319.74	645.194		
3319.84	645.184		
3319.94	645.184		
3320.04	645.174		
3320.14	645.174		
3320.24	645.164		
3320.34	645.155		
3320.44	645.155		
3320.54	645.145		
3320.64	645.135		
3320.74	645.135		
3320.84	645.13		
3320.94	645.137		
3321.04	645.125		
3321.14	645.125		
3321.24	645.125		
3321.34	645.116		
3321.44	645.106		
3321.54	645.106		
3321.64	645.096		
3321.74	645.096		
3321.84	645.086		
3321.94	645.086		
3322.04	645.077		
3322.14	645.077		
3322.24	645.067		
3322.34	645.067		
3322.44	645.057		
3322.54	645.057		
3322.64	645.047		
3322.74	645.047		
3322.84	645.036		
3322.94	645.036		
3323.04	645.026		
3323.14	645.026		
3323.24	645.016		
3323.34	645.016		
3323.44	645.006		
3323.54	645.006		
3323.64	644.996		
3323.74	644.996		
3323.84	644.987		
3323.94	644.987		
3324.04	644.977		
3324.14	644.977		
3324.24	644.967		
3324.34	644.967		
3324.44	644.955		
3324.54	644.955		
3324.64	644.946		
3324.74	644.95		
3324.84	644.946		
3324.94	644.946		
3325.04	644.936		
3325.14	644.926		
3325.24	644.926		
3325.34	644.926		
3325.44	644.916		
3325.54	644.907		
3325.64	644.907		
3325.74	644.897		
3325.84	644.897		
3325.94	644.885		
3326.04	644.885		
3326.14	644.875		
3326.24	644.879		
3326.34	644.875		
3326.44	644.875		
3326.54	644.866		
3326.64	644.866		
3326.74	644.856		
3326.84	644.846		
3326.94	644.846		
3327.04	644.836		
3327.14	644.836		
3327.24	644.827		
3327.34	644.827		
3327.44	644.817		
3327.54	644.817		
3327.64	644.805		
3327.74	644.809		
3327.84	644.805		
3327.94	644.795		
3328.04	644.795		
3328.14	644.786		
3328.24	644.786		
3328.34	644.776		
3328.44	644.776		
3328.54	644.766		
3328.64	644.756		
3328.74	644.756		
3328.84	644.746		
3328.94	644.746		
3329.04	644.735		
3329.14	644.735		
3329.24	644.729		
3329.34	644.735		
3329.44	644.725		
3329.54	644.725		
3329.64	644.715		
3329.74	644.705		
3329.84	644.705		
3329.94	644.7		
3330.04	644.705		
3330.14	644.696		
3330.24	644.696		
3330.34	644.686		
3330.44	644.686		
3330.54	644.674		
3330.64	644.674		
3330.74	644.664		
3330.84	644.664		
3330.94	644.659		
3331.04	644.664		
3331.14	644.655		
3331.24	644.655		
3331.34	644.645		
3331.44	644.645		
3331.54	644.635		
3331.64	644.635		
3331.74	644.625		
3331.84	644.616		
3331.94	644.616		
3332.04	644.606		
3332.14	644.606		
3332.24	644.606		
3332.34	644.594		
3332.44	644.594		
3332.54	644.584		
3332.64	644.575		
3332.74	644.575		
3332.84	644.569		
3332.94	644.575		
3333.04	644.565		
3333.14	644.565		
3333.24	644.555		
3333.34	644.545		
3333.44	644.545		
3333.54	644.536		
3333.64	644.536		
3333.74	644.536		
3333.84	644.524		
3333.94	644.524		
3334.04	644.514		
3334.14	644.514		
3334.24	644.504		
3334.34	644.504		
3334.44	644.495		
3334.54	644.485		
3334.64	644.489		
3334.74	644.487		
3334.84	644.487		
3334.94	644.477		
3335.04	644.467		
3335.14	644.467		
3335.24	644.455		
3335.34	644.455		
3335.44	644.446		
3335.54	644.446		
3335.64	644.44		
3335.74	644.446		
3335.84	644.436		
3335.94	644.436		
3336.04	644.426		
3336.14	644.426		
3336.24	644.416		
3336.34	644.416		
3336.44	644.407		
3336.54	644.407		
3336.64	644.397		
3336.74	644.397		
3336.84	644.387		
3336.94	644.387		
3337.04	644.375		
3337.14	644.375		
3337.24	644.366		
3337.34	644.356		
