Cycle: 8  C15N146A_X	Cycle: 8  C15N146A_Y	Fitted Cycle: 8  C15N146A_X	Fitted Cycle: 8  C15N146A_Y
1803.24	15.6028	1803.24	15.0061
1803.34	15.6067	1803.34	14.9951
1803.44	15.6008	1803.44	14.9841
1803.54	15.5911	1803.54	14.9731
1803.64	15.5852	1803.64	14.9621
1803.74	15.5813	1803.74	14.9511
1803.84	15.5754	1803.84	14.9401
1803.94	15.5715	1803.94	14.9291
1804.04	15.5657	1804.04	14.9181
1804.14	15.5618	1804.14	14.9071
1804.24	15.55	1804.24	14.8961
1804.34	15.5442	1804.34	14.8851
1804.44	15.5403	1804.44	14.8742
1804.54	15.5344	1804.54	14.8632
1804.64	15.5305	1804.64	14.8522
1804.74	15.5247	1804.74	14.8413
1804.84	15.5208	1804.84	14.8303
1804.94	15.511	1804.94	14.8194
1805.04	15.4993	1805.04	14.8084
1805.14	15.4941	1805.14	14.7975
1805.24	15.4915	1805.24	14.7865
1805.34	15.4856	1805.34	14.7756
1805.44	15.4817	1805.44	14.7647
1805.54	15.4719	1805.54	14.7537
1805.64	15.4661	1805.64	14.7428
1805.74	15.4622	1805.74	14.7319
1805.84	15.4524	1805.84	14.721
1805.94	15.4446	1805.94	14.7101
1806.04	15.4407	1806.04	14.6992
1806.14	15.4348	1806.14	14.6883
1806.24	15.4309	1806.24	14.6774
1806.34	15.4211	1806.34	14.6665
1806.44	15.4153	1806.44	14.6556
1806.54	15.4114	1806.54	14.6447
1806.64	15.4016	1806.64	14.6338
1806.74	15.3938	1806.74	14.6229
1806.84	15.3899	1806.84	14.612
1806.94	15.3801	1806.94	14.6012
1807.04	15.3743	1807.04	14.5903
1807.14	15.3801	1807.14	14.5795
1807.24	15.3704	1807.24	14.5686
1807.34	15.3652	1807.34	14.5577
1807.44	15.3625	1807.44	14.5469
1807.54	15.3567	1807.54	14.536
1807.64	15.3508	1807.64	14.5252
1807.74	15.3411	1807.74	14.5144
1807.84	15.3352	1807.84	14.5035
1807.94	15.3313	1807.94	14.4927
1808.04	15.3254	1808.04	14.4819
1808.14	15.3215	1808.14	14.471
1808.24	15.302	1808.24	14.4602
1808.34	15.2961	1808.34	14.4494
1808.44	15.302	1808.44	14.4386
1808.54	15.2942	1808.54	14.4278
1808.64	15.2805	1808.64	14.417
1808.74	15.2708	1808.74	14.4062
1808.84	15.2649	1808.84	14.3954
1808.94	15.261	1808.94	14.3846
1809.04	15.2551	1809.04	14.3738
1809.14	15.2512	1809.14	14.363
1809.24	15.2395	1809.24	14.3523
1809.34	15.2441	1809.34	14.3415
1809.44	15.2317	1809.44	14.3307
1809.54	15.2219	1809.54	14.32
1809.64	15.2161	1809.64	14.3092
1809.74	15.2122	1809.74	14.2984
1809.84	15.2024	1809.84	14.2877
1809.94	15.1965	1809.94	14.2769
1810.04	15.1907	1810.04	14.2662
1810.14	15.1946	1810.14	14.2554
1810.24	15.1907	1810.24	14.2447
1810.34	15.1809	1810.34	14.234
1810.44	15.175	1810.44	14.2232
1810.54	15.1711	1810.54	14.2125
1810.64	15.1614	1810.64	14.2018
1810.74	15.1555	1810.74	14.1911
1810.84	15.1516	1810.84	14.1803
1810.94	15.1458	1810.94	14.1696
1811.04	15.1399	1811.04	14.1589
1811.14	15.1301	1811.14	14.1482
1811.24	15.1243	1811.24	14.1375
1811.34	15.1204	1811.34	14.1268
1811.44	15.1145	1811.44	14.1161
1811.54	15.1106	1811.54	14.1055
1811.64	15.1008	1811.64	14.0948
1811.74	15.0957	1811.74	14.0841
1811.84	15.0911	1811.84	14.0734
1811.94	15.0813	1811.94	14.0627
1812.04	15.0754	1812.04	14.0521
1812.14	15.0715	1812.14	14.0414
1812.24	15.0618	1812.24	14.0308
1812.34	15.0559	1812.34	14.0201
1812.44	15.052	1812.44	14.0094
1812.54	15.0422	1812.54	13.9988
1812.64	15.0344	1812.64	13.9882
1812.74	15.0305	1812.74	13.9775
1812.84	15.0247	1812.84	13.9669
1812.94	15.0305	1812.94	13.9562
1813.04	15.0247	1813.04	13.9456
1813.14	15.0208	1813.14	13.935
1813.24	15.0149	1813.24	13.9244
1813.34	15.011	1813.34	13.9137
1813.44	15.0012	1813.44	13.9031
1813.54	14.9954	1813.54	13.8925
1813.64	14.9895	1813.64	13.8819
1813.74	14.9797	1813.74	13.8713
1813.84	14.9746	1813.84	13.8607
1813.94	14.9719	1813.94	13.8501
1814.04	14.9622	1814.04	13.8395
1814.14	14.9524	1814.14	13.829
1814.24	14.9465	1814.24	13.8184
1814.34	14.9426	1814.34	13.8078
1814.44	14.9465	1814.44	13.7972
1814.54	14.9407	1814.54	13.7867
1814.64	14.9309	1814.64	13.7761
1814.74	14.925	1814.74	13.7655
1814.84	14.9211	1814.84	13.755
1814.94	14.9114	1814.94	13.7444
1815.04	14.9055	1815.04	13.7339
1815.14	14.9016	1815.14	13.7233
1815.24	14.8918	1815.24	13.7128
1815.34	14.8801	1815.34	13.7022
1815.44	14.884	1815.44	13.6917
1815.54	14.8801	1815.54	13.6812
1815.64	14.8743	1815.64	13.6706
1815.74	14.8704	1815.74	13.6601
1815.84	14.8606	1815.84	13.6496
1815.94	14.8547	1815.94	13.6391
1816.04	14.8508	1816.04	13.6286
1816.14	14.8411	1816.14	13.6181
1816.24	14.8359	1816.24	13.6076
1816.34	14.8313	1816.34	13.597
1816.44	14.8215	1816.44	13.5865
1816.54	14.8157	1816.54	13.5761
1816.64	14.8118	1816.64	13.5656
1816.74	14.8059	1816.74	13.5551
1816.84	14.802	1816.84	13.5446
1816.94	14.802	1816.94	13.5341
1817.04	14.7961	1817.04	13.5236
1817.14	14.7922	1817.14	13.5132
1817.24	14.7805	1817.24	13.5027
1817.34	14.7747	1817.34	13.4922
1817.44	14.7708	1817.44	13.4818
1817.54	14.761	1817.54	13.4713
1817.64	14.7551	1817.64	13.4609
1817.74	14.7512	1817.74	13.4504
1817.84	14.7415	1817.84	13.44
1817.94	14.7356	1817.94	13.4296
1818.04	14.7297	1818.04	13.4191
1818.14	14.7297	1818.14	13.4087
1818.24	14.7239	1818.24	13.3983
1818.34	14.72	1818.34	13.3878
1818.44	14.7141	1818.44	13.3774
1818.54	14.7102	1818.54	13.367
1818.64	14.7004	1818.64	13.3566
1818.74	14.6953	1818.74	13.3462
1818.84	14.6926	1818.84	13.3358
1818.94	14.6868	1818.94	13.3254
1819.04	14.6809	1819.04	13.315
1819.14	14.6711	1819.14	13.3046
1819.24	14.6653	1819.24	13.2942
1819.34	14.6614	1819.34	13.2838
1819.44	14.6614	1819.44	13.2734
1819.54	14.6555	1819.54	13.263
1819.64	14.6516	1819.64	13.2527
1819.74	14.6418	1819.74	13.2423
1819.84	14.636	1819.84	13.2319
1819.94	14.6301	1819.94	13.2216
1820.04	14.6204	1820.04	13.2112
1820.14	14.6145	1820.14	13.2009
1820.24	14.6106	1820.24	13.1905
1820.34	14.6008	1820.34	13.1801
1820.44	14.5911	1820.44	13.1698
1820.54	14.5852	1820.54	13.1595
1820.64	14.5813	1820.64	13.1491
1820.74	14.5696	1820.74	13.1388
1820.84	14.5735	1820.84	13.1285
1820.94	14.5696	1820.94	13.1181
1821.04	14.5598	1821.04	13.1078
1821.14	14.5547	1821.14	13.0975
1821.24	14.552	1821.24	13.0872
1821.34	14.5422	1821.34	13.0769
1821.44	14.5364	1821.44	13.0666
1821.54	14.5325	1821.54	13.0563
1821.64	14.5227	1821.64	13.046
1821.74	14.5149	1821.74	13.0357
1821.84	14.511	1821.84	13.0254
1821.94	14.5012	1821.94	13.0151
1822.04	14.4954	1822.04	13.0048
1822.14	14.4915	1822.14	12.9945
1822.24	14.4856	1822.24	12.9842
1822.34	14.4817	1822.34	12.974
1822.44	14.4719	1822.44	12.9637
1822.54	14.4758	1822.54	12.9534
1822.64	14.47	1822.64	12.9432
1822.74	14.4602	1822.74	12.9329
1822.84	14.4543	1822.84	12.9226
1822.94	14.4504	1822.94	12.9124
1823.04	14.4446	1823.04	12.9022
1823.14	14.4407	1823.14	12.8919
1823.24	14.4309	1823.24	12.8817
1823.34	14.4355	1823.34	12.8714
1823.44	14.4329	1823.44	12.8612
1823.54	14.4211	1823.54	12.851
1823.64	14.4153	1823.64	12.8407
1823.74	14.4114	1823.74	12.8305
1823.84	14.4016	1823.84	12.8203
1823.94	14.3958	1823.94	12.8101
1824.04	14.3918	1824.04	12.7999
1824.14	14.386	1824.14	12.7897
1824.24	14.3821	1824.24	12.7795
1824.34	14.3723	1824.34	12.7693
1824.44	14.3762	1824.44	12.7591
1824.54	14.3704	1824.54	12.7489
1824.64	14.3645	1824.64	12.7387
1824.74	14.3606	1824.74	12.7285
1824.84	14.3508	1824.84	12.7183
1824.94	14.3411	1824.94	12.7081
1825.04	14.3352	1825.04	12.698
1825.14	14.3313	1825.14	12.6878
1825.24	14.3215	1825.24	12.6776
1825.34	14.3137	1825.34	12.6675
1825.44	14.3098	1825.44	12.6573
1825.54	14.304	1825.54	12.6472
1825.64	14.3	1825.64	12.637
1825.74	14.3	1825.74	12.6269
1825.84	14.2949	1825.84	12.6167
1825.94	14.2922	1825.94	12.6066
1826.04	14.2727	1826.04	12.5964
1826.14	14.2649	1826.14	12.5863
1826.24	14.2708	1826.24	12.5762
1826.34	14.261	1826.34	12.566
1826.44	14.2551	1826.44	12.5559
1826.54	14.2512	1826.54	12.5458
1826.64	14.2415	1826.64	12.5357
1826.74	14.2356	1826.74	12.5256
1826.84	14.2317	1826.84	12.5155
1826.94	14.2258	1826.94	12.5054
1827.04	14.2219	1827.04	12.4953
1827.14	14.2102	1827.14	12.4852
1827.24	14.2043	1827.24	12.4751
1827.34	14.2004	1827.34	12.465
1827.44	14.2004	1827.44	12.4549
1827.54	14.1946	1827.54	12.4448
1827.64	14.1907	1827.64	12.4347
1827.74	14.1809	1827.74	12.4247
1827.84	14.175	1827.84	12.4146
1827.94	14.1711	1827.94	12.4045
1828.04	14.1594	1828.04	12.3945
1828.14	14.1497	1828.14	12.3844
1828.24	14.1399	1828.24	12.3744
1828.34	14.1348	1828.34	12.3643
1828.44	14.1321	1828.44	12.3542
1828.54	14.1262	1828.54	12.3442
1828.64	14.1321	1828.64	12.3342
1828.74	14.1223	1828.74	12.3241
1828.84	14.1165	1828.84	12.3141
1828.94	14.1106	1828.94	12.304
1829.04	14.1008	1829.04	12.294
1829.14	14.095	1829.14	12.284
1829.24	14.0911	1829.24	12.274
1829.34	14.0852	1829.34	12.264
1829.44	14.0813	1829.44	12.2539
1829.54	14.0715	1829.54	12.2439
1829.64	14.0754	1829.64	12.2339
1829.74	14.0715	1829.74	12.2239
1829.84	14.0657	1829.84	12.2139
1829.94	14.0598	1829.94	12.2039
1830.04	14.05	1830.04	12.1939
1830.14	14.0442	1830.14	12.184
1830.24	14.0403	1830.24	12.174
1830.34	14.0305	1830.34	12.164
1830.44	14.0208	1830.44	12.154
1830.54	14.0156	1830.54	12.144
1830.64	14.0227	1830.64	12.1341
1830.74	14.0129	1830.74	12.1241
1830.84	14.0012	1830.84	12.1141
1830.94	13.9954	1830.94	12.1042
1831.04	13.9915	1831.04	12.0942
1831.14	13.9817	1831.14	12.0843
1831.24	13.9758	1831.24	12.0743
1831.34	13.9719	1831.34	12.0644
1831.44	13.9622	1831.44	12.0544
1831.54	13.9563	1831.54	12.0445
1831.64	13.9622	1831.64	12.0346
1831.74	13.9504	1831.74	12.0246
1831.84	13.9446	1831.84	12.0147
1831.94	13.9407	1831.94	12.0048
1832.04	13.9309	1832.04	11.9948
1832.14	13.925	1832.14	11.9849
1832.24	13.9211	1832.24	11.975
1832.34	13.9114	1832.34	11.9651
1832.44	13.9153	1832.44	11.9552
1832.54	13.9114	1832.54	11.9453
1832.64	13.9055	1832.64	11.9354
1832.74	13.8997	1832.74	11.9255
1832.84	13.8899	1832.84	11.9156
1832.94	13.884	1832.94	11.9057
1833.04	13.8801	1833.04	11.8958
1833.14	13.8704	1833.14	11.886
1833.24	13.8652	1833.24	11.8761
1833.34	13.8723	1833.34	11.8662
1833.44	13.8625	1833.44	11.8563
1833.54	13.8567	1833.54	11.8465
1833.64	13.8508	1833.64	11.8366
1833.74	13.845	1833.74	11.8267
1833.84	13.8411	1833.84	11.8169
1833.94	13.8313	1833.94	11.807
1834.04	13.8254	1834.04	11.7972
1834.14	13.8215	1834.14	11.7873
1834.24	13.8118	1834.24	11.7775
1834.34	13.8059	1834.34	11.7676
1834.44	13.8	1834.44	11.7578
1834.54	13.8	1834.54	11.748
1834.64	13.7844	1834.64	11.7381
1834.74	13.7805	1834.74	11.7283
1834.84	13.7708	1834.84	11.7185
1834.94	13.7747	1834.94	11.7087
1835.04	13.7708	1835.04	11.6989
1835.14	13.761	1835.14	11.6891
1835.24	13.7551	1835.24	11.6792
1835.34	13.7512	1835.34	11.6694
1835.44	13.7395	1835.44	11.6596
1835.54	13.7297	1835.54	11.6498
1835.64	13.7246	1835.64	11.64
1835.74	13.7219	1835.74	11.6303
1835.84	13.7161	1835.84	11.6205
1835.94	13.7122	1835.94	11.6107
1836.04	13.7024	1836.04	11.6009
1836.14	13.6965	1836.14	11.5911
1836.24	13.7024	1836.24	11.5814
1836.34	13.6946	1836.34	11.5716
1836.44	13.6907	1836.44	11.5618
1836.54	13.6809	1836.54	11.5521
1836.64	13.675	1836.64	11.5423
1836.74	13.6711	1836.74	11.5325
1836.84	13.6614	1836.84	11.5228
1836.94	13.6555	1836.94	11.513
1837.04	13.6516	1837.04	11.5033
1837.14	13.6438	1837.14	11.4936
1837.24	13.6497	1837.24	11.4838
1837.34	13.6399	1837.34	11.4741
1837.44	13.6301	1837.44	11.4643
1837.54	13.6243	1837.54	11.4546
1837.64	13.6204	1837.64	11.4449
1837.74	13.6106	1837.74	11.4352
1837.84	13.6055	1837.84	11.4255
1837.94	13.6028	1837.94	11.4157
1838.04	13.593	1838.04	11.406
1838.14	13.5852	1838.14	11.3963
1838.24	13.5911	1838.24	11.3866
1838.34	13.5813	1838.34	11.3769
1838.44	13.5754	1838.44	11.3672
1838.54	13.5715	1838.54	11.3575
1838.64	13.5618	1838.64	11.3478
1838.74	13.5559	1838.74	11.3382
1838.84	13.552	1838.84	11.3285
1838.94	13.5422	1838.94	11.3188
1839.04	13.5344	1839.04	11.3091
1839.14	13.5305	1839.14	11.2994
1839.24	13.5208	1839.24	11.2898
1839.34	13.5149	1839.34	11.2801
1839.44	13.511	1839.44	11.2704
1839.54	13.5051	1839.54	11.2608
1839.64	13.5012	1839.64	11.2511
1839.74	13.4915	1839.74	11.2415
1839.84	13.4954	1839.84	11.2318
1839.94	13.4895	1839.94	11.2222
1840.04	13.4797	1840.04	11.2125
1840.14	13.4739	1840.14	11.2029
1840.24	13.47	1840.24	11.1933
1840.34	13.4602	1840.34	11.1836
1840.44	13.4504	1840.44	11.174
1840.54	13.4453	1840.54	11.1644
1840.64	13.4426	1840.64	11.1548
1840.74	13.4426	1840.74	11.1451
1840.84	13.4368	1840.84	11.1355
1840.94	13.4309	1840.94	11.1259
1841.04	13.4211	1841.04	11.1163
1841.14	13.4153	1841.14	11.1067
1841.24	13.4114	1841.24	11.0971
1841.34	13.4016	1841.34	11.0875
1841.44	13.4055	1841.44	11.0779
1841.54	13.4016	1841.54	11.0683
1841.64	13.3918	1841.64	11.0587
1841.74	13.386	1841.74	11.0491
1841.84	13.3801	1841.84	11.0396
1841.94	13.3704	1841.94	11.03
1842.04	13.3645	1842.04	11.0204
1842.14	13.3606	1842.14	11.0108
1842.24	13.3606	1842.24	11.0013
1842.34	13.3547	1842.34	10.9917
1842.44	13.3508	1842.44	10.9821
1842.54	13.3411	1842.54	10.9726
1842.64	13.3352	1842.64	10.963
1842.74	13.3293	1842.74	10.9535
1842.84	13.3196	1842.84	10.9439
1842.94	13.3145	1842.94	10.9344
1843.04	13.3118	1843.04	10.9248
1843.14	13.3157	1843.14	10.9153
1843.24	13.3118	1843.24	10.9058
1843.34	13.302	1843.34	10.8962
1843.44	13.2961	1843.44	10.8867
1843.54	13.2922	1843.54	10.8772
1843.64	13.2825	1843.64	10.8677
1843.74	13.2747	1843.74	10.8582
1843.84	13.2708	1843.84	10.8486
1843.94	13.261	1843.94	10.8391
1844.04	13.2551	1844.04	10.8296
1844.14	13.261	1844.14	10.8201
1844.24	13.2512	1844.24	10.8106
1844.34	13.2454	1844.34	10.8011
1844.44	13.2415	1844.44	10.7916
1844.54	13.2317	1844.54	10.7821
1844.64	13.22	1844.64	10.7727
1844.74	13.2141	1844.74	10.7632
1844.84	13.22	1844.84	10.7537
1844.94	13.2102	1844.94	10.7442
1845.04	13.2043	1845.04	10.7347
1845.14	13.2004	1845.14	10.7253
1845.24	13.1907	1845.24	10.7158
1845.34	13.1855	1845.34	10.7063
1845.44	13.1829	1845.44	10.6969
1845.54	13.1711	1845.54	10.6874
1845.64	13.1614	1845.64	10.678
1845.74	13.1653	1845.74	10.6685
1845.84	13.1614	1845.84	10.6591
1845.94	13.1516	1845.94	10.6496
1846.04	13.1458	1846.04	10.6402
1846.14	13.1418	1846.14	10.6308
1846.24	13.1321	1846.24	10.6213
1846.34	13.1262	1846.34	10.6119
1846.44	13.1223	1846.44	10.6025
1846.54	13.1106	1846.54	10.593
1846.64	13.1047	1846.64	10.5836
1846.74	13.1008	1846.74	10.5742
1846.84	13.1008	1846.84	10.5648
1846.94	13.095	1846.94	10.5554
1847.04	13.0911	1847.04	10.546
1847.14	13.0813	1847.14	10.5366
1847.24	13.0754	1847.24	10.5272
1847.34	13.0715	1847.34	10.5178
1847.44	13.0598	1847.44	10.5084
1847.54	13.054	1847.54	10.499
1847.64	13.0598	1847.64	10.4896
1847.74	13.05	1847.74	10.4802
1847.84	13.0442	1847.84	10.4708
1847.94	13.0403	1847.94	10.4614
1848.04	13.0305	1848.04	10.4521
1848.14	13.0208	1848.14	10.4427
1848.24	13.0254	1848.24	10.4333
1848.34	13.0227	1848.34	10.424
1848.44	13.011	1848.44	10.4146
1848.54	13.0012	1848.54	10.4053
1848.64	12.9954	1848.64	10.3959
1848.74	12.9915	1848.74	10.3866
1848.84	12.9817	1848.84	10.3772
1848.94	12.9758	1848.94	10.3679
1849.04	12.9719	1849.04	10.3585
1849.14	12.9622	1849.14	10.3492
1849.24	12.9563	1849.24	10.3398
1849.34	12.9622	1849.34	10.3305
1849.44	12.9504	1849.44	10.3212
1849.54	12.9446	1849.54	10.3119
1849.64	12.9407	1849.64	10.3025
1849.74	12.9309	1849.74	10.2932
1849.84	12.9211	1849.84	10.2839
1849.94	12.9153	1849.94	10.2746
1850.04	12.9211	1850.04	10.2653
1850.14	12.9114	1850.14	10.256
1850.24	12.9055	1850.24	10.2467
1850.34	12.8997	1850.34	10.2374
1850.44	12.8938	1850.44	10.2281
1850.54	12.8899	1850.54	10.2188
1850.64	12.8801	1850.64	10.2095
1850.74	12.8704	1850.74	10.2002
1850.84	12.8652	1850.84	10.1909
1850.94	12.8625	1850.94	10.1816
1851.04	12.8625	1851.04	10.1724
1851.14	12.8567	1851.14	10.1631
1851.24	12.8508	1851.24	10.1538
1851.34	12.845	1851.34	10.1445
1851.44	12.8411	1851.44	10.1353
1851.54	12.8313	1851.54	10.126
1851.64	12.8254	1851.64	10.1168
1851.74	12.8215	1851.74	10.1075
1851.84	12.8157	1851.84	10.0983
1851.94	12.8118	1851.94	10.089
1852.04	12.8118	1852.04	10.0798
1852.14	12.8059	1852.14	10.0705
1852.24	12.8	1852.24	10.0613
1852.34	12.7903	1852.34	10.0521
1852.44	12.7844	1852.44	10.0428
1852.54	12.7805	1852.54	10.0336
1852.64	12.7708	1852.64	10.0244
1852.74	12.7649	1852.74	10.0152
1852.84	12.761	1852.84	10.0059
1852.94	12.7559	1852.94	9.99672
1853.04	12.7512	1853.04	9.98751
1853.14	12.7415	1853.14	9.9783
1853.24	12.7356	1853.24	9.9691
1853.34	12.7317	1853.34	9.95989
1853.44	12.7219	1853.44	9.95069
1853.54	12.7161	1853.54	9.9415
1853.64	12.7219	1853.64	9.93231
1853.74	12.7122	1853.74	9.92312
1853.84	12.7063	1853.84	9.91392
1853.94	12.7004	1853.94	9.90474
1854.04	12.6907	1854.04	9.89557
1854.14	12.6848	1854.14	9.88639
1854.24	12.6809	1854.24	9.87722
1854.34	12.6711	1854.34	9.86804
1854.44	12.6653	1854.44	9.85887
1854.54	12.6711	1854.54	9.84971
1854.64	12.6614	1854.64	9.84055
1854.74	12.6516	1854.74	9.8314
1854.84	12.6458	1854.84	9.82223
1854.94	12.6399	1854.94	9.81309
1855.04	12.6301	1855.04	9.80394
1855.14	12.6243	1855.14	9.7948
1855.24	12.6204	1855.24	9.78566
1855.34	12.6106	1855.34	9.77651
1855.44	12.6047	1855.44	9.76738
1855.54	12.6106	1855.54	9.75825
1855.64	12.6008	1855.64	9.74912
1855.74	12.5911	1855.74	9.74
1855.84	12.584	1855.84	9.73086
1855.94	12.5813	1855.94	9.72175
1856.04	12.5715	1856.04	9.71263
1856.14	12.5657	1856.14	9.70352
1856.24	12.5715	1856.24	9.69441
1856.34	12.5618	1856.34	9.6853
1856.44	12.5559	1856.44	9.67619
1856.54	12.552	1856.54	9.6671
1856.64	12.5461	1856.64	9.658
1856.74	12.5403	1856.74	9.64891
1856.84	12.5403	1856.84	9.63981
1856.94	12.5305	1856.94	9.63072
1857.04	12.5247	1857.04	9.62164
1857.14	12.5208	1857.14	9.61256
1857.24	12.511	1857.24	9.60348
1857.34	12.511	1857.34	9.5944
1857.44	12.5051	1857.44	9.58533
1857.54	12.5012	1857.54	9.57626
1857.64	12.4915	1857.64	9.5672
1857.74	12.4856	1857.74	9.55814
1857.84	12.4915	1857.84	9.54907
1857.94	12.4797	1857.94	9.54001
1858.04	12.4739	1858.04	9.53096
1858.14	12.47	1858.14	9.52191
1858.24	12.4602	1858.24	9.51287
1858.34	12.4504	1858.34	9.50381
1858.44	12.4453	1858.44	9.49478
1858.54	12.4426	1858.54	9.48574
1858.64	12.4329	1858.64	9.47671
1858.74	12.4368	1858.74	9.46768
1858.84	12.4309	1858.84	9.45864
1858.94	12.4211	1858.94	9.44962
1859.04	12.4153	1859.04	9.4406
1859.14	12.4114	1859.14	9.43158
1859.24	12.4016	1859.24	9.42257
1859.34	12.4055	1859.34	9.41354
1859.44	12.4016	1859.44	9.40454
1859.54	12.3918	1859.54	9.39553
1859.64	12.386	1859.64	9.38653
1859.74	12.3801	1859.74	9.37753
1859.84	12.3801	1859.84	9.36852
1859.94	12.3704	1859.94	9.35953
1860.04	12.3645	1860.04	9.35054
1860.14	12.3606	1860.14	9.34156
1860.24	12.3508	1860.24	9.33257
1860.34	12.3547	1860.34	9.32358
1860.44	12.3508	1860.44	9.31461
1860.54	12.3411	1860.54	9.30563
1860.64	12.3352	1860.64	9.29666
1860.74	12.3313	1860.74	9.28769
1860.84	12.3313	1860.84	9.27872
1860.94	12.3196	1860.94	9.26976
1861.04	12.3145	1861.04	9.2608
1861.14	12.3118	1861.14	9.25184
1861.24	12.302	1861.24	9.24289
1861.34	12.2922	1861.34	9.23393
1861.44	12.2961	1861.44	9.22499
1861.54	12.2922	1861.54	9.21604
1861.64	12.2825	1861.64	9.2071
1861.74	12.2766	1861.74	9.19817
1861.84	12.2825	1861.84	9.18922
1861.94	12.2708	1861.94	9.18029
1862.04	12.261	1862.04	9.17137
1862.14	12.2551	1862.14	9.16244
1862.24	12.2512	1862.24	9.15352
1862.34	12.2415	1862.34	9.14459
1862.44	12.2454	1862.44	9.13568
1862.54	12.2415	1862.54	9.12676
1862.64	12.2317	1862.64	9.11785
1862.74	12.2219	1862.74	9.10895
1862.84	12.2141	1862.84	9.10004
1862.94	12.2102	1862.94	9.09114
1863.04	12.2102	1863.04	9.08224
1863.14	12.2043	1863.14	9.07334
1863.24	12.2004	1863.24	9.06445
1863.34	12.1907	1863.34	9.05556
1863.44	12.1907	1863.44	9.04667
1863.54	12.1848	1863.54	9.03779
1863.64	12.1809	1863.64	9.02891
1863.74	12.1711	1863.74	9.02004
1863.84	12.1614	1863.84	9.01115
1863.94	12.1536	1863.94	9.00228
1864.04	12.1594	1864.04	8.99342
1864.14	12.1497	1864.14	8.98455
1864.24	12.1399	1864.24	8.97569
1864.34	12.1348	1864.34	8.96683
1864.44	12.1321	1864.44	8.95797
1864.54	12.1223	1864.54	8.94912
1864.64	12.1223	1864.64	8.94027
1864.74	12.1165	1864.74	8.93143
1864.84	12.1125	1864.84	8.92257
1864.94	12.1008	1864.94	8.91374
1865.04	12.0911	1865.04	8.9049
1865.14	12.095	1865.14	8.89607
1865.24	12.0911	1865.24	8.88724
1865.34	12.0813	1865.34	8.8784
1865.44	12.0715	1865.44	8.86958
1865.54	12.0657	1865.54	8.86075
1865.64	12.0618	1865.64	8.85194
1865.74	12.052	1865.74	8.84312
1865.84	12.0442	1865.84	8.8343
1865.94	12.05	1865.94	8.82549
1866.04	12.0403	1866.04	8.81669
1866.14	12.0344	1866.14	8.80788
1866.24	12.0305	1866.24	8.79908
1866.34	12.0208	1866.34	8.79028
1866.44	12.0149	1866.44	8.78148
1866.54	12.011	1866.54	8.77269
1866.64	12.011	1866.64	8.7639
1866.74	12.0051	1866.74	8.75512
1866.84	12.0012	1866.84	8.74633
1866.94	11.9895	1866.94	8.73755
1867.04	11.9797	1867.04	8.72877
1867.14	11.9746	1867.14	8.72
1867.24	11.9719	1867.24	8.71123
1867.34	11.9622	1867.34	8.70245
1867.44	11.9622	1867.44	8.69369
1867.54	11.9563	1867.54	8.68493
1867.64	11.9524	1867.64	8.67617
1867.74	11.9426	1867.74	8.66742
1867.84	11.9348	1867.84	8.65865
1867.94	11.9309	1867.94	8.64991
1868.04	11.9211	1868.04	8.64116
1868.14	11.9114	1868.14	8.63242
1868.24	11.9055	1868.24	8.62368
1868.34	11.9114	1868.34	8.61493
1868.44	11.9016	1868.44	8.6062
1868.54	11.8918	1868.54	8.59747
1868.64	11.886	1868.64	8.58874
1868.74	11.8801	1868.74	8.58001
1868.84	11.8704	1868.84	8.57128
1868.94	11.8645	1868.94	8.56256
1869.04	11.8704	1869.04	8.55385
1869.14	11.8606	1869.14	8.54513
1869.24	11.8547	1869.24	8.53642
1869.34	11.8508	1869.34	8.52771
1869.44	11.8411	1869.44	8.519
1869.54	11.8352	1869.54	8.5103
1869.64	11.8313	1869.64	8.5016
1869.74	11.8313	1869.74	8.49291
1869.84	11.8242	1869.84	8.4842
1869.94	11.8215	1869.94	8.47552
1870.04	11.8118	1870.04	8.46683
1870.14	11.802	1870.14	8.45815
1870.24	11.7961	1870.24	8.44947
1870.34	11.7922	1870.34	8.44078
