"Volume (mL)"	"BioRad Standards"	"BioRad Standards"	"BioRad Standards"	CDIN1-Codanin-1	CDIN1-Codanin-1	CDIN1-Codanin-1
-0.971510	-3.539270					
-0.970510	-3.514590					
-0.969520	-3.534250					
-0.968530	-3.546770					
-0.967540	-3.577070					
-0.966540	-3.577820					
-0.965550	-3.574040					
-0.964560	-3.527060					
-0.963570	-3.517510					
-0.962570	-3.493100					
-0.961580	-3.465450					
-0.960590	-3.420790					
-0.959600	-3.398980					
-0.958600	-3.374140					
-0.957610	-3.358580					
-0.956620	-3.357500					
-0.955620	-3.365230					
-0.954630	-3.376670					
-0.953640	-3.350970					
-0.952650	-3.340760					
-0.951650	-3.375490					
-0.950660	-3.417710					
-0.949670	-3.469070					
-0.948680	-3.511300					
-0.947680	-3.510590					
-0.946690	-3.517670					
-0.945700	-3.554930					
-0.944710	-3.596510					
-0.943710	-3.539810					
-0.942720	-3.541910					
-0.941730	-3.518150					
-0.940730	-3.525820					
-0.939740	-3.508430					
-0.938750	-3.539810					
-0.937760	-3.576580					
-0.936760	-3.583120					
-0.935770	-3.639550					
-0.934780	-3.706450					
-0.933790	-3.720440					
-0.932790	-3.729670					
-0.931800	-3.724270					
-0.930810	-3.736750					
-0.929820	-3.723790					
-0.928820	-3.720820					
-0.927830	-3.734750					
-0.926840	-3.737610					
-0.925840	-3.710020					
-0.924850	-3.664710					
-0.923860	-3.636470					
-0.922870	-3.594940					
-0.921870	-3.601210					
-0.920880	-3.595100					
-0.919890	-3.664220					
-0.918900	-3.675400					
-0.917900	-3.675510					
-0.916910	-3.618220					
-0.915920	-3.626150					
-0.914930	-3.663090					
-0.913930	-3.701000					
-0.912940	-3.684370					
-0.911950	-3.684040					
-0.910950	-3.734100					
-0.909960	-3.724600					
-0.908970	-3.701000					
-0.907980	-3.711910					
-0.906980	-3.690630					
-0.905990	-3.704510					
-0.905000	-3.725030					
-0.904010	-3.742310					
-0.903010	-3.761480					
-0.902020	-3.757050					
-0.901030	-3.725030					
-0.900040	-3.696080					
-0.899040	-3.693060					
-0.898050	-3.705050					
-0.897060	-3.715150					
-0.896060	-3.707260					
-0.895070	-3.662550					
-0.894080	-3.631930					
-0.893090	-3.664980					
-0.892090	-3.674320					
-0.891100	-3.647700					
-0.890110	-3.640630					
-0.889120	-3.656770					
-0.888120	-3.625450					
-0.887130	-3.611570					
-0.886140	-3.614330					
-0.885150	-3.582630					
-0.884150	-3.547750					
-0.883160	-3.541640					
-0.882170	-3.536030					
-0.881170	-3.565670					
-0.880180	-3.574370					
-0.879190	-3.576960					
-0.878200	-3.582310					
-0.877200	-3.577450					
-0.876210	-3.583220					
-0.875220	-3.603800					
-0.874230	-3.642840					
-0.873230	-3.652450					
-0.872240	-3.654130					
-0.871250	-3.645650					
-0.870260	-3.622700					
-0.869260	-3.577340					
-0.868270	-3.539380					
-0.867280	-3.536140					
-0.866280	-3.547150					
-0.865290	-3.530570					
-0.864300	-3.517400					
-0.863310	-3.543210					
-0.862310	-3.581930					
-0.861320	-3.596720					
-0.860330	-3.582580					
-0.859340	-3.626370					
-0.858340	-3.623510					
-0.857350	-3.619780					
-0.856360	-3.580150					
-0.855370	-3.552120					
-0.854370	-3.549040					
-0.853380	-3.528360					
-0.852390	-3.552500					
-0.851390	-3.596720					
-0.850400	-3.639870					
-0.849410	-3.650620					
-0.848420	-3.632690					
-0.847420	-3.646510					
-0.846430	-3.659690					
-0.845440	-3.660010					
-0.844450	-3.671730					
-0.843450	-3.676590					
-0.842460	-3.684960					
-0.841470	-3.691710					
-0.840480	-3.685990					
-0.839480	-3.686960					
-0.838490	-3.692630					
-0.837500	-3.728320					
-0.836500	-3.760130					
-0.835510	-3.773300					
-0.834520	-3.809750					
-0.833530	-3.811370					
-0.832530	-3.793070					
-0.831540	-3.791660					
-0.830550	-3.788910					
-0.829560	-3.780320					
-0.828560	-3.769850					
-0.827570	-3.749980					
-0.826580	-3.740850					
-0.825590	-3.763260					
-0.824590	-3.770710					
-0.823600	-3.785890					
-0.822610	-3.786750					
-0.821610	-3.775360					
-0.820620	-3.764290					
-0.819630	-3.748900					
-0.818640	-3.758510					
-0.817640	-3.796250					
-0.816650	-3.800030					
-0.815660	-3.790420					
-0.814670	-3.794200					
-0.813670	-3.800950					
-0.812680	-3.798250					
-0.811690	-3.773790					
-0.810700	-3.777140					
-0.809700	-3.801820					
-0.808710	-3.821260					
-0.807720	-3.837080					
-0.806720	-3.858890					
-0.805730	-3.896100					
-0.804740	-3.981370					
-0.803750	-3.992980					
-0.802750	-4.026560					
-0.801760	-4.039360					
-0.800770	-4.043360					
-0.799780	-4.038550					
-0.798780	-4.078460					
-0.797790	-4.094930					
-0.796800	-4.087150					
-0.795810	-4.112690					
-0.794810	-4.141640					
-0.793820	-4.166480					
-0.792830	-4.141580					
-0.791830	-4.124950					
-0.790840	-4.148170					
-0.789850	-4.173660					
-0.788860	-4.168850					
-0.787860	-4.142500					
-0.786870	-4.082510					
-0.785880	-4.062690					
-0.784890	-4.034390					
-0.783890	-4.038500					
-0.782900	-4.068250					
-0.781910	-4.086230					
-0.780920	-4.108270					
-0.779920	-4.136020					
-0.778930	-4.181980					
-0.777940	-4.231980					
-0.776940	-4.312440					
-0.775950	-4.325560					
-0.774960	-4.302940					
-0.773970	-4.291650					
-0.772970	-4.279990					
-0.771980	-4.283930					
-0.770990	-4.279280					
-0.770000	-4.289980					
-0.769000	-4.326260					
-0.768010	-4.331560					
-0.767020	-4.330800					
-0.766030	-4.363960					
-0.765030	-4.399700					
-0.764040	-4.401810					
-0.763050	-4.359690					
-0.762050	-4.326700					
-0.761060	-4.321730					
-0.760070	-4.295210					
-0.759080	-4.263250					
-0.758080	-4.248130					
-0.757090	-4.216750					
-0.756100	-4.206920					
-0.755110	-4.195750					
-0.754110	-4.154000					
-0.753120	-4.125760					
-0.752130	-4.105840					
-0.751140	-4.082890					
-0.750140	-4.090720					
-0.749150	-4.083640					
-0.748160	-4.052480					
-0.747160	-4.017280					
-0.746170	-3.982770					
-0.745180	-4.000540					
-0.744190	-3.988220					
-0.743190	-3.992220					
-0.742200	-4.054810					
-0.741210	-4.018730					
-0.740220	-4.046110					
-0.739220	-4.085910					
-0.738230	-4.075270					
-0.737240	-4.089310					
-0.736250	-4.096060					
-0.735250	-4.072460					
-0.734260	-4.069220					
-0.733270	-4.018570					
-0.732270	-3.988820					
-0.731280	-4.029370					
-0.730290	-4.022890					
-0.729300	-4.019870					
-0.728300	-3.986010					
-0.727310	-3.938810					
-0.726320	-3.866130					
-0.725330	-3.876930					
-0.724330	-3.879630					
-0.723340	-3.857650					
-0.722350	-3.855380					
-0.721360	-3.892750					
-0.720360	-3.938490					
-0.719370	-3.949780					
-0.718380	-3.944000					
-0.717380	-3.957980					
-0.716390	-3.952800					
-0.715400	-3.916400					
-0.714410	-3.858030					
-0.713410	-3.836860					
-0.712420	-3.833840					
-0.711430	-3.837190					
-0.710440	-3.824820					
-0.709440	-3.824550					
-0.708450	-3.855380					
-0.707460	-3.876550					
-0.706470	-3.911220					
-0.705470	-3.912620					
-0.704480	-3.879850					
-0.703490	-3.879250					
-0.702490	-3.876610					
-0.701500	-3.881250					
-0.700510	-3.867700					
-0.699520	-3.854030					
-0.698520	-3.858140					
-0.697530	-3.875090					
-0.696540	-3.900200					
-0.695550	-3.893890					
-0.694550	-3.865480					
-0.693560	-3.859920					
-0.692570	-3.831250					
-0.691580	-3.804190					
-0.690580	-3.808190					
-0.689590	-3.752570					
-0.688600	-3.750300					
-0.687600	-3.760130					
-0.686610	-3.787130					
-0.685620	-3.868020					
-0.684630	-3.899070					
-0.683630	-3.917160					
-0.682640	-3.908900					
-0.681650	-3.952690					
-0.680660	-3.992490					
-0.679660	-4.006690					
-0.678670	-4.020250					
-0.677680	-4.030560					
-0.676690	-4.037740					
-0.675690	-4.058420					
-0.674700	-4.077220					
-0.673710	-4.077650					
-0.672710	-4.118740					
-0.671720	-4.100440					
-0.670730	-4.087530					
-0.669740	-4.053130					
-0.668740	-4.066360					
-0.667750	-4.040710					
-0.666760	-4.027320					
-0.665770	-4.067770					
-0.664770	-4.068950					
-0.663780	-4.184190					
-0.662790	-4.170910					
-0.661800	-4.202600					
-0.660800	-4.239490					
-0.659810	-4.266700					
-0.658820	-4.297050					
-0.657820	-4.249210					
-0.656830	-4.248020					
-0.655840	-4.257410					
-0.654850	-4.236840					
-0.653850	-4.249530					
-0.652860	-4.282850					
-0.651870	-4.299260					
-0.650880	-4.338900					
-0.649880	-4.373570					
-0.648890	-4.401760					
-0.647900	-4.384530					
-0.646910	-4.416770					
-0.645910	-4.438040					
-0.644920	-4.454780					
-0.643930	-4.448900					
-0.642930	-4.446520					
-0.641940	-4.460720					
-0.640950	-4.475200					
-0.639960	-4.509270					
-0.638960	-4.509110					
-0.637970	-4.503870					
-0.636980	-4.506520					
-0.635990	-4.464020					
-0.634990	-4.437290					
-0.634000	-4.453160					
-0.633010	-4.471090					
-0.632020	-4.497660					
-0.631020	-4.482110					
-0.630030	-4.462240					
-0.629040	-4.439930					
-0.628040	-4.399160					
-0.627050	-4.387550					
-0.626060	-4.345430					
-0.625070	-4.327990					
-0.624070	-4.341550					
-0.623080	-4.361580					
-0.622090	-4.363900					
-0.621100	-4.361960					
-0.620100	-4.345760					
-0.619110	-4.354780					
-0.618120	-4.359200					
-0.617130	-4.387930					
-0.616130	-4.371410					
-0.615140	-4.334530					
-0.614150	-4.317190					
-0.613150	-4.281930					
-0.612160	-4.334040					
-0.611170	-4.328960					
-0.610180	-4.319350					
-0.609180	-4.317520					
-0.608190	-4.290950					
-0.607200	-4.276210					
-0.606210	-4.255470					
-0.605210	-4.221830					
-0.604220	-4.257740					
-0.603230	-4.241000					
-0.602230	-4.240510					
-0.601240	-4.250770					
-0.600250	-4.206220					
-0.599260	-4.185110					
-0.598260	-4.193910					
-0.597270	-4.214920					
-0.596280	-4.205520					
-0.595290	-4.235920					
-0.594290	-4.260870					
-0.593300	-4.316870					
-0.592310	-4.327940					
-0.591320	-4.348570					
-0.590320	-4.311520					
-0.589330	-4.288570					
-0.588340	-4.301800					
-0.587350	-4.294570					
-0.586350	-4.288730					
-0.585360	-4.323730					
-0.584370	-4.305910					
-0.583370	-4.302500					
-0.582380	-4.286570					
-0.581390	-4.290190					
-0.580400	-4.296130					
-0.579400	-4.294620					
-0.578410	-4.337390					
-0.577420	-4.363310					
-0.576430	-4.405050					
-0.575430	-4.471420					
-0.574440	-4.489400					
-0.573450	-4.475250					
-0.572450	-4.465040					
-0.571460	-4.451270					
-0.570470	-4.471250					
-0.569480	-4.452140					
-0.568480	-4.427460					
-0.567490	-4.425250					
-0.566500	-4.406400					
-0.565510	-4.406020					
-0.564510	-4.424920					
-0.563520	-4.421360					
-0.562530	-4.368980					
-0.561540	-4.334360					
-0.560540	-4.360500					
-0.559550	-4.418280					
-0.558560	-4.465910					
-0.557560	-4.501760					
-0.556570	-4.523150					
-0.555580	-4.554040					
-0.554590	-4.574660					
-0.553590	-4.600420					
-0.552600	-4.611490					
-0.551610	-4.601990					
-0.550620	-4.624450					
-0.549620	-4.628500					
-0.548630	-4.606200					
-0.547640	-4.574450					
-0.546650	-4.547180					
-0.545650	-4.531790					
-0.544660	-4.508950					
-0.543670	-4.467960					
-0.542670	-4.451330					
-0.541680	-4.433780					
-0.540690	-4.445120					
-0.539700	-4.487620					
-0.538700	-4.491940					
-0.537710	-4.479620					
-0.536720	-4.498150					
-0.535730	-4.519210					
-0.534730	-4.537130					
-0.533740	-4.556680					
-0.532750	-4.555440					
-0.531760	-4.572940					
-0.530760	-4.573850					
-0.529770	-4.552960					
-0.528780	-4.551170					
-0.527780	-4.523090					
-0.526790	-4.497010					
-0.525800	-4.467200					
-0.524810	-4.462020					
-0.523810	-4.455000					
-0.522820	-4.475410					
-0.521830	-4.456670					
-0.520840	-4.490320					
-0.519840	-4.499930					
-0.518850	-4.570720					
-0.517860	-4.528490					
-0.516870	-4.497930					
-0.515870	-4.539620					
-0.514880	-4.548910					
-0.513890	-4.498200					
-0.512900	-4.534060					
-0.511900	-4.588700					
-0.510910	-4.571050					
-0.509920	-4.548420					
-0.508920	-4.486480					
-0.507930	-4.469740					
-0.506940	-4.438530					
-0.505950	-4.477570					
-0.504950	-4.474980					
-0.503960	-4.418550					
-0.502970	-4.430920					
-0.501980	-4.433940					
-0.500980	-4.423460					
-0.499990	-4.394250					
-0.499000	-4.456510					
-0.498000	-4.448680					
-0.497010	-4.490530					
-0.496020	-4.490750					
-0.495030	-4.493450					
-0.494030	-4.527520					
-0.493040	-4.538590					
-0.492050	-4.520070					
-0.491060	-4.530010					
-0.490060	-4.521530					
-0.489070	-4.552200					
-0.488080	-4.554520					
-0.487090	-4.548530					
-0.486090	-4.541080					
-0.485100	-4.522390					
-0.484110	-4.510460					
-0.483110	-4.494690					
-0.482120	-4.475410					
-0.481130	-4.445930					
-0.480140	-4.428430					
-0.479140	-4.408180					
-0.478150	-4.384150					
-0.477160	-4.398730					
-0.476170	-4.424980					
-0.475170	-4.405160					
-0.474180	-4.358020					
-0.473190	-4.350190					
-0.472200	-4.355590					
-0.471200	-4.342730					
-0.470210	-4.304930					
-0.469220	-4.307470					
-0.468220	-4.312390					
-0.467230	-4.310710					
-0.466240	-4.294190					
-0.465250	-4.263030					
-0.464250	-4.281170					
-0.463260	-4.328100					
-0.462270	-4.360990					
-0.461280	-4.357480					
-0.460280	-4.371620					
-0.459290	-4.372810					
-0.458300	-4.368380					
-0.457310	-4.375350					
-0.456310	-4.380640					
-0.455320	-4.343600					
-0.454330	-4.355640					
-0.453330	-4.369840					
-0.452340	-4.352670					
-0.451350	-4.365850					
-0.450360	-4.375620					
-0.449360	-4.354130					
-0.448370	-4.294840					
-0.447380	-4.273070					
-0.446390	-4.278470					
-0.445390	-4.283870					
-0.444400	-4.254440					
-0.443410	-4.241270					
-0.442420	-4.263190					
-0.441420	-4.266050					
-0.440430	-4.265510					
-0.439440	-4.223020					
-0.438440	-4.205520					
-0.437450	-4.210970					
-0.436460	-4.198280					
-0.435470	-4.190620					
-0.434470	-4.159130					
-0.433480	-4.131380					
-0.432490	-4.156490					
-0.431500	-4.160050					
-0.430500	-4.157030					
-0.429510	-4.152550					
-0.428520	-4.171390					
-0.427530	-4.153950					
-0.426530	-4.181220					
-0.425540	-4.181270					
-0.424550	-4.253900					
-0.423550	-4.228630					
-0.422560	-4.216050					
-0.421570	-4.231490					
-0.420580	-4.265410					
-0.419580	-4.273020					
-0.418590	-4.243100					
-0.417600	-4.239160					
-0.416610	-4.244560					
-0.415610	-4.274860					
-0.414620	-4.269890					
-0.413630	-4.243370					
-0.412640	-4.194560					
-0.411640	-4.191050					
-0.410650	-4.201790					
-0.409660	-4.175170					
-0.408660	-4.164970					
-0.407670	-4.121820					
-0.406680	-4.091690					
-0.405690	-4.085420					
-0.404690	-4.104970					
-0.403700	-4.139370					
-0.402710	-4.166590					
-0.401720	-4.140830					
-0.400720	-4.117010					
-0.399730	-4.151520					
-0.398740	-4.216480					
-0.397750	-4.259570					
-0.396750	-4.274750					
-0.395760	-4.279880					
-0.394770	-4.285060					
-0.393770	-4.320430					
-0.392780	-4.316600					
-0.391790	-4.326100					
-0.390800	-4.338140					
-0.389800	-4.354180					
-0.388810	-4.369900					
-0.387820	-4.366600					
-0.386830	-4.368110					
-0.385830	-4.399700					
-0.384840	-4.467530					
-0.383850	-4.506950					
-0.382860	-4.527090					
-0.381860	-4.536380					
-0.380870	-4.532000					
-0.379880	-4.516180					
-0.378880	-4.504090					
-0.377890	-4.526770					
-0.376900	-4.538540					
-0.375910	-4.507600					
-0.374910	-4.502520					
-0.373920	-4.493230					
-0.372930	-4.532000					
-0.371940	-4.541560					
-0.370940	-4.545400					
-0.369950	-4.520880					
-0.368960	-4.521910					
-0.367970	-4.562570					
-0.366970	-4.577850					
-0.365980	-4.581470					
-0.364990	-4.582390					
-0.363990	-4.601230					
-0.363000	-4.587250					
-0.362010	-4.619380					
-0.361020	-4.600850					
-0.360020	-4.615760					
-0.359030	-4.624070					
-0.358040	-4.633580					
-0.357050	-4.683470					
-0.356050	-4.689850					
-0.355060	-4.681800					
-0.354070	-4.650590					
-0.353080	-4.629800					
-0.352080	-4.629100					
-0.351090	-4.673810					
-0.350100	-4.675000					
-0.349100	-4.642160					
-0.348110	-4.587950					
-0.347120	-4.560570					
-0.346130	-4.554630					
-0.345130	-4.553010					
-0.344140	-4.565380					
-0.343150	-4.554090					
-0.342160	-4.553390					
-0.341160	-4.543130					
-0.340170	-4.555930					
-0.339180	-4.573800					
-0.338190	-4.561430					
-0.337190	-4.578500					
-0.336200	-4.549820					
-0.335210	-4.514990					
-0.334210	-4.475790					
-0.333220	-4.538380					
-0.332230	-4.555660					
-0.331240	-4.555820					
-0.330240	-4.595020					
-0.329250	-4.602470					
-0.328260	-4.589410					
-0.327270	-4.553770					
-0.326270	-4.587190					
-0.325280	-4.569260					
-0.324290	-4.582010					
-0.323300	-4.589680					
-0.322300	-4.554140					
-0.321310	-4.532170					
-0.320320	-4.563970					
-0.319320	-4.574180					
-0.318330	-4.575690					
-0.317340	-4.599290					
-0.316350	-4.665710					
-0.315350	-4.708210					
-0.314360	-4.720840					
-0.313370	-4.753510					
-0.312380	-4.783590					
-0.311380	-4.794610					
-0.310390	-4.783370					
-0.309400	-4.798600					
-0.308410	-4.817020					
-0.307410	-4.828460					
-0.306420	-4.853470					
-0.305430	-4.897310					
-0.304430	-4.946350					
-0.303440	-4.950450					
-0.302450	-4.940840					
-0.301460	-4.956170					
-0.300460	-4.976750					
-0.299470	-4.980370					
-0.298480	-5.000080					
-0.297490	-5.026050					
-0.296490	-5.039500					
-0.295500	-5.047650					
-0.294510	-5.057640					
-0.293520	-5.043010					
-0.292520	-5.051160					
-0.291530	-5.072060					
-0.290540	-5.056670					
-0.289540	-5.052460					
-0.288550	-5.050400					
-0.287560	-5.073140					
-0.286570	-5.121680					
-0.285570	-5.129240					
-0.284580	-5.127080					
-0.283590	-5.124280					
-0.282600	-5.119420					
-0.281600	-5.115800					
-0.280610	-5.121580					
-0.279620	-5.146200					
-0.278630	-5.179730					
-0.277630	-5.201930					
-0.276640	-5.180000					
-0.275650	-5.184050					
-0.274650	-5.183570					
-0.273660	-5.169740					
-0.272670	-5.185620					
-0.271680	-5.227200					
-0.270680	-5.247940					
-0.269690	-5.249180					
-0.268700	-5.268830					
-0.267710	-5.282390					
-0.266710	-5.283410					
-0.265720	-5.253820					
-0.264730	-5.238590					
-0.263740	-5.254420					
-0.262740	-5.292810					
-0.261750	-5.303930					
-0.260760	-5.334340					
-0.259760	-5.365060					
-0.258770	-5.394870					
-0.257780	-5.405620					
-0.256790	-5.415820					
-0.255790	-5.383750					
-0.254800	-5.323320					
-0.253810	-5.286490					
-0.252820	-5.296970					
-0.251820	-5.271970					
-0.250830	-5.245020					
-0.249840	-5.203220					
-0.248850	-5.249830					
-0.247850	-5.277580					
-0.246860	-5.293620					
-0.245870	-5.272020					
-0.244870	-5.266840					
-0.243880	-5.251930					
-0.242890	-5.256410					
-0.241900	-5.237300					
-0.240900	-5.236650					
-0.239910	-5.234920					
-0.238920	-5.245130					
-0.237930	-5.283470					
